backlog,open_cases,inflow,cleared,backlog_heinous,backlog_lag1,backlog_lag2,backlog_lag3,cleared_lag1,cleared_lag2,cleared_lag3,inflow_lag1,inflow_lag2,inflow_lag3,backlog_mean3,cleared_mean3,inflow_mean3,growth_3mo,growth_1mo,clearance_rate,clearance_rate_3mo,load,stale_share,heinous_share,month_of_year,target_backlog_up_20pct_3mo
54,66,6,4,6,52,53,50,3,2,3,7,4,3,51.6667,2.6667,4.6667,1.0452,1.0385,0.0741,0.0516,2.25,0.8182,0.1111,5,0
58,70,6,2,6,54,52,53,4,3,2,6,7,4,53.0,3.0,5.6667,1.0943,1.0741,0.0345,0.0566,2.0,0.8286,0.1034,6,0
60,70,4,4,5,58,54,52,2,4,3,6,6,7,54.6667,3.0,6.3333,1.0976,1.0345,0.0667,0.0549,1.3333,0.8571,0.0833,7,0
64,70,2,2,6,60,58,54,4,2,4,4,6,6,57.3333,3.3333,5.3333,1.1163,1.0667,0.0312,0.0581,0.6,0.9143,0.0938,8,0
61,66,2,6,6,64,60,58,2,4,2,2,4,6,60.6667,2.6667,4.0,1.0055,0.9531,0.0984,0.044,0.75,0.9242,0.0984,9,0
64,75,9,0,7,61,64,60,6,2,4,2,2,4,61.6667,4.0,2.6667,1.0378,1.0492,0.0,0.0649,2.25,0.8533,0.1094,10,0
66,82,8,1,7,64,61,64,0,6,2,9,2,2,63.0,2.6667,4.3333,1.0476,1.0312,0.0152,0.0423,3.0,0.8049,0.1061,11,0
73,86,5,1,7,66,64,61,1,0,6,8,9,2,63.6667,2.3333,6.3333,1.1466,1.1061,0.0137,0.0366,2.1429,0.8488,0.0959,12,0
74,91,11,6,7,73,66,64,1,1,0,5,8,9,67.6667,0.6667,7.3333,1.0936,1.0137,0.0811,0.0099,16.5,0.8132,0.0946,1,1
78,98,9,2,9,74,73,66,6,1,1,11,5,8,71.0,2.6667,8.0,1.0986,1.0541,0.0256,0.0376,3.375,0.7959,0.1154,2,1
83,104,10,4,9,78,74,73,2,6,1,9,11,5,75.0,3.0,8.3333,1.1067,1.0641,0.0482,0.04,3.3333,0.7981,0.1084,3,1
12,19,6,1,1,5,0,0,0,1,1,1,7,7,1.6667,0.6667,5.0,7.2,2.4,0.0833,0.4,9.0,0.6316,0.0833,5,1
10,21,5,3,1,12,5,0,1,0,1,6,1,7,5.6667,0.6667,4.6667,1.7647,0.8333,0.3,0.1176,7.5,0.4762,0.1,6,1
13,24,7,4,0,10,12,5,3,1,0,5,6,1,9.0,1.3333,4.0,1.4444,1.3,0.3077,0.1481,5.25,0.5417,0.0,7,1
15,22,0,2,0,13,10,12,4,3,1,7,5,6,11.6667,2.6667,6.0,1.2857,1.1538,0.1333,0.2286,0.0,0.6818,0.0,8,1
20,23,2,1,2,15,13,10,2,4,3,0,7,5,12.6667,3.0,4.0,1.5789,1.3333,0.05,0.2368,0.6667,0.8696,0.1,9,0
20,28,6,1,3,20,15,13,1,2,4,2,0,7,16.0,2.3333,3.0,1.25,1.0,0.05,0.1458,2.5714,0.7143,0.15,10,1
21,40,12,0,3,20,20,15,1,1,2,6,2,0,18.3333,1.3333,2.6667,1.1455,1.05,0.0,0.0727,9.0,0.525,0.1429,11,1
24,40,3,3,3,21,20,20,0,1,1,12,6,2,20.3333,0.6667,6.6667,1.1803,1.1429,0.125,0.0328,4.5,0.6,0.125,12,1
30,40,4,4,3,24,21,20,3,0,1,3,12,6,21.6667,1.3333,7.0,1.3846,1.25,0.1333,0.0615,3.0,0.75,0.1,1,1
35,46,7,1,6,30,24,21,4,3,0,4,3,12,25.0,2.3333,6.3333,1.4,1.1667,0.0286,0.0933,3.0,0.7609,0.1714,2,0
36,44,1,3,4,35,30,24,1,4,3,7,4,3,29.6667,2.6667,4.6667,1.2135,1.0286,0.0833,0.0899,0.375,0.8182,0.1111,3,0
39,45,4,3,4,36,35,30,3,1,4,1,7,4,33.6667,2.6667,4.0,1.1584,1.0833,0.0769,0.0792,1.5,0.8667,0.1026,4,0
39,47,3,1,4,39,36,35,3,3,1,4,1,7,36.6667,2.3333,4.0,1.0636,1.0,0.0256,0.0636,1.2857,0.8298,0.1026,5,0
43,47,2,2,5,39,39,36,1,3,3,3,4,1,38.0,2.3333,2.6667,1.1316,1.1026,0.0465,0.0614,0.8571,0.9149,0.1163,6,0
40,46,3,4,5,43,39,39,2,1,3,2,3,4,40.3333,2.0,3.0,0.9917,0.9302,0.1,0.0496,1.5,0.8696,0.125,7,0
43,52,7,1,6,40,43,39,4,2,1,3,2,3,40.6667,2.3333,2.6667,1.0574,1.075,0.0233,0.0574,3.0,0.8269,0.1395,8,0
45,53,2,1,6,43,40,43,1,4,2,7,3,2,42.0,2.3333,4.0,1.0714,1.0465,0.0222,0.0556,0.8571,0.8491,0.1333,9,0
47,51,2,4,6,45,43,40,1,1,4,2,7,3,42.6667,2.0,4.0,1.1016,1.0444,0.0851,0.0469,1.0,0.9216,0.1277,10,0
43,55,8,4,5,47,45,43,4,1,1,2,2,7,45.0,2.0,3.6667,0.9556,0.9149,0.093,0.0444,4.0,0.7818,0.1163,11,1
47,56,3,2,6,43,47,45,4,4,1,8,2,2,45.0,3.0,4.0,1.0444,1.093,0.0426,0.0667,1.0,0.8393,0.1277,12,1
51,60,5,1,6,47,43,47,2,4,4,3,8,2,45.6667,3.3333,4.3333,1.1168,1.0851,0.0196,0.073,1.5,0.85,0.1176,1,0
54,60,1,1,7,51,47,43,1,2,4,5,3,8,47.0,2.3333,5.3333,1.1489,1.0588,0.0185,0.0496,0.4286,0.9,0.1296,2,0
58,63,5,2,8,54,51,47,1,1,2,1,5,3,50.6667,1.3333,3.0,1.1447,1.0741,0.0345,0.0263,3.75,0.9206,0.1379,3,0
53,62,4,5,8,58,54,51,2,1,1,5,1,5,54.3333,1.3333,3.6667,0.9755,0.9138,0.0943,0.0245,3.0,0.8548,0.1509,4,0
57,67,6,1,8,53,58,54,5,2,1,4,5,1,55.0,2.6667,3.3333,1.0364,1.0755,0.0175,0.0485,2.25,0.8507,0.1404,5,0
59,66,1,2,7,57,53,58,1,5,2,6,4,5,56.0,2.6667,5.0,1.0536,1.0351,0.0339,0.0476,0.375,0.8939,0.1186,6,0
63,70,5,1,8,59,57,53,2,1,5,1,6,4,56.3333,2.6667,3.6667,1.1183,1.0678,0.0159,0.0473,1.875,0.9,0.127,7,0
64,74,5,1,8,63,59,57,1,2,1,5,1,6,59.6667,1.3333,4.0,1.0726,1.0159,0.0156,0.0223,3.75,0.8649,0.125,8,0
67,76,4,2,8,64,63,59,1,1,2,5,5,1,62.0,1.3333,3.6667,1.0806,1.0469,0.0299,0.0215,3.0,0.8816,0.1194,9,0
70,82,8,2,8,67,64,63,2,1,1,4,5,5,64.6667,1.3333,4.6667,1.0825,1.0448,0.0286,0.0206,6.0,0.8537,0.1143,10,0
71,86,6,2,8,70,67,64,2,2,1,8,4,5,67.0,1.6667,5.6667,1.0597,1.0143,0.0282,0.0249,3.6,0.8256,0.1127,11,0
77,82,0,4,9,71,70,67,2,2,2,6,8,4,69.3333,2.0,6.0,1.1106,1.0845,0.0519,0.0288,0.0,0.939,0.1169,12,0
79,89,9,2,9,77,71,70,4,2,2,0,6,8,72.6667,2.6667,4.6667,1.0872,1.026,0.0253,0.0367,3.375,0.8876,0.1139,1,0
79,94,6,1,10,79,77,71,2,4,2,9,0,6,75.6667,2.6667,5.0,1.0441,1.0,0.0127,0.0352,2.25,0.8404,0.1266,2,0
78,90,4,8,9,79,79,77,1,2,4,6,9,0,78.3333,2.3333,5.0,0.9957,0.9873,0.1026,0.0298,1.7143,0.8667,0.1154,3,0
13,25,8,0,2,9,9,3,3,2,0,3,4,4,7.0,1.6667,3.6667,1.8571,1.4444,0.0,0.2381,4.8,0.52,0.1538,7,0
17,23,1,3,3,13,9,9,0,3,2,8,3,4,10.3333,1.6667,5.0,1.6452,1.3077,0.1765,0.1613,0.6,0.7391,0.1765,8,0
15,21,4,6,2,17,13,9,3,0,3,1,8,3,13.0,2.0,4.0,1.1538,0.8824,0.4,0.1538,2.0,0.7143,0.1333,9,1
15,24,6,3,3,15,17,13,6,3,0,4,1,8,15.0,3.0,4.3333,1.0,1.0,0.2,0.2,2.0,0.625,0.2,10,1
17,26,4,2,2,15,15,17,3,6,3,6,4,1,15.6667,4.0,3.6667,1.0851,1.1333,0.1176,0.2553,1.0,0.6538,0.1176,11,0
21,26,1,1,2,17,15,15,2,3,6,4,6,4,15.6667,3.6667,4.6667,1.3404,1.2353,0.0476,0.234,0.2727,0.8077,0.0952,12,0
21,26,5,5,3,21,17,15,1,2,3,1,4,6,17.6667,2.0,3.6667,1.1887,1.0,0.2381,0.1132,2.5,0.8077,0.1429,1,0
17,28,7,5,2,21,21,17,5,1,2,5,1,4,19.6667,2.6667,3.3333,0.8644,0.8095,0.2941,0.1356,2.625,0.6071,0.1176,2,1
17,27,3,4,1,17,21,21,5,5,1,7,5,1,19.6667,3.6667,4.3333,0.8644,1.0,0.2353,0.1864,0.8182,0.6296,0.0588,3,1
23,28,1,0,2,17,17,21,4,5,5,3,7,5,18.3333,4.6667,5.0,1.2545,1.3529,0.0,0.2545,0.2143,0.8214,0.087,4,0
24,25,1,4,3,23,17,17,0,4,5,1,3,7,19.0,3.0,3.6667,1.2632,1.0435,0.1667,0.1579,0.3333,0.96,0.125,5,0
23,26,2,1,3,24,23,17,4,0,4,1,1,3,21.3333,2.6667,1.6667,1.0781,0.9583,0.0435,0.125,0.75,0.8846,0.1304,6,0
22,25,1,2,3,23,24,23,1,4,0,2,1,1,23.3333,1.6667,1.3333,0.9429,0.9565,0.0909,0.0714,0.6,0.88,0.1364,7,0
23,27,3,1,3,22,23,24,2,1,4,1,2,1,23.0,2.3333,1.3333,1.0,1.0455,0.0435,0.1014,1.2857,0.8519,0.1304,8,0
23,32,6,1,3,23,22,23,1,2,1,3,1,2,22.6667,1.3333,2.0,1.0147,1.0,0.0435,0.0588,4.5,0.7188,0.1304,9,1
24,38,7,1,3,23,23,22,1,1,2,6,3,1,22.6667,1.3333,3.3333,1.0588,1.0435,0.0417,0.0588,5.25,0.6316,0.125,10,1
27,41,6,3,4,24,23,23,1,1,1,7,6,3,23.3333,1.0,5.3333,1.1571,1.125,0.1111,0.0429,6.0,0.6585,0.1481,11,1
30,43,5,3,5,27,24,23,3,1,1,6,7,6,24.6667,1.6667,6.3333,1.2162,1.1111,0.1,0.0676,3.0,0.6977,0.1667,12,1
33,41,2,4,7,30,27,24,3,3,1,5,6,7,27.0,2.3333,6.0,1.2222,1.1,0.1212,0.0864,0.8571,0.8049,0.2121,1,0
38,44,4,1,8,33,30,27,4,3,3,2,5,6,30.0,3.3333,4.3333,1.2667,1.1515,0.0263,0.1111,1.2,0.8636,0.2105,2,0
37,41,1,4,8,38,33,30,1,4,3,4,2,5,33.6667,2.6667,3.6667,1.099,0.9737,0.1081,0.0792,0.375,0.9024,0.2162,3,0
37,42,4,3,6,37,38,33,4,1,4,1,4,2,36.0,3.0,2.3333,1.0278,1.0,0.0811,0.0833,1.3333,0.881,0.1622,4,0
37,44,3,1,6,37,37,38,3,4,1,4,1,4,37.3333,2.6667,3.0,0.9911,1.0,0.027,0.0714,1.125,0.8409,0.1622,5,0
38,44,2,2,6,37,37,37,1,3,4,3,4,1,37.0,2.6667,2.6667,1.027,1.027,0.0526,0.0721,0.75,0.8636,0.1579,6,0
40,43,1,2,7,38,37,37,2,1,3,2,3,4,37.3333,2.0,3.0,1.0714,1.0526,0.05,0.0536,0.5,0.9302,0.175,7,0
39,48,8,3,8,40,38,37,2,2,1,1,2,3,38.3333,1.6667,2.0,1.0174,0.975,0.0769,0.0435,4.8,0.8125,0.2051,8,1
39,50,4,2,8,39,40,38,3,2,2,8,1,2,39.0,2.3333,3.6667,1.0,1.0,0.0513,0.0598,1.7143,0.78,0.2051,9,1
43,51,3,2,7,39,39,40,2,3,2,4,8,1,39.3333,2.3333,4.3333,1.0932,1.1026,0.0465,0.0593,1.2857,0.8431,0.1628,10,0
47,53,3,1,8,43,39,39,2,2,3,3,4,8,40.3333,2.3333,5.0,1.1653,1.093,0.0213,0.0579,1.2857,0.8868,0.1702,11,0
47,57,7,3,7,47,43,39,1,2,2,3,3,4,43.0,1.6667,3.3333,1.093,1.0,0.0638,0.0388,4.2,0.8246,0.1489,12,1
47,63,9,3,7,47,47,43,3,1,2,7,3,3,45.6667,2.0,4.3333,1.0292,1.0,0.0638,0.0438,4.5,0.746,0.1489,1,1
52,66,5,2,8,47,47,47,3,3,1,9,7,3,47.0,2.3333,6.3333,1.1064,1.1064,0.0385,0.0496,2.1429,0.7879,0.1538,2,0
59,70,4,0,8,52,47,47,2,3,3,5,9,7,48.6667,2.6667,7.0,1.2123,1.1346,0.0,0.0548,1.5,0.8429,0.1356,3,0
10,23,7,1,1,9,9,8,2,0,3,4,4,1,8.6667,1.6667,3.0,1.1538,1.1111,0.1,0.1923,4.2,0.4348,0.1,9,1
12,25,5,3,2,10,9,9,1,2,0,7,4,4,9.3333,1.0,5.0,1.2857,1.2,0.25,0.1071,5.0,0.48,0.1667,10,1
17,33,10,2,3,12,10,9,3,1,2,5,7,4,10.3333,2.0,5.3333,1.6452,1.4167,0.1176,0.1935,5.0,0.5152,0.1765,11,1
20,37,6,2,4,17,12,10,2,3,1,10,5,7,13.0,2.0,7.3333,1.5385,1.1765,0.1,0.1538,3.0,0.5405,0.2,12,1
28,37,4,4,5,20,17,12,2,2,3,6,10,5,16.3333,2.3333,7.0,1.7143,1.4,0.1429,0.1429,1.7143,0.7568,0.1786,1,0
31,36,3,4,5,28,20,17,4,2,2,4,6,10,21.6667,2.6667,6.6667,1.4308,1.1071,0.129,0.1231,1.125,0.8611,0.1613,2,0
28,32,1,5,5,31,28,20,4,4,2,3,4,6,26.3333,3.3333,4.3333,1.0633,0.9032,0.1786,0.1266,0.3,0.875,0.1786,3,0
28,33,4,3,4,28,31,28,5,4,4,1,3,4,29.0,4.3333,2.6667,0.9655,1.0,0.1071,0.1494,0.9231,0.8485,0.1429,4,1
25,37,9,5,4,28,28,31,3,5,4,4,1,3,29.0,4.0,2.6667,0.8621,0.8929,0.2,0.1379,2.25,0.6757,0.16,5,1
27,39,3,1,4,25,28,28,5,3,5,9,4,1,27.0,4.3333,4.6667,1.0,1.08,0.037,0.1605,0.6923,0.6923,0.1481,6,1
34,40,3,2,5,27,25,28,1,5,3,3,9,4,26.6667,3.0,5.3333,1.275,1.2593,0.0588,0.1125,1.0,0.85,0.1471,7,0
35,41,4,3,4,34,27,25,2,1,5,3,3,9,28.6667,2.6667,5.0,1.2209,1.0294,0.0857,0.093,1.5,0.8537,0.1143,8,0
36,41,2,2,4,35,34,27,3,2,1,4,3,3,32.0,2.0,3.3333,1.125,1.0286,0.0556,0.0625,1.0,0.878,0.1111,9,0
39,45,5,1,4,36,35,34,2,3,2,2,4,3,35.0,2.3333,3.0,1.1143,1.0833,0.0256,0.0667,2.1429,0.8667,0.1026,10,0
36,51,10,4,4,39,36,35,1,2,3,5,2,4,36.6667,2.0,3.6667,0.9818,0.9231,0.1111,0.0545,5.0,0.7059,0.1111,11,1
40,54,5,2,4,36,39,36,4,1,2,10,5,2,37.0,2.3333,5.6667,1.0811,1.1111,0.05,0.0631,2.1429,0.7407,0.1,12,1
46,55,3,2,4,40,36,39,2,4,1,5,10,5,38.3333,2.3333,6.6667,1.2,1.15,0.0435,0.0609,1.2857,0.8364,0.087,1,0
49,57,3,1,5,46,40,36,2,2,4,3,5,10,40.6667,2.6667,6.0,1.2049,1.0652,0.0204,0.0656,1.125,0.8596,0.102,2,0
52,59,4,2,6,49,46,40,1,2,2,3,3,5,45.0,1.6667,3.6667,1.1556,1.0612,0.0385,0.037,2.4,0.8814,0.1154,3,0
53,62,4,1,6,52,49,46,2,1,2,4,3,3,49.0,1.6667,3.3333,1.0816,1.0192,0.0189,0.034,2.4,0.8548,0.1132,4,0
56,64,3,1,8,53,52,49,1,2,1,4,4,3,51.3333,1.3333,3.6667,1.0909,1.0566,0.0179,0.026,2.25,0.875,0.1429,5,0
59,67,6,3,9,56,53,52,1,1,2,3,4,4,53.6667,1.3333,3.6667,1.0994,1.0536,0.0508,0.0248,4.5,0.8806,0.1525,6,0
57,70,7,4,8,59,56,53,3,1,1,6,3,4,56.0,1.6667,4.3333,1.0179,0.9661,0.0702,0.0298,4.2,0.8143,0.1404,7,1
61,72,3,1,8,57,59,56,4,3,1,7,6,3,57.3333,2.6667,5.3333,1.064,1.0702,0.0164,0.0465,1.125,0.8472,0.1311,8,0
69,77,5,0,9,61,57,59,1,4,3,3,7,6,59.0,2.6667,5.3333,1.1695,1.1311,0.0,0.0452,1.875,0.8961,0.1304,9,0
69,81,6,2,9,69,61,57,0,1,4,5,3,7,62.3333,1.6667,5.0,1.107,1.0,0.029,0.0267,3.6,0.8519,0.1304,10,0
73,87,6,0,10,69,69,61,2,0,1,6,5,3,66.3333,1.0,4.6667,1.1005,1.058,0.0,0.0151,6.0,0.8391,0.137,11,0
77,92,7,2,12,73,69,69,0,2,0,6,6,5,70.3333,0.6667,5.6667,1.0948,1.0548,0.026,0.0095,10.5,0.837,0.1558,12,0
78,93,6,5,13,77,73,69,2,0,2,7,6,6,73.0,1.3333,6.3333,1.0685,1.013,0.0641,0.0183,4.5,0.8387,0.1667,1,0
84,98,7,2,14,78,77,73,5,2,0,6,7,6,76.0,2.3333,6.3333,1.1053,1.0769,0.0238,0.0307,3.0,0.8571,0.1667,2,0
90,106,9,1,13,84,78,77,2,5,2,7,6,7,79.6667,3.0,6.6667,1.1297,1.0714,0.0111,0.0377,3.0,0.8491,0.1444,3,0
10,21,6,2,1,7,9,4,4,0,0,6,5,1,6.6667,1.3333,4.0,1.5,1.4286,0.2,0.2,4.5,0.4762,0.1,6,1
13,23,3,1,1,10,7,9,2,4,0,6,6,5,8.6667,2.0,5.6667,1.5,1.3,0.0769,0.2308,1.5,0.5652,0.0769,7,1
17,21,1,3,2,13,10,7,1,2,4,3,6,6,10.0,2.3333,5.0,1.7,1.3077,0.1765,0.2333,0.4286,0.8095,0.1176,8,1
19,26,7,2,2,17,13,10,3,1,2,1,3,6,13.3333,2.0,3.3333,1.425,1.1176,0.1053,0.15,3.5,0.7308,0.1053,9,0
19,27,1,0,2,19,17,13,2,3,1,7,1,3,16.3333,2.0,3.6667,1.1633,1.0,0.0,0.1224,0.5,0.7037,0.1053,10,1
21,28,6,5,1,19,19,17,0,2,3,1,7,1,18.3333,1.6667,3.0,1.1455,1.1053,0.2381,0.0909,3.6,0.75,0.0476,11,1
22,34,6,0,1,21,19,19,5,0,2,6,1,7,19.6667,2.3333,4.6667,1.1186,1.0476,0.0,0.1186,2.5714,0.6471,0.0455,12,1
26,34,2,2,1,22,21,19,0,5,0,6,6,1,20.6667,1.6667,4.3333,1.2581,1.1818,0.0769,0.0806,1.2,0.7647,0.0385,1,0
29,37,5,2,1,26,22,21,2,0,5,2,6,6,23.0,2.3333,4.6667,1.2609,1.1154,0.069,0.1014,2.1429,0.7838,0.0345,2,0
30,37,3,3,2,29,26,22,2,2,0,5,2,6,25.6667,1.3333,4.3333,1.1688,1.0345,0.1,0.0519,2.25,0.8108,0.0667,3,0
28,36,5,6,2,30,29,26,3,2,2,3,5,2,28.3333,2.3333,3.3333,0.9882,0.9333,0.2143,0.0824,2.1429,0.7778,0.0714,4,1
30,40,6,2,3,28,30,29,6,3,2,5,3,5,29.0,3.6667,4.3333,1.0345,1.0714,0.0667,0.1264,1.6364,0.75,0.1,5,1
33,46,7,1,4,30,28,30,2,6,3,6,5,3,29.3333,3.6667,4.6667,1.125,1.1,0.0303,0.125,1.9091,0.7174,0.1212,6,0
35,46,4,4,5,33,30,28,1,2,6,7,6,5,30.3333,3.0,6.0,1.1538,1.0606,0.1143,0.0989,1.3333,0.7609,0.1429,7,0
39,44,3,5,5,35,33,30,4,1,2,4,7,6,32.6667,2.3333,5.6667,1.1939,1.1143,0.1282,0.0714,1.2857,0.8864,0.1282,8,0
37,43,3,4,3,39,35,33,5,4,1,3,4,7,35.6667,3.3333,4.6667,1.0374,0.9487,0.1081,0.0935,0.9,0.8605,0.0811,9,1
37,52,11,2,2,37,39,35,4,5,4,3,3,4,37.0,4.3333,3.3333,1.0,1.0,0.0541,0.1171,2.5385,0.7115,0.0541,10,1
41,55,3,0,3,37,37,39,2,4,5,11,3,3,37.6667,3.6667,5.6667,1.0885,1.1081,0.0,0.0973,0.8182,0.7455,0.0732,11,1
51,58,4,1,4,41,37,37,0,2,4,3,11,3,38.3333,2.0,5.6667,1.3304,1.2439,0.0196,0.0522,2.0,0.8793,0.0784,12,0
52,62,6,2,4,51,41,37,1,0,2,4,3,11,43.0,1.0,6.0,1.2093,1.0196,0.0385,0.0233,6.0,0.8387,0.0769,1,0
53,64,7,5,4,52,51,41,2,1,0,6,4,3,48.0,1.0,4.3333,1.1042,1.0192,0.0943,0.0208,7.0,0.8281,0.0755,2,1
56,69,6,1,4,53,52,51,5,2,1,7,6,4,52.0,2.6667,5.6667,1.0769,1.0566,0.0179,0.0513,2.25,0.8116,0.0714,3,1
61,78,10,1,4,56,53,52,1,5,2,6,7,6,53.6667,2.6667,6.3333,1.1366,1.0893,0.0164,0.0497,3.75,0.7821,0.0656,4,0
65,76,1,3,6,61,56,53,1,1,5,10,6,7,56.6667,2.3333,7.6667,1.1471,1.0656,0.0462,0.0412,0.4286,0.8553,0.0923,5,0
69,76,5,5,6,65,61,56,3,1,1,1,10,6,60.6667,1.6667,5.6667,1.1374,1.0615,0.0725,0.0275,3.0,0.9079,0.087,6,0
65,75,5,6,7,69,65,61,5,3,1,5,1,10,65.0,3.0,5.3333,1.0,0.942,0.0923,0.0462,1.6667,0.8667,0.1077,7,0
69,75,2,2,8,65,69,65,6,5,3,5,5,1,66.3333,4.6667,3.6667,1.0402,1.0615,0.029,0.0704,0.4286,0.92,0.1159,8,0
71,76,4,3,8,69,65,69,2,6,5,2,5,5,67.6667,4.3333,4.0,1.0493,1.029,0.0423,0.064,0.9231,0.9342,0.1127,9,0
71,81,7,2,7,71,69,65,3,2,6,4,2,5,68.3333,3.6667,3.6667,1.039,1.0,0.0282,0.0537,1.9091,0.8765,0.0986,10,0
72,83,4,2,7,71,71,69,2,3,2,7,4,2,70.3333,2.3333,4.3333,1.0237,1.0141,0.0278,0.0332,1.7143,0.8675,0.0972,11,0
75,87,6,2,8,72,71,71,2,2,3,4,7,4,71.3333,2.3333,5.0,1.0514,1.0417,0.0267,0.0327,2.5714,0.8621,0.1067,12,0
79,90,6,3,10,75,72,71,2,2,2,6,4,7,72.6667,2.0,5.6667,1.0872,1.0533,0.038,0.0275,3.0,0.8778,0.1266,1,0
78,94,7,3,9,79,75,72,3,2,2,6,6,4,75.3333,2.3333,5.3333,1.0354,0.9873,0.0385,0.031,3.0,0.8298,0.1154,2,0
82,97,6,3,10,78,79,75,3,3,2,7,6,6,77.3333,2.6667,6.3333,1.0603,1.0513,0.0366,0.0345,2.25,0.8454,0.122,3,0
10,20,4,2,2,9,8,2,0,2,1,7,2,2,6.3333,1.0,3.6667,1.5789,1.1111,0.2,0.1579,4.0,0.5,0.2,6,1
12,23,4,1,2,10,9,8,2,0,2,4,7,2,9.0,1.3333,4.3333,1.3333,1.2,0.0833,0.1481,3.0,0.5217,0.1667,7,1
15,23,4,4,4,12,10,9,1,2,0,4,4,7,10.3333,1.0,5.0,1.4516,1.25,0.2667,0.0968,4.0,0.6522,0.2667,8,1
18,30,9,2,5,15,12,10,4,1,2,4,4,4,12.3333,2.3333,4.0,1.4595,1.2,0.1111,0.1892,3.8571,0.6,0.2778,9,1
18,37,10,3,5,18,15,12,2,4,1,9,4,4,15.0,2.3333,5.6667,1.2,1.0,0.1667,0.1556,4.2857,0.4865,0.2778,10,1
23,41,6,2,5,18,18,15,3,2,4,10,9,4,17.0,3.0,7.6667,1.3529,1.2778,0.087,0.1765,2.0,0.561,0.2174,11,1
31,41,2,2,6,23,18,18,2,3,2,6,10,9,19.6667,2.3333,8.3333,1.5763,1.3478,0.0645,0.1186,0.8571,0.7561,0.1935,12,0
33,39,3,5,7,31,23,18,2,2,3,2,6,10,24.0,2.3333,6.0,1.375,1.0645,0.1515,0.0972,1.2857,0.8462,0.2121,1,0
29,34,2,7,6,33,31,23,5,2,2,3,2,6,29.0,3.0,3.6667,1.0,0.8788,0.2414,0.1034,0.6667,0.8529,0.2069,2,0
31,35,2,1,6,29,33,31,7,5,2,2,3,2,31.0,4.6667,2.3333,1.0,1.069,0.0323,0.1505,0.4286,0.8857,0.1935,3,0
31,37,5,3,5,31,29,33,1,7,5,2,2,3,31.0,4.3333,2.3333,1.0,1.0,0.0968,0.1398,1.1538,0.8378,0.1613,4,1
31,40,4,1,5,31,31,29,3,1,7,5,2,2,30.3333,3.6667,3.0,1.022,1.0,0.0323,0.1209,1.0909,0.775,0.1613,5,1
34,45,5,0,5,31,31,31,1,3,1,4,5,2,31.0,1.6667,3.6667,1.0968,1.0968,0.0,0.0538,3.0,0.7556,0.1471,6,1
38,47,5,3,7,34,31,31,0,1,3,5,4,5,32.0,1.3333,4.6667,1.1875,1.1176,0.0789,0.0417,3.75,0.8085,0.1842,7,1
42,50,3,0,7,38,34,31,3,0,1,5,5,4,34.3333,1.3333,4.6667,1.2233,1.1053,0.0,0.0388,2.25,0.84,0.1667,8,0
46,54,5,1,7,42,38,34,0,3,0,3,5,5,38.0,1.0,4.3333,1.2105,1.0952,0.0217,0.0263,5.0,0.8519,0.1522,9,1
47,62,11,3,6,46,42,38,1,0,3,5,3,5,42.0,1.3333,4.3333,1.119,1.0217,0.0638,0.0317,8.25,0.7581,0.1277,10,1
49,66,7,3,6,47,46,42,3,1,0,11,5,3,45.0,1.3333,6.3333,1.0889,1.0426,0.0612,0.0296,5.25,0.7424,0.1224,11,1
56,65,2,3,7,49,47,46,3,3,1,7,11,5,47.3333,2.3333,7.6667,1.1831,1.1429,0.0536,0.0493,0.8571,0.8615,0.125,12,0
60,66,4,3,9,56,49,47,3,3,3,2,7,11,50.6667,3.0,6.6667,1.1842,1.0714,0.05,0.0592,1.3333,0.9091,0.15,1,0
59,70,7,3,8,60,56,49,3,3,3,4,2,7,55.0,3.0,4.3333,1.0727,0.9833,0.0508,0.0545,2.3333,0.8429,0.1356,2,0
60,72,5,3,8,59,60,56,3,3,3,7,4,2,58.3333,3.0,4.3333,1.0286,1.0169,0.05,0.0514,1.6667,0.8333,0.1333,3,0
63,71,3,4,7,60,59,60,3,3,3,5,7,4,59.6667,3.0,5.3333,1.0559,1.05,0.0635,0.0503,1.0,0.8873,0.1111,4,0
66,76,6,1,7,63,60,59,4,3,3,3,5,7,60.6667,3.3333,5.0,1.0879,1.0476,0.0152,0.0549,1.8,0.8684,0.1061,5,0
69,77,2,1,7,66,63,60,1,4,3,6,3,5,63.0,2.6667,4.6667,1.0952,1.0455,0.0145,0.0423,0.75,0.8961,0.1014,6,0
72,77,3,3,7,69,66,63,1,1,4,2,6,3,66.0,2.0,3.6667,1.0909,1.0435,0.0417,0.0303,1.5,0.9351,0.0972,7,0
69,71,0,6,8,72,69,66,3,1,1,3,2,6,69.0,1.6667,3.6667,1.0,0.9583,0.087,0.0242,0.0,0.9718,0.1159,8,0
70,75,5,1,8,69,72,69,6,3,1,0,3,2,70.0,3.3333,1.6667,1.0,1.0145,0.0143,0.0476,1.5,0.9333,0.1143,9,0
69,77,3,1,8,70,69,72,1,6,3,5,0,3,70.3333,3.3333,2.6667,0.981,0.9857,0.0145,0.0474,0.9,0.8961,0.1159,10,0
73,79,3,1,8,69,70,69,1,1,6,3,5,0,69.3333,2.6667,2.6667,1.0529,1.058,0.0137,0.0385,1.125,0.9241,0.1096,11,0
