row_key,district_name,crime_head,month,district_id,crime_head_id,month_index,month_of_year,lag_1,lag_2,lag_3,lag_12,roll_3,roll_6,roll_12,district_lag_1,head_share,target
3-8-2024-03,Mysuru,Traffic / PAR,2024-03,3,8,24290,3,5,6,2,3,4.333,3.833,3.083,65,0.0769,6
3-8-2024-04,Mysuru,Traffic / PAR,2024-04,3,8,24291,4,6,5,6,4,5.667,4.167,3.333,64,0.0938,7
3-8-2024-05,Mysuru,Traffic / PAR,2024-05,3,8,24292,5,7,6,5,3,6.0,4.667,3.583,79,0.0886,3
3-8-2024-06,Mysuru,Traffic / PAR,2024-06,3,8,24293,6,3,7,6,4,5.333,4.833,3.583,81,0.037,6
3-8-2024-07,Mysuru,Traffic / PAR,2024-07,3,8,24294,7,6,3,7,0,5.333,5.5,3.75,73,0.0822,7
3-8-2024-08,Mysuru,Traffic / PAR,2024-08,3,8,24295,8,7,6,3,0,5.333,5.667,4.333,65,0.1077,2
3-8-2024-09,Mysuru,Traffic / PAR,2024-09,3,8,24296,9,2,7,6,4,5.0,5.167,4.5,73,0.0274,7
3-8-2024-10,Mysuru,Traffic / PAR,2024-10,3,8,24297,10,7,2,7,4,5.333,5.333,4.75,73,0.0959,2
3-8-2024-11,Mysuru,Traffic / PAR,2024-11,3,8,24298,11,2,7,2,2,3.667,4.5,4.583,106,0.0189,7
3-8-2024-12,Mysuru,Traffic / PAR,2024-12,3,8,24299,12,7,2,7,2,5.333,5.167,5.0,119,0.0588,3
3-8-2025-01,Mysuru,Traffic / PAR,2025-01,3,8,24300,1,3,7,2,6,4.0,4.667,5.083,84,0.0357,3
3-8-2025-02,Mysuru,Traffic / PAR,2025-02,3,8,24301,2,3,3,7,5,4.333,4.0,4.833,59,0.0508,5
3-8-2025-03,Mysuru,Traffic / PAR,2025-03,3,8,24302,3,5,3,3,6,3.667,4.5,4.833,58,0.0862,6
3-8-2025-04,Mysuru,Traffic / PAR,2025-04,3,8,24303,4,6,5,3,7,4.667,4.333,4.833,87,0.069,5
3-8-2025-05,Mysuru,Traffic / PAR,2025-05,3,8,24304,5,5,6,5,3,5.333,4.833,4.667,76,0.0658,10
3-8-2025-06,Mysuru,Traffic / PAR,2025-06,3,8,24305,6,10,5,6,6,7.0,5.333,5.25,70,0.1429,4
3-8-2025-07,Mysuru,Traffic / PAR,2025-07,3,8,24306,7,4,10,5,7,6.333,5.5,5.083,66,0.0606,4
3-8-2025-08,Mysuru,Traffic / PAR,2025-08,3,8,24307,8,4,4,10,2,6.0,5.667,4.833,67,0.0597,4
3-8-2025-09,Mysuru,Traffic / PAR,2025-09,3,8,24308,9,4,4,4,7,4.0,5.5,5.0,65,0.0615,2
3-8-2025-10,Mysuru,Traffic / PAR,2025-10,3,8,24309,10,2,4,4,2,3.333,4.833,4.583,65,0.0308,6
3-8-2025-11,Mysuru,Traffic / PAR,2025-11,3,8,24310,11,6,2,4,7,4.0,5.0,4.917,110,0.0545,3
3-8-2025-12,Mysuru,Traffic / PAR,2025-12,3,8,24311,12,3,6,2,3,3.667,3.833,4.583,109,0.0275,3
3-8-2026-01,Mysuru,Traffic / PAR,2026-01,3,8,24312,1,3,3,6,3,4.0,3.667,4.583,84,0.0357,8
3-8-2026-02,Mysuru,Traffic / PAR,2026-02,3,8,24313,2,8,3,3,5,4.667,4.333,5.0,141,0.0567,3
3-8-2026-03,Mysuru,Traffic / PAR,2026-03,3,8,24314,3,3,8,3,6,4.667,4.167,4.833,115,0.0261,16
3-8-2026-04,Mysuru,Traffic / PAR,2026-04,3,8,24315,4,16,3,8,5,9.0,6.5,5.667,159,0.1006,10
3-8-2026-05,Mysuru,Traffic / PAR,2026-05,3,8,24316,5,10,16,3,10,9.667,7.167,6.083,152,0.0658,8
3-8-2026-06,Mysuru,Traffic / PAR,2026-06,3,8,24317,6,8,10,16,4,11.333,8.0,5.917,141,0.0567,5
30-1-2024-02,Uttara Kannada,Crimes Against Body,2024-02,30,1,24289,2,2,3,0,2,1.667,2.0,2.0,15,0.1333,1
30-1-2024-03,Uttara Kannada,Crimes Against Body,2024-03,30,1,24290,3,1,2,3,1,2.0,1.667,1.917,11,0.0909,2
30-1-2024-04,Uttara Kannada,Crimes Against Body,2024-04,30,1,24291,4,2,1,2,1,1.667,1.667,2.0,9,0.2222,2
30-1-2024-05,Uttara Kannada,Crimes Against Body,2024-05,30,1,24292,5,2,2,1,5,1.667,1.667,2.083,14,0.1429,0
30-1-2024-06,Uttara Kannada,Crimes Against Body,2024-06,30,1,24293,6,0,2,2,1,1.333,1.667,1.667,6,0.0,2
30-1-2024-07,Uttara Kannada,Crimes Against Body,2024-07,30,1,24294,7,2,0,2,2,1.333,1.5,1.75,14,0.1429,0
30-1-2024-08,Uttara Kannada,Crimes Against Body,2024-08,30,1,24295,8,0,2,0,3,0.667,1.167,1.583,14,0.0,0
30-1-2024-09,Uttara Kannada,Crimes Against Body,2024-09,30,1,24296,9,0,0,2,2,0.667,1.0,1.333,8,0.0,0
30-1-2024-10,Uttara Kannada,Crimes Against Body,2024-10,30,1,24297,10,0,0,0,2,0.0,0.667,1.167,10,0.0,2
30-1-2024-11,Uttara Kannada,Crimes Against Body,2024-11,30,1,24298,11,2,0,0,0,0.667,0.667,1.167,20,0.1,1
30-1-2024-12,Uttara Kannada,Crimes Against Body,2024-12,30,1,24299,12,1,2,0,3,1.0,0.833,1.25,16,0.0625,2
30-1-2025-01,Uttara Kannada,Crimes Against Body,2025-01,30,1,24300,1,2,1,2,2,1.667,0.833,1.167,20,0.1,0
30-1-2025-02,Uttara Kannada,Crimes Against Body,2025-02,30,1,24301,2,0,2,1,1,1.0,0.833,1.0,13,0.0,2
30-1-2025-03,Uttara Kannada,Crimes Against Body,2025-03,30,1,24302,3,2,0,2,2,1.333,1.167,1.083,9,0.2222,1
30-1-2025-04,Uttara Kannada,Crimes Against Body,2025-04,30,1,24303,4,1,2,0,2,1.0,1.333,1.0,9,0.1111,1
30-1-2025-05,Uttara Kannada,Crimes Against Body,2025-05,30,1,24304,5,1,1,2,0,1.333,1.167,0.917,10,0.1,3
30-1-2025-06,Uttara Kannada,Crimes Against Body,2025-06,30,1,24305,6,3,1,1,2,1.667,1.5,1.167,15,0.2,2
30-1-2025-07,Uttara Kannada,Crimes Against Body,2025-07,30,1,24306,7,2,3,1,0,2.0,1.5,1.167,10,0.2,0
30-1-2025-08,Uttara Kannada,Crimes Against Body,2025-08,30,1,24307,8,0,2,3,0,1.667,1.5,1.167,7,0.0,2
30-1-2025-09,Uttara Kannada,Crimes Against Body,2025-09,30,1,24308,9,2,0,2,0,1.333,1.5,1.333,13,0.1538,0
30-1-2025-10,Uttara Kannada,Crimes Against Body,2025-10,30,1,24309,10,0,2,0,2,0.667,1.333,1.333,10,0.0,1
30-1-2025-11,Uttara Kannada,Crimes Against Body,2025-11,30,1,24310,11,1,0,2,1,1.0,1.333,1.25,18,0.0556,3
30-1-2025-12,Uttara Kannada,Crimes Against Body,2025-12,30,1,24311,12,3,1,0,2,1.333,1.333,1.417,15,0.2,0
30-1-2026-01,Uttara Kannada,Crimes Against Body,2026-01,30,1,24312,1,0,3,1,0,1.333,1.0,1.25,5,0.0,2
30-1-2026-02,Uttara Kannada,Crimes Against Body,2026-02,30,1,24313,2,2,0,3,2,1.667,1.333,1.417,18,0.1111,1
30-1-2026-03,Uttara Kannada,Crimes Against Body,2026-03,30,1,24314,3,1,2,0,1,1.0,1.167,1.333,20,0.05,3
30-1-2026-04,Uttara Kannada,Crimes Against Body,2026-04,30,1,24315,4,3,1,2,1,2.0,1.667,1.5,29,0.1034,1
30-1-2026-05,Uttara Kannada,Crimes Against Body,2026-05,30,1,24316,5,1,3,1,3,1.667,1.667,1.5,21,0.0476,4
30-1-2026-06,Uttara Kannada,Crimes Against Body,2026-06,30,1,24317,6,4,1,3,2,2.667,1.833,1.583,20,0.2,10
30-2-2024-02,Uttara Kannada,Crimes Against Property,2024-02,30,2,24289,2,4,7,13,3,8.0,7.167,6.0,15,0.2667,6
30-2-2024-03,Uttara Kannada,Crimes Against Property,2024-03,30,2,24290,3,6,4,7,6,5.667,8.0,6.25,11,0.5455,3
30-2-2024-04,Uttara Kannada,Crimes Against Property,2024-04,30,2,24291,4,3,6,4,5,4.333,7.833,6.0,9,0.3333,5
30-2-2024-05,Uttara Kannada,Crimes Against Property,2024-05,30,2,24292,5,5,3,6,5,4.667,6.333,6.0,14,0.3571,4
30-2-2024-06,Uttara Kannada,Crimes Against Property,2024-06,30,2,24293,6,4,5,3,5,4.0,4.833,5.917,6,0.6667,3
30-2-2024-07,Uttara Kannada,Crimes Against Property,2024-07,30,2,24294,7,3,4,5,5,4.0,4.167,5.75,14,0.2143,5
30-2-2024-08,Uttara Kannada,Crimes Against Property,2024-08,30,2,24295,8,5,3,4,1,4.0,4.333,5.75,14,0.3571,6
30-2-2024-09,Uttara Kannada,Crimes Against Property,2024-09,30,2,24296,9,6,5,3,4,4.667,4.333,6.167,8,0.75,10
30-2-2024-10,Uttara Kannada,Crimes Against Property,2024-10,30,2,24297,10,10,6,5,14,7.0,5.5,6.667,10,1.0,14
30-2-2024-11,Uttara Kannada,Crimes Against Property,2024-11,30,2,24298,11,14,10,6,13,10.0,7.0,6.667,20,0.7,10
30-2-2024-12,Uttara Kannada,Crimes Against Property,2024-12,30,2,24299,12,10,14,10,7,11.333,8.0,6.417,16,0.625,11
30-2-2025-01,Uttara Kannada,Crimes Against Property,2025-01,30,2,24300,1,11,10,14,4,11.667,9.333,6.75,20,0.55,7
30-2-2025-02,Uttara Kannada,Crimes Against Property,2025-02,30,2,24301,2,7,11,10,6,9.333,9.667,7.0,13,0.5385,3
30-2-2025-03,Uttara Kannada,Crimes Against Property,2025-03,30,2,24302,3,3,7,11,3,7.0,9.167,6.75,9,0.3333,1
30-2-2025-04,Uttara Kannada,Crimes Against Property,2025-04,30,2,24303,4,1,3,7,5,3.667,7.667,6.583,9,0.1111,5
30-2-2025-05,Uttara Kannada,Crimes Against Property,2025-05,30,2,24304,5,5,1,3,4,3.0,6.167,6.583,10,0.5,4
30-2-2025-06,Uttara Kannada,Crimes Against Property,2025-06,30,2,24305,6,4,5,1,3,3.333,5.167,6.583,15,0.2667,5
30-2-2025-07,Uttara Kannada,Crimes Against Property,2025-07,30,2,24306,7,5,4,5,5,4.667,4.167,6.75,10,0.5,4
30-2-2025-08,Uttara Kannada,Crimes Against Property,2025-08,30,2,24307,8,4,5,4,6,4.333,3.667,6.667,7,0.5714,7
30-2-2025-09,Uttara Kannada,Crimes Against Property,2025-09,30,2,24308,9,7,4,5,10,5.333,4.333,6.75,13,0.5385,3
30-2-2025-10,Uttara Kannada,Crimes Against Property,2025-10,30,2,24309,10,3,7,4,14,4.667,4.667,6.167,10,0.3,12
30-2-2025-11,Uttara Kannada,Crimes Against Property,2025-11,30,2,24310,11,12,3,7,10,7.333,5.833,6.0,18,0.6667,9
30-2-2025-12,Uttara Kannada,Crimes Against Property,2025-12,30,2,24311,12,9,12,3,11,8.0,6.667,5.917,15,0.6,2
30-2-2026-01,Uttara Kannada,Crimes Against Property,2026-01,30,2,24312,1,2,9,12,7,7.667,6.167,5.167,5,0.4,9
30-2-2026-02,Uttara Kannada,Crimes Against Property,2026-02,30,2,24313,2,9,2,9,3,6.667,7.0,5.333,18,0.5,7
30-2-2026-03,Uttara Kannada,Crimes Against Property,2026-03,30,2,24314,3,7,9,2,1,6.0,7.0,5.667,20,0.35,8
30-2-2026-04,Uttara Kannada,Crimes Against Property,2026-04,30,2,24315,4,8,7,9,5,8.0,7.833,6.25,29,0.2759,12
30-2-2026-05,Uttara Kannada,Crimes Against Property,2026-05,30,2,24316,5,12,8,7,4,9.0,7.833,6.833,21,0.5714,6
30-2-2026-06,Uttara Kannada,Crimes Against Property,2026-06,30,2,24317,6,6,12,8,5,8.667,7.333,7.0,20,0.3,11
30-3-2024-04,Uttara Kannada,Crimes Against Women,2024-04,30,3,24291,4,1,0,4,1,1.667,1.0,1.0,9,0.1111,1
30-3-2024-05,Uttara Kannada,Crimes Against Women,2024-05,30,3,24292,5,1,1,0,2,0.667,1.167,1.0,14,0.0714,1
30-3-2024-06,Uttara Kannada,Crimes Against Women,2024-06,30,3,24293,6,1,1,1,0,1.0,1.333,0.917,6,0.1667,1
30-3-2024-07,Uttara Kannada,Crimes Against Women,2024-07,30,3,24294,7,1,1,1,1,1.0,1.333,1.0,14,0.0714,2
30-3-2024-08,Uttara Kannada,Crimes Against Women,2024-08,30,3,24295,8,2,1,1,0,1.333,1.0,1.083,14,0.1429,0
30-3-2024-09,Uttara Kannada,Crimes Against Women,2024-09,30,3,24296,9,0,2,1,2,1.0,1.0,1.083,8,0.0,0
30-3-2024-10,Uttara Kannada,Crimes Against Women,2024-10,30,3,24297,10,0,0,2,0,0.667,0.833,0.917,10,0.0,0
30-3-2024-11,Uttara Kannada,Crimes Against Women,2024-11,30,3,24298,11,0,0,0,0,0.0,0.667,0.917,20,0.0,0
30-3-2024-12,Uttara Kannada,Crimes Against Women,2024-12,30,3,24299,12,0,0,0,1,0.0,0.5,0.917,16,0.0,0
30-3-2025-01,Uttara Kannada,Crimes Against Women,2025-01,30,3,24300,1,0,0,0,4,0.0,0.333,0.833,20,0.0,3
30-3-2025-02,Uttara Kannada,Crimes Against Women,2025-02,30,3,24301,2,3,0,0,0,1.0,0.5,0.75,13,0.2308,0
30-3-2025-03,Uttara Kannada,Crimes Against Women,2025-03,30,3,24302,3,0,3,0,1,1.0,0.5,0.75,9,0.0,0
30-3-2025-04,Uttara Kannada,Crimes Against Women,2025-04,30,3,24303,4,0,0,3,1,1.0,0.5,0.667,9,0.0,2
30-3-2025-05,Uttara Kannada,Crimes Against Women,2025-05,30,3,24304,5,2,0,0,1,0.667,0.833,0.75,10,0.2,1
30-3-2025-06,Uttara Kannada,Crimes Against Women,2025-06,30,3,24305,6,1,2,0,1,1.0,1.0,0.75,15,0.0667,1
30-3-2025-07,Uttara Kannada,Crimes Against Women,2025-07,30,3,24306,7,1,1,2,2,1.333,1.167,0.75,10,0.1,0
30-3-2025-08,Uttara Kannada,Crimes Against Women,2025-08,30,3,24307,8,0,1,1,0,0.667,0.667,0.583,7,0.0,0
30-3-2025-09,Uttara Kannada,Crimes Against Women,2025-09,30,3,24308,9,0,0,1,0,0.333,0.667,0.583,13,0.0,3
30-3-2025-10,Uttara Kannada,Crimes Against Women,2025-10,30,3,24309,10,3,0,0,0,1.0,1.167,0.833,10,0.3,1
30-3-2025-11,Uttara Kannada,Crimes Against Women,2025-11,30,3,24310,11,1,3,0,0,1.333,1.0,0.917,18,0.0556,1
30-3-2025-12,Uttara Kannada,Crimes Against Women,2025-12,30,3,24311,12,1,1,3,0,1.667,1.0,1.0,15,0.0667,0
30-3-2026-01,Uttara Kannada,Crimes Against Women,2026-01,30,3,24312,1,0,1,1,3,0.667,0.833,1.0,5,0.0,0
30-3-2026-02,Uttara Kannada,Crimes Against Women,2026-02,30,3,24313,2,0,0,1,0,0.333,0.833,0.75,18,0.0,1
30-3-2026-03,Uttara Kannada,Crimes Against Women,2026-03,30,3,24314,3,1,0,0,0,0.333,1.0,0.833,20,0.05,5
30-3-2026-04,Uttara Kannada,Crimes Against Women,2026-04,30,3,24315,4,5,1,0,2,2.0,1.333,1.25,29,0.1724,1
30-3-2026-05,Uttara Kannada,Crimes Against Women,2026-05,30,3,24316,5,1,5,1,1,2.333,1.333,1.167,21,0.0476,2
30-3-2026-06,Uttara Kannada,Crimes Against Women,2026-06,30,3,24317,6,2,1,5,1,2.667,1.5,1.25,20,0.1,1
30-4-2024-02,Uttara Kannada,Cyber Crime,2024-02,30,4,24289,2,3,3,2,3,2.667,3.333,3.0,15,0.2,3
30-4-2024-03,Uttara Kannada,Cyber Crime,2024-03,30,4,24290,3,3,3,3,3,3.0,3.0,3.0,11,0.2727,1
30-4-2024-04,Uttara Kannada,Cyber Crime,2024-04,30,4,24291,4,1,3,3,2,2.333,2.667,2.833,9,0.1111,3
30-4-2024-05,Uttara Kannada,Cyber Crime,2024-05,30,4,24292,5,3,1,3,3,2.333,2.5,2.917,14,0.2143,1
30-4-2024-06,Uttara Kannada,Cyber Crime,2024-06,30,4,24293,6,1,3,1,2,1.667,2.333,2.75,6,0.1667,3
30-4-2024-07,Uttara Kannada,Cyber Crime,2024-07,30,4,24294,7,3,1,3,3,2.333,2.333,2.833,14,0.2143,2
30-4-2024-08,Uttara Kannada,Cyber Crime,2024-08,30,4,24295,8,2,3,1,5,2.0,2.167,2.75,14,0.1429,1
30-4-2024-09,Uttara Kannada,Cyber Crime,2024-09,30,4,24296,9,1,2,3,3,2.0,1.833,2.417,8,0.125,0
30-4-2024-10,Uttara Kannada,Cyber Crime,2024-10,30,4,24297,10,0,1,2,4,1.0,1.667,2.167,10,0.0,1
30-4-2024-11,Uttara Kannada,Cyber Crime,2024-11,30,4,24298,11,1,0,1,2,0.667,1.333,1.917,20,0.05,1
30-4-2024-12,Uttara Kannada,Cyber Crime,2024-12,30,4,24299,12,1,1,0,3,0.667,1.333,1.833,16,0.0625,1
30-4-2025-01,Uttara Kannada,Cyber Crime,2025-01,30,4,24300,1,1,1,1,3,1.0,1.0,1.667,20,0.05,0
30-4-2025-02,Uttara Kannada,Cyber Crime,2025-02,30,4,24301,2,0,1,1,3,0.667,0.667,1.417,13,0.0,1
30-4-2025-03,Uttara Kannada,Cyber Crime,2025-03,30,4,24302,3,1,0,1,1,0.667,0.667,1.25,9,0.1111,1
30-4-2025-04,Uttara Kannada,Cyber Crime,2025-04,30,4,24303,4,1,1,0,3,0.667,0.833,1.25,9,0.1111,1
30-4-2025-05,Uttara Kannada,Cyber Crime,2025-05,30,4,24304,5,1,1,1,1,1.0,0.833,1.083,10,0.1,4
30-4-2025-06,Uttara Kannada,Cyber Crime,2025-06,30,4,24305,6,4,1,1,3,2.0,1.333,1.333,15,0.2667,1
30-4-2025-07,Uttara Kannada,Cyber Crime,2025-07,30,4,24306,7,1,4,1,2,2.0,1.333,1.167,10,0.1,2
30-4-2025-08,Uttara Kannada,Cyber Crime,2025-08,30,4,24307,8,2,1,4,1,2.333,1.667,1.167,7,0.2857,1
30-4-2025-09,Uttara Kannada,Cyber Crime,2025-09,30,4,24308,9,1,2,1,0,1.333,1.667,1.167,13,0.0769,1
30-4-2025-10,Uttara Kannada,Cyber Crime,2025-10,30,4,24309,10,1,1,2,1,1.333,1.667,1.25,10,0.1,2
30-4-2025-11,Uttara Kannada,Cyber Crime,2025-11,30,4,24310,11,2,1,1,1,1.333,1.833,1.333,18,0.1111,1
30-4-2025-12,Uttara Kannada,Cyber Crime,2025-12,30,4,24311,12,1,2,1,1,1.333,1.333,1.333,15,0.0667,1
30-4-2026-01,Uttara Kannada,Cyber Crime,2026-01,30,4,24312,1,1,1,2,0,1.333,1.333,1.333,5,0.2,2
30-4-2026-02,Uttara Kannada,Cyber Crime,2026-02,30,4,24313,2,2,1,1,1,1.333,1.333,1.5,18,0.1111,3
30-4-2026-03,Uttara Kannada,Cyber Crime,2026-03,30,4,24314,3,3,2,1,1,2.0,1.667,1.667,20,0.15,7
30-4-2026-04,Uttara Kannada,Cyber Crime,2026-04,30,4,24315,4,7,3,2,1,4.0,2.667,2.167,29,0.2414,4
30-4-2026-05,Uttara Kannada,Cyber Crime,2026-05,30,4,24316,5,4,7,3,4,4.667,3.0,2.417,21,0.1905,5
30-4-2026-06,Uttara Kannada,Cyber Crime,2026-06,30,4,24317,6,5,4,7,1,5.333,3.667,2.5,20,0.25,5
30-5-2024-02,Uttara Kannada,Economic Offences,2024-02,30,5,24289,2,0,1,1,0,0.667,0.833,0.667,15,0.0,0
30-5-2024-03,Uttara Kannada,Economic Offences,2024-03,30,5,24290,3,0,0,1,1,0.333,0.833,0.667,11,0.0,2
30-5-2024-04,Uttara Kannada,Economic Offences,2024-04,30,5,24291,4,2,0,0,2,0.667,0.667,0.75,9,0.2222,2
30-5-2024-05,Uttara Kannada,Economic Offences,2024-05,30,5,24292,5,2,2,0,0,1.333,1.0,0.75,14,0.1429,0
30-5-2024-06,Uttara Kannada,Economic Offences,2024-06,30,5,24293,6,0,2,2,0,1.333,0.833,0.75,6,0.0,0
30-5-2024-07,Uttara Kannada,Economic Offences,2024-07,30,5,24294,7,0,0,2,0,0.667,0.667,0.75,14,0.0,1
30-5-2024-08,Uttara Kannada,Economic Offences,2024-08,30,5,24295,8,1,0,0,0,0.333,0.833,0.833,14,0.0714,1
30-5-2024-09,Uttara Kannada,Economic Offences,2024-09,30,5,24296,9,1,1,0,3,0.667,1.0,0.917,8,0.125,0
30-5-2024-10,Uttara Kannada,Economic Offences,2024-10,30,5,24297,10,0,1,1,0,0.667,0.667,0.667,10,0.0,1
30-5-2024-11,Uttara Kannada,Economic Offences,2024-11,30,5,24298,11,1,0,1,1,0.667,0.5,0.75,20,0.05,2
30-5-2024-12,Uttara Kannada,Economic Offences,2024-12,30,5,24299,12,2,1,0,1,1.0,0.833,0.833,16,0.125,1
30-5-2025-01,Uttara Kannada,Economic Offences,2025-01,30,5,24300,1,1,2,1,0,1.333,1.0,0.833,20,0.05,1
30-5-2025-02,Uttara Kannada,Economic Offences,2025-02,30,5,24301,2,1,1,2,0,1.333,1.0,0.917,13,0.0769,2
30-5-2025-03,Uttara Kannada,Economic Offences,2025-03,30,5,24302,3,2,1,1,2,1.333,1.167,1.083,9,0.2222,2
30-5-2025-04,Uttara Kannada,Economic Offences,2025-04,30,5,24303,4,2,2,1,2,1.667,1.5,1.083,9,0.2222,1
30-5-2025-05,Uttara Kannada,Economic Offences,2025-05,30,5,24304,5,1,2,2,0,1.667,1.5,1.0,10,0.1,1
30-5-2025-06,Uttara Kannada,Economic Offences,2025-06,30,5,24305,6,1,1,2,0,1.333,1.333,1.083,15,0.0667,0
30-5-2025-07,Uttara Kannada,Economic Offences,2025-07,30,5,24306,7,0,1,1,1,0.667,1.167,1.083,10,0.0,1
30-5-2025-08,Uttara Kannada,Economic Offences,2025-08,30,5,24307,8,1,0,1,1,0.667,1.167,1.083,7,0.1429,0
30-5-2025-09,Uttara Kannada,Economic Offences,2025-09,30,5,24308,9,0,1,0,0,0.333,0.833,1.0,13,0.0,0
30-5-2025-10,Uttara Kannada,Economic Offences,2025-10,30,5,24309,10,0,0,1,1,0.333,0.5,1.0,10,0.0,1
30-5-2025-11,Uttara Kannada,Economic Offences,2025-11,30,5,24310,11,1,0,0,2,0.333,0.5,1.0,18,0.0556,1
30-5-2025-12,Uttara Kannada,Economic Offences,2025-12,30,5,24311,12,1,1,0,1,0.667,0.5,0.917,15,0.0667,0
30-5-2026-01,Uttara Kannada,Economic Offences,2026-01,30,5,24312,1,0,1,1,1,0.667,0.5,0.833,5,0.0,2
30-5-2026-02,Uttara Kannada,Economic Offences,2026-02,30,5,24313,2,2,0,1,2,1.0,0.667,0.917,18,0.1111,5
30-5-2026-03,Uttara Kannada,Economic Offences,2026-03,30,5,24314,3,5,2,0,2,2.333,1.5,1.167,20,0.25,3
30-5-2026-04,Uttara Kannada,Economic Offences,2026-04,30,5,24315,4,3,5,2,1,3.333,2.0,1.25,29,0.1034,0
30-5-2026-05,Uttara Kannada,Economic Offences,2026-05,30,5,24316,5,0,3,5,1,2.667,1.833,1.167,21,0.0,0
30-5-2026-06,Uttara Kannada,Economic Offences,2026-06,30,5,24317,6,0,0,3,0,1.0,1.667,1.083,20,0.0,5
30-6-2024-12,Uttara Kannada,NDPS,2024-12,30,6,24299,12,1,0,0,0,0.333,0.5,0.333,16,0.0625,2
30-6-2025-01,Uttara Kannada,NDPS,2025-01,30,6,24300,1,2,1,0,1,1.0,0.5,0.5,20,0.1,0
30-6-2025-02,Uttara Kannada,NDPS,2025-02,30,6,24301,2,0,2,1,0,1.0,0.5,0.417,13,0.0,0
30-6-2025-03,Uttara Kannada,NDPS,2025-03,30,6,24302,3,0,0,2,0,0.667,0.5,0.417,9,0.0,0
30-6-2025-04,Uttara Kannada,NDPS,2025-04,30,6,24303,4,0,0,0,0,0.0,0.5,0.417,9,0.0,0
30-6-2025-05,Uttara Kannada,NDPS,2025-05,30,6,24304,5,0,0,0,0,0.0,0.5,0.417,10,0.0,1
30-6-2025-06,Uttara Kannada,NDPS,2025-06,30,6,24305,6,1,0,0,2,0.333,0.5,0.5,15,0.0667,1
30-6-2025-07,Uttara Kannada,NDPS,2025-07,30,6,24306,7,1,1,0,0,0.667,0.333,0.417,10,0.1,0
30-6-2025-08,Uttara Kannada,NDPS,2025-08,30,6,24307,8,0,1,1,0,0.667,0.333,0.417,7,0.0,1
30-6-2025-09,Uttara Kannada,NDPS,2025-09,30,6,24308,9,1,0,1,0,0.667,0.5,0.5,13,0.0769,0
30-6-2025-10,Uttara Kannada,NDPS,2025-10,30,6,24309,10,0,1,0,0,0.333,0.5,0.5,10,0.0,0
30-6-2025-11,Uttara Kannada,NDPS,2025-11,30,6,24310,11,0,0,1,1,0.333,0.5,0.5,18,0.0,0
30-6-2025-12,Uttara Kannada,NDPS,2025-12,30,6,24311,12,0,0,0,2,0.0,0.333,0.417,15,0.0,0
30-6-2026-01,Uttara Kannada,NDPS,2026-01,30,6,24312,1,0,0,0,0,0.0,0.167,0.25,5,0.0,0
30-6-2026-02,Uttara Kannada,NDPS,2026-02,30,6,24313,2,0,0,0,0,0.0,0.167,0.25,18,0.0,2
30-6-2026-03,Uttara Kannada,NDPS,2026-03,30,6,24314,3,2,0,0,0,0.667,0.333,0.417,20,0.1,1
30-6-2026-04,Uttara Kannada,NDPS,2026-04,30,6,24315,4,1,2,0,0,1.0,0.5,0.5,29,0.0345,1
30-6-2026-05,Uttara Kannada,NDPS,2026-05,30,6,24316,5,1,1,2,1,1.333,0.667,0.583,21,0.0476,1
30-6-2026-06,Uttara Kannada,NDPS,2026-06,30,6,24317,6,1,1,1,1,1.0,0.833,0.583,20,0.05,0
30-7-2024-05,Uttara Kannada,Missing / UDR,2024-05,30,7,24292,5,1,0,0,1,0.333,0.333,0.583,14,0.0714,0
30-7-2024-06,Uttara Kannada,Missing / UDR,2024-06,30,7,24293,6,0,1,0,0,0.333,0.333,0.5,6,0.0,1
30-7-2024-07,Uttara Kannada,Missing / UDR,2024-07,30,7,24294,7,1,0,1,1,0.667,0.5,0.583,14,0.0714,2
30-7-2024-08,Uttara Kannada,Missing / UDR,2024-08,30,7,24295,8,2,1,0,2,1.0,0.667,0.667,14,0.1429,0
30-7-2024-09,Uttara Kannada,Missing / UDR,2024-09,30,7,24296,9,0,2,1,1,1.0,0.667,0.5,8,0.0,0
30-7-2024-10,Uttara Kannada,Missing / UDR,2024-10,30,7,24297,10,0,0,2,0,0.667,0.667,0.417,10,0.0,1
30-7-2024-11,Uttara Kannada,Missing / UDR,2024-11,30,7,24298,11,1,0,0,0,0.333,0.667,0.5,20,0.05,0
30-7-2024-12,Uttara Kannada,Missing / UDR,2024-12,30,7,24299,12,0,1,0,0,0.333,0.667,0.5,16,0.0,1
30-7-2025-01,Uttara Kannada,Missing / UDR,2025-01,30,7,24300,1,1,0,1,1,0.667,0.667,0.583,20,0.05,2
30-7-2025-02,Uttara Kannada,Missing / UDR,2025-02,30,7,24301,2,2,1,0,0,1.0,0.667,0.667,13,0.1538,0
30-7-2025-03,Uttara Kannada,Missing / UDR,2025-03,30,7,24302,3,0,2,1,0,1.0,0.667,0.667,9,0.0,2
30-7-2025-04,Uttara Kannada,Missing / UDR,2025-04,30,7,24303,4,2,0,2,1,1.333,1.0,0.833,9,0.2222,0
30-7-2025-05,Uttara Kannada,Missing / UDR,2025-05,30,7,24304,5,0,2,0,0,0.667,0.833,0.75,10,0.0,1
