prior_cases,days_since_last,span_days,rate_per_yr,n_districts,n_heads,heinous,target_women_365
2,53,172,2.0,1,2,0,0
2,83,202,2.0,1,2,0,0
2,113,232,2.0,1,2,0,0
2,143,262,2.0,1,2,0,0
2,173,292,2.0,1,2,0,0
2,203,322,2.0,1,2,0,0
2,233,352,2.0,1,2,0,0
2,263,382,1.9123,1,2,0,0
2,293,412,1.7731,1,2,0,0
2,323,442,1.6527,1,2,0,0
2,353,472,1.5477,1,2,0,0
2,383,502,1.4552,1,2,0,0
2,413,532,1.3731,1,2,0,0
2,443,562,1.2998,1,2,0,0
2,473,592,1.234,1,2,0,0
2,503,622,1.1744,1,2,0,0
2,533,652,1.1204,1,2,0,0
2,563,682,1.0711,1,2,0,0
1,25,25,1.0,1,1,1,0
1,55,55,1.0,1,1,1,0
2,1,85,2.0,1,1,1,0
2,31,115,2.0,1,1,1,0
2,61,145,2.0,1,1,1,0
2,91,175,2.0,1,1,1,0
2,121,205,2.0,1,1,1,0
2,151,235,2.0,1,1,1,0
1,25,25,1.0,1,1,1,0
1,55,55,1.0,1,1,1,0
2,1,85,2.0,1,1,1,0
2,31,115,2.0,1,1,1,0
2,61,145,2.0,1,1,1,0
2,91,175,2.0,1,1,1,0
2,121,205,2.0,1,1,1,0
2,151,235,2.0,1,1,1,0
1,6,6,1.0,1,1,0,0
1,36,36,1.0,1,1,0,0
1,66,66,1.0,1,1,0,0
2,23,96,2.0,1,2,0,0
2,53,126,2.0,1,2,0,0
2,83,156,2.0,1,2,0,0
2,113,186,2.0,1,2,0,0
2,143,216,2.0,1,2,0,0
2,173,246,2.0,1,2,0,0
2,203,276,2.0,1,2,0,0
2,233,306,2.0,1,2,0,0
1,6,6,1.0,1,1,0,0
1,36,36,1.0,1,1,0,0
1,66,66,1.0,1,1,0,0
2,23,96,2.0,1,2,0,0
2,53,126,2.0,1,2,0,0
2,83,156,2.0,1,2,0,0
2,113,186,2.0,1,2,0,0
2,143,216,2.0,1,2,0,0
2,173,246,2.0,1,2,0,0
2,203,276,2.0,1,2,0,0
2,233,306,2.0,1,2,0,0
2,112,204,2.0,1,2,0,0
2,142,234,2.0,1,2,0,0
2,172,264,2.0,1,2,0,0
2,202,294,2.0,1,2,0,0
2,232,324,2.0,1,2,0,0
2,262,354,2.0,1,2,0,0
2,292,384,1.9023,1,2,0,0
2,322,414,1.7645,1,2,0,0
2,352,444,1.6453,1,2,0,0
2,382,474,1.5411,1,2,0,0
2,412,504,1.4494,1,2,0,0
2,442,534,1.368,1,2,0,0
2,472,564,1.2952,1,2,0,0
2,502,594,1.2298,1,2,0,0
2,532,624,1.1707,1,2,0,0
2,562,654,1.117,1,2,0,0
2,592,684,1.068,1,2,0,0
2,622,714,1.0231,1,2,0,0
2,652,744,0.9819,1,2,0,0
2,112,204,2.0,1,2,0,0
2,142,234,2.0,1,2,0,0
2,172,264,2.0,1,2,0,0
2,202,294,2.0,1,2,0,0
2,232,324,2.0,1,2,0,0
2,262,354,2.0,1,2,0,0
2,292,384,1.9023,1,2,0,0
2,322,414,1.7645,1,2,0,0
2,352,444,1.6453,1,2,0,0
2,382,474,1.5411,1,2,0,0
2,412,504,1.4494,1,2,0,0
2,442,534,1.368,1,2,0,0
2,472,564,1.2952,1,2,0,0
2,502,594,1.2298,1,2,0,0
2,532,624,1.1707,1,2,0,0
2,562,654,1.117,1,2,0,0
2,592,684,1.068,1,2,0,0
2,622,714,1.0231,1,2,0,0
2,652,744,0.9819,1,2,0,0
1,8,8,1.0,1,1,1,0
1,38,38,1.0,1,1,1,0
1,68,68,1.0,1,1,1,0
1,98,98,1.0,1,1,1,0
1,128,128,1.0,1,1,1,0
1,158,158,1.0,1,1,1,0
1,188,188,1.0,1,1,1,0
1,218,218,1.0,1,1,1,0
1,248,248,1.0,1,1,1,0
2,8,278,2.0,1,1,1,0
2,38,308,2.0,1,1,1,0
2,68,338,2.0,1,1,1,0
2,98,368,1.9851,1,1,1,0
2,128,398,1.8354,1,1,1,0
3,21,428,2.5602,1,1,1,0
3,51,458,2.3925,1,1,1,0
3,81,488,2.2454,1,1,1,0
1,119,119,1.0,1,1,0,0
1,149,149,1.0,1,1,0,0
1,179,179,1.0,1,1,0,0
2,28,209,2.0,1,2,0,0
2,58,239,2.0,1,2,0,0
2,88,269,2.0,1,2,0,0
2,118,299,2.0,1,2,0,0
2,148,329,2.0,1,2,0,0
2,178,359,2.0,1,2,0,0
2,208,389,1.8779,1,2,0,0
2,238,419,1.7434,1,2,0,0
2,268,449,1.6269,1,2,0,0
2,298,479,1.5251,1,2,0,0
2,328,509,1.4352,1,2,0,0
2,358,539,1.3553,1,2,0,0
2,388,569,1.2838,1,2,0,0
2,418,599,1.2195,1,2,0,0
2,448,629,1.1614,1,2,0,0
2,478,659,1.1085,1,2,0,0
1,119,119,1.0,1,1,0,0
1,149,149,1.0,1,1,0,0
1,179,179,1.0,1,1,0,0
2,28,209,2.0,1,2,0,0
2,58,239,2.0,1,2,0,0
2,88,269,2.0,1,2,0,0
2,118,299,2.0,1,2,0,0
2,148,329,2.0,1,2,0,0
2,178,359,2.0,1,2,0,0
2,208,389,1.8779,1,2,0,0
2,238,419,1.7434,1,2,0,0
2,268,449,1.6269,1,2,0,0
2,298,479,1.5251,1,2,0,0
2,328,509,1.4352,1,2,0,0
2,358,539,1.3553,1,2,0,0
2,388,569,1.2838,1,2,0,0
2,418,599,1.2195,1,2,0,0
2,448,629,1.1614,1,2,0,0
2,478,659,1.1085,1,2,0,0
1,1,1,1.0,1,1,0,0
1,31,31,1.0,1,1,0,0
1,61,61,1.0,1,1,0,0
1,91,91,1.0,1,1,0,0
1,121,121,1.0,1,1,0,0
1,151,151,1.0,1,1,0,0
1,181,181,1.0,1,1,0,0
1,211,211,1.0,1,1,0,0
2,13,241,2.0,1,2,0,0
2,43,271,2.0,1,2,0,0
2,73,301,2.0,1,2,0,0
2,103,331,2.0,1,2,0,0
2,133,361,2.0,1,2,0,0
2,163,391,1.8683,1,2,0,0
2,193,421,1.7352,1,2,0,0
2,223,451,1.6197,1,2,0,0
2,253,481,1.5187,1,2,0,0
2,283,511,1.4295,1,2,0,0
2,313,541,1.3503,1,2,0,0
2,135,243,2.0,1,2,1,0
2,165,273,2.0,1,2,1,0
2,195,303,2.0,1,2,1,0
3,18,333,3.0,1,2,1,0
3,48,363,3.0,1,2,1,0
3,78,393,2.7882,1,2,1,0
3,108,423,2.5904,1,2,1,0
3,138,453,2.4189,1,2,1,0
3,168,483,2.2686,1,2,1,0
3,198,513,2.136,1,2,1,0
3,228,543,2.018,1,2,1,0
3,258,573,1.9123,1,2,1,0
4,29,603,2.4229,1,2,1,0
4,59,633,2.3081,1,2,1,0
4,89,663,2.2036,1,2,1,0
4,119,693,2.1082,1,2,1,0
4,149,723,2.0207,1,2,1,0
4,179,753,1.9402,1,2,1,0
4,209,783,1.8659,1,2,1,0
2,135,243,2.0,1,2,1,0
2,165,273,2.0,1,2,1,0
2,195,303,2.0,1,2,1,0
3,18,333,3.0,1,2,1,0
3,48,363,3.0,1,2,1,0
3,78,393,2.7882,1,2,1,0
3,108,423,2.5904,1,2,1,0
3,138,453,2.4189,1,2,1,0
3,168,483,2.2686,1,2,1,0
3,198,513,2.136,1,2,1,0
3,228,543,2.018,1,2,1,0
3,258,573,1.9123,1,2,1,0
4,29,603,2.4229,1,2,1,0
4,59,633,2.3081,1,2,1,0
4,89,663,2.2036,1,2,1,0
4,119,693,2.1082,1,2,1,0
4,149,723,2.0207,1,2,1,0
4,179,753,1.9402,1,2,1,0
4,209,783,1.8659,1,2,1,0
1,77,77,1.0,1,1,0,0
2,12,107,2.0,1,2,0,0
2,42,137,2.0,1,2,0,0
2,72,167,2.0,1,2,0,0
2,102,197,2.0,1,2,0,0
2,132,227,2.0,1,2,0,0
2,162,257,2.0,1,2,0,0
2,192,287,2.0,1,2,0,0
2,222,317,2.0,1,2,0,0
2,252,347,2.0,1,2,0,0
2,282,377,1.9377,1,2,0,0
2,312,407,1.7948,1,2,0,0
2,342,437,1.6716,1,2,0,0
2,372,467,1.5642,1,2,0,0
2,402,497,1.4698,1,2,0,0
2,432,527,1.3861,1,2,0,0
2,462,557,1.3115,1,2,0,0
2,492,587,1.2445,1,2,0,0
2,522,617,1.184,1,2,0,0
2,31,164,2.0,1,1,0,0
2,61,194,2.0,1,1,0,0
2,91,224,2.0,1,1,0,0
2,121,254,2.0,1,1,0,0
2,151,284,2.0,1,1,0,0
2,181,314,2.0,1,1,0,0
2,211,344,2.0,1,1,0,0
2,241,374,1.9532,1,1,0,0
2,271,404,1.8082,1,1,0,0
2,301,434,1.6832,1,1,0,0
2,331,464,1.5744,1,1,0,0
2,361,494,1.4787,1,1,0,0
2,391,524,1.3941,1,1,0,0
2,421,554,1.3186,1,1,0,0
2,451,584,1.2509,1,1,0,0
2,481,614,1.1897,1,1,0,0
2,511,644,1.1343,1,1,0,0
2,541,674,1.0838,1,1,0,0
2,571,704,1.0376,1,1,0,0
2,16,186,2.0,1,2,0,0
2,46,216,2.0,1,2,0,0
2,76,246,2.0,1,2,0,0
2,106,276,2.0,1,2,0,0
2,136,306,2.0,1,2,0,0
2,166,336,2.0,1,2,0,0
3,3,366,2.9939,1,2,0,0
3,33,396,2.767,1,2,0,0
3,63,426,2.5722,1,2,0,0
3,93,456,2.403,1,2,0,0
3,123,486,2.2546,1,2,0,0
3,153,516,2.1235,1,2,0,0
3,183,546,2.0069,1,2,0,0
3,213,576,1.9023,1,2,0,0
3,243,606,1.8082,1,2,0,0
3,273,636,1.7229,1,2,0,0
3,303,666,1.6453,1,2,0,0
3,333,696,1.5744,1,2,0,0
3,363,726,1.5093,1,2,0,0
1,89,89,1.0,1,1,0,0
1,119,119,1.0,1,1,0,0
1,149,149,1.0,1,1,0,0
1,179,179,1.0,1,1,0,0
1,209,209,1.0,1,1,0,0
1,239,239,1.0,1,1,0,0
1,269,269,1.0,1,1,0,0
1,299,299,1.0,1,1,0,0
1,329,329,1.0,1,1,0,0
1,359,359,1.0,1,1,0,0
1,389,389,0.9389,1,1,0,0
1,419,419,0.8717,1,1,0,0
1,449,449,0.8135,1,1,0,0
1,479,479,0.7625,1,1,0,0
1,509,509,0.7176,1,1,0,0
1,539,539,0.6776,1,1,0,0
1,569,569,0.6419,1,1,0,0
1,599,599,0.6098,1,1,0,0
1,629,629,0.5807,1,1,0,0
1,125,125,1.0,1,1,0,0
1,155,155,1.0,1,1,0,0
1,185,185,1.0,1,1,0,0
1,215,215,1.0,1,1,0,0
1,245,245,1.0,1,1,0,0
2,15,275,2.0,1,2,0,0
2,45,305,2.0,1,2,0,0
2,75,335,2.0,1,2,0,0
2,105,365,2.0,1,2,0,0
2,135,395,1.8494,1,2,0,0
3,17,425,2.5782,1,3,0,0
3,47,455,2.4082,1,3,0,0
3,77,485,2.2593,1,3,0,0
3,107,515,2.1277,1,3,0,0
3,137,545,2.0106,1,3,0,0
3,167,575,1.9057,1,3,0,0
3,197,605,1.8112,1,3,0,0
3,227,635,1.7256,1,3,0,0
3,257,665,1.6477,1,3,0,0
1,125,125,1.0,1,1,0,0
1,155,155,1.0,1,1,0,0
1,185,185,1.0,1,1,0,0
1,215,215,1.0,1,1,0,0
1,245,245,1.0,1,1,0,0
2,15,275,2.0,1,2,0,0
2,45,305,2.0,1,2,0,0
2,75,335,2.0,1,2,0,0
2,105,365,2.0,1,2,0,0
2,135,395,1.8494,1,2,0,0
3,17,425,2.5782,1,3,0,0
3,47,455,2.4082,1,3,0,0
3,77,485,2.2593,1,3,0,0
3,107,515,2.1277,1,3,0,0
3,137,545,2.0106,1,3,0,0
3,167,575,1.9057,1,3,0,0
3,197,605,1.8112,1,3,0,0
3,227,635,1.7256,1,3,0,0
3,257,665,1.6477,1,3,0,0
1,16,16,1.0,1,1,0,0
1,46,46,1.0,1,1,0,0
1,76,76,1.0,1,1,0,0
1,106,106,1.0,1,1,0,0
1,136,136,1.0,1,1,0,0
1,166,166,1.0,1,1,0,0
1,196,196,1.0,1,1,0,0
1,226,226,1.0,1,1,0,0
2,14,256,2.0,1,2,0,0
2,44,286,2.0,1,2,0,0
2,74,316,2.0,1,2,0,0
1,12,12,1.0,1,1,0,0
1,42,42,1.0,1,1,0,0
1,72,72,1.0,1,1,0,0
1,102,102,1.0,1,1,0,0
1,132,132,1.0,1,1,0,0
1,162,162,1.0,1,1,0,0
1,192,192,1.0,1,1,0,0
1,222,222,1.0,1,1,0,0
2,1,252,2.0,1,1,0,0
2,31,282,2.0,1,1,0,0
2,61,312,2.0,1,1,0,0
2,91,342,2.0,1,1,0,0
2,121,372,1.9637,1,1,0,0
1,15,15,1.0,1,1,0,0
1,45,45,1.0,1,1,0,0
1,75,75,1.0,1,1,0,0
1,105,105,1.0,1,1,0,0
1,135,135,1.0,1,1,0,0
1,165,165,1.0,1,1,0,0
1,195,195,1.0,1,1,0,0
1,225,225,1.0,1,1,0,0
2,0,255,2.0,1,1,0,0
2,30,285,2.0,1,1,0,0
2,60,315,2.0,1,1,0,0
2,90,345,2.0,1,1,0,0
2,120,375,1.948,1,1,0,0
3,10,405,2.7056,1,1,1,0
3,40,435,2.519,1,1,1,0
1,231,231,1.0,1,1,0,0
1,261,261,1.0,1,1,0,0
2,29,291,2.0,1,2,0,0
2,59,321,2.0,1,2,0,0
3,9,351,3.0,1,2,0,0
3,39,381,2.876,1,2,0,0
3,69,411,2.6661,1,2,0,0
3,99,441,2.4847,1,2,0,0
3,129,471,2.3264,1,2,0,0
3,159,501,2.1871,1,2,0,0
3,189,531,2.0636,1,2,0,0
3,219,561,1.9532,1,2,0,0
3,249,591,1.8541,1,2,0,0
3,279,621,1.7645,1,2,0,0
3,309,651,1.6832,1,2,0,0
3,339,681,1.609,1,2,0,0
3,369,711,1.5411,1,2,0,0
3,399,741,1.4787,1,2,0,0
3,429,771,1.4212,1,2,0,0
1,12,12,1.0,1,1,0,0
1,42,42,1.0,1,1,0,0
1,72,72,1.0,1,1,0,0
1,102,102,1.0,1,1,0,0
1,132,132,1.0,1,1,0,0
1,162,162,1.0,1,1,0,0
2,11,192,2.0,1,2,0,0
2,41,222,2.0,1,2,0,0
2,71,252,2.0,1,2,0,0
2,101,282,2.0,1,2,0,0
2,131,312,2.0,1,2,0,0
3,26,342,3.0,1,3,0,0
3,56,372,2.9456,1,3,0,0
4,2,402,3.6343,1,4,0,0
1,12,12,1.0,1,1,0,0
1,42,42,1.0,1,1,0,0
1,72,72,1.0,1,1,0,0
1,102,102,1.0,1,1,0,0
1,132,132,1.0,1,1,0,0
1,162,162,1.0,1,1,0,0
2,11,192,2.0,1,2,0,0
2,41,222,2.0,1,2,0,0
2,71,252,2.0,1,2,0,0
2,101,282,2.0,1,2,0,0
2,131,312,2.0,1,2,0,0
3,26,342,3.0,1,3,0,0
3,56,372,2.9456,1,3,0,0
4,2,402,3.6343,1,4,0,0
1,82,82,1.0,1,1,0,0
2,24,112,2.0,1,1,0,0
2,54,142,2.0,1,1,0,0
2,84,172,2.0,1,1,0,0
3,19,202,3.0,1,2,0,0
3,49,232,3.0,1,2,0,0
3,79,262,3.0,1,2,0,0
4,25,292,4.0,1,2,0,0
4,55,322,4.0,1,2,0,0
4,85,352,4.0,1,2,0,0
4,115,382,3.8246,1,2,0,0
4,145,412,3.5461,1,2,0,0
4,175,442,3.3054,1,2,0,0
4,205,472,3.0953,1,2,0,0
5,12,502,3.6379,1,2,0,0
5,42,532,3.4328,1,2,0,0
5,72,562,3.2496,1,2,0,0
5,102,592,3.0849,1,2,0,0
5,132,622,2.9361,1,2,0,0
2,89,205,2.0,1,2,1,0
2,119,235,2.0,1,2,1,0
2,149,265,2.0,1,2,1,0
2,179,295,2.0,1,2,1,0
3,15,325,3.0,1,2,1,0
3,45,355,3.0,1,2,1,0
3,75,385,2.8461,1,2,1,0
3,105,415,2.6404,1,2,1,0
3,135,445,2.4624,1,2,1,0
3,165,475,2.3068,1,2,1,0
3,195,505,2.1698,1,2,1,0
3,225,535,2.0481,1,2,1,0
4,11,565,2.5858,1,2,1,0
4,41,595,2.4555,1,2,1,0
4,71,625,2.3376,1,2,1,0
4,101,655,2.2305,1,2,1,0
4,131,685,2.1328,1,2,1,0
4,161,715,2.0434,1,2,1,0
4,191,745,1.9611,1,2,1,0
2,89,205,2.0,1,2,1,0
2,119,235,2.0,1,2,1,0
2,149,265,2.0,1,2,1,0
2,179,295,2.0,1,2,1,0
2,209,325,2.0,1,2,1,0
2,239,355,2.0,1,2,1,0
2,269,385,1.8974,1,2,1,0
2,299,415,1.7602,1,2,1,0
2,329,445,1.6416,1,2,1,0
2,359,475,1.5379,1,2,1,0
2,389,505,1.4465,1,2,1,0
2,419,535,1.3654,1,2,1,0
3,11,565,1.9394,1,2,1,0
3,41,595,1.8416,1,2,1,0
3,71,625,1.7532,1,2,1,0
3,101,655,1.6729,1,2,1,0
3,131,685,1.5996,1,2,1,0
3,161,715,1.5325,1,2,1,0
3,191,745,1.4708,1,2,1,0
1,6,6,1.0,1,1,0,0
1,36,36,1.0,1,1,0,0
1,66,66,1.0,1,1,0,0
1,96,96,1.0,1,1,0,0
2,9,126,2.0,1,2,0,0
2,39,156,2.0,1,2,0,0
3,0,186,3.0,1,3,0,0
3,30,216,3.0,1,3,0,0
3,60,246,3.0,1,3,0,0
3,90,276,3.0,1,3,0,0
3,120,306,3.0,1,3,0,0
3,150,336,3.0,1,3,0,0
3,180,366,2.9939,1,3,0,0
4,28,396,3.6894,1,3,0,0
4,58,426,3.4296,1,3,0,0
4,88,456,3.2039,1,3,0,0
4,118,486,3.0062,1,3,0,0
1,146,146,1.0,1,1,1,0
1,176,176,1.0,1,1,1,0
2,28,206,2.0,1,1,2,0
2,58,236,2.0,1,1,2,0
2,88,266,2.0,1,1,2,0
2,118,296,2.0,1,1,2,0
2,148,326,2.0,1,1,2,0
2,178,356,2.0,1,1,2,0
2,208,386,1.8925,1,1,2,0
2,238,416,1.756,1,1,2,0
2,268,446,1.6379,1,1,2,0
2,298,476,1.5347,1,1,2,0
2,328,506,1.4437,1,1,2,0
2,358,536,1.3629,1,1,2,0
2,388,566,1.2906,1,1,2,0
2,418,596,1.2257,1,1,2,0
2,448,626,1.1669,1,1,2,0
2,478,656,1.1136,1,1,2,0
2,508,686,1.0649,1,1,2,0
1,17,17,1.0,1,1,0,0
1,47,47,1.0,1,1,0,0
1,77,77,1.0,1,1,0,0
1,107,107,1.0,1,1,0,0
1,137,137,1.0,1,1,0,0
2,14,167,2.0,1,2,0,0
2,44,197,2.0,1,2,0,0
2,74,227,2.0,1,2,0,0
2,104,257,2.0,1,2,0,0
2,134,287,2.0,1,2,0,0
2,164,317,2.0,1,2,0,0
3,15,347,3.0,1,3,0,0
3,45,377,2.9065,1,3,0,0
3,75,407,2.6923,1,3,0,0
3,105,437,2.5074,1,3,0,0
3,135,467,2.3464,1,3,0,0
3,165,497,2.2047,1,3,0,0
1,6,6,1.0,1,1,0,0
1,36,36,1.0,1,1,0,0
1,66,66,1.0,1,1,0,0
1,96,96,1.0,1,1,0,0
1,126,126,1.0,1,1,0,0
1,156,156,1.0,1,1,0,0
1,186,186,1.0,1,1,0,0
1,216,216,1.0,1,1,0,0
1,246,246,1.0,1,1,0,0
1,276,276,1.0,1,1,0,0
1,306,306,1.0,1,1,0,0
1,336,336,1.0,1,1,0,0
2,26,366,1.9959,1,2,0,0
2,56,396,1.8447,1,2,0,0
2,86,426,1.7148,1,2,0,0
1,6,6,1.0,1,1,0,0
1,36,36,1.0,1,1,0,0
1,66,66,1.0,1,1,0,0
1,96,96,1.0,1,1,0,0
1,126,126,1.0,1,1,0,0
1,156,156,1.0,1,1,0,0
1,186,186,1.0,1,1,0,0
1,216,216,1.0,1,1,0,0
1,246,246,1.0,1,1,0,0
1,276,276,1.0,1,1,0,0
1,306,306,1.0,1,1,0,0
1,336,336,1.0,1,1,0,0
2,26,366,1.9959,1,2,0,0
2,56,396,1.8447,1,2,0,0
2,86,426,1.7148,1,2,0,0
1,0,0,1.0,1,1,0,0
1,30,30,1.0,1,1,0,0
1,60,60,1.0,1,1,0,0
1,90,90,1.0,1,1,0,0
1,120,120,1.0,1,1,0,0
1,150,150,1.0,1,1,0,0
1,180,180,1.0,1,1,0,0
2,5,210,2.0,2,2,0,0
2,35,240,2.0,2,2,0,0
2,65,270,2.0,2,2,0,0
1,70,70,1.0,1,1,0,0
1,100,100,1.0,1,1,0,0
2,9,130,2.0,2,2,0,0
2,39,160,2.0,2,2,0,0
2,69,190,2.0,2,2,0,0
3,14,220,3.0,3,3,0,0
3,44,250,3.0,3,3,0,0
3,74,280,3.0,3,3,0,0
3,104,310,3.0,3,3,0,0
4,13,340,4.0,4,3,0,0
4,43,370,3.9486,4,3,0,0
5,23,400,4.5656,4,3,0,0
5,53,430,4.2471,4,3,0,0
5,83,460,3.9701,4,3,0,0
5,113,490,3.727,4,3,0,0
5,143,520,3.512,4,3,0,0
5,173,550,3.3205,4,3,0,0
5,203,580,3.1487,4,3,0,0
6,18,610,3.5926,4,3,0,0
1,107,107,1.0,1,1,1,0
1,137,137,1.0,1,1,1,0
1,167,167,1.0,1,1,1,0
1,197,197,1.0,1,1,1,0
1,227,227,1.0,1,1,1,0
1,257,257,1.0,1,1,1,0
1,287,287,1.0,1,1,1,0
1,317,317,1.0,1,1,1,0
2,1,347,2.0,2,1,1,0
2,31,377,1.9377,2,1,1,0
2,61,407,1.7948,2,1,1,0
2,91,437,1.6716,2,1,1,0
2,121,467,1.5642,2,1,1,0
2,151,497,1.4698,2,1,1,0
2,181,527,1.3861,2,1,1,0
2,211,557,1.3115,2,1,1,0
3,8,587,1.8667,3,2,1,0
4,3,617,2.3679,4,3,1,0
4,33,647,2.2581,4,3,1,0
1,290,290,1.0,1,1,0,0
1,320,320,1.0,1,1,0,0
2,23,350,2.0,2,2,0,0
2,53,380,1.9224,2,2,0,0
2,83,410,1.7817,2,2,0,0
2,113,440,1.6602,2,2,0,0
2,143,470,1.5543,2,2,0,0
3,16,500,2.1915,3,3,1,0
3,46,530,2.0675,3,3,1,0
3,76,560,1.9567,3,3,1,0
3,106,590,1.8572,3,3,1,0
3,136,620,1.7673,3,3,1,0
3,166,650,1.6858,3,3,1,0
3,196,680,1.6114,3,3,1,0
3,226,710,1.5433,3,3,1,0
3,256,740,1.4807,3,3,1,0
4,17,770,1.8974,4,3,1,1
4,47,800,1.8263,4,3,1,1
5,11,830,2.2003,5,4,2,0
1,20,20,1.0,1,1,0,0
1,50,50,1.0,1,1,0,0
1,80,80,1.0,1,1,0,0
1,110,110,1.0,1,1,0,0
1,140,140,1.0,1,1,0,0
3,7,170,3.0,3,3,0,0
4,0,200,4.0,4,3,0,0
4,30,230,4.0,4,3,0,0
4,60,260,4.0,4,3,0,0
4,90,290,4.0,4,3,0,0
4,120,320,4.0,4,3,0,0
4,150,350,4.0,4,3,0,0
4,180,380,3.8447,4,3,0,0
4,210,410,3.5634,4,3,0,0
1,5,5,1.0,1,1,0,0
1,35,35,1.0,1,1,0,0
1,65,65,1.0,1,1,0,0
1,95,95,1.0,1,1,0,1
1,125,125,1.0,1,1,0,1
1,155,155,1.0,1,1,0,1
1,185,185,1.0,1,1,0,1
1,215,215,1.0,1,1,0,1
1,302,302,1.0,1,1,0,0
1,332,332,1.0,1,1,0,0
1,362,362,1.0,1,1,0,0
1,392,392,0.9318,1,1,0,0
1,422,422,0.8655,1,1,0,0
1,452,452,0.8081,1,1,0,0
1,482,482,0.7578,1,1,0,0
1,512,512,0.7134,1,1,0,0
1,542,542,0.6739,1,1,0,0
1,572,572,0.6385,1,1,0,0
1,602,602,0.6067,1,1,0,0
1,632,632,0.5779,1,1,0,0
1,662,662,0.5517,1,1,0,0
1,692,692,0.5278,1,1,0,0
1,722,722,0.5059,1,1,0,0
1,752,752,0.4857,1,1,0,0
1,782,782,0.4671,1,1,0,0
1,812,812,0.4498,1,1,0,0
2,6,842,0.8676,2,2,0,0
1,8,8,1.0,1,1,0,0
1,38,38,1.0,1,1,0,0
1,68,68,1.0,1,1,0,0
1,98,98,1.0,1,1,0,0
1,128,128,1.0,1,1,0,0
1,158,158,1.0,1,1,0,0
2,22,188,2.0,2,2,0,0
2,52,218,2.0,2,2,0,0
2,82,248,2.0,2,2,0,0
2,112,278,2.0,2,2,0,0
2,142,308,2.0,2,2,0,0
2,172,338,2.0,2,2,0,0
2,202,368,1.9851,2,2,0,0
2,232,398,1.8354,2,2,0,0
3,1,428,2.5602,3,3,0,0
3,31,458,2.3925,3,3,0,0
3,61,488,2.2454,3,3,0,0
3,91,518,2.1153,3,3,0,0
3,121,548,1.9995,3,3,0,0
3,44,353,3.0,2,3,2,0
3,74,383,2.861,2,3,2,0
3,104,413,2.6531,2,3,2,0
3,134,443,2.4735,2,3,2,0
3,164,473,2.3166,2,3,2,0
3,194,503,2.1784,2,3,2,0
3,224,533,2.0558,2,3,2,0
3,254,563,1.9463,2,3,2,0
3,284,593,1.8478,2,3,2,0
3,314,623,1.7588,2,3,2,0
3,344,653,1.678,2,3,2,0
3,374,683,1.6043,2,3,2,0
3,404,713,1.5368,2,3,2,0
3,434,743,1.4748,2,3,2,0
3,464,773,1.4175,2,3,2,0
3,494,803,1.3646,2,3,2,0
3,524,833,1.3154,2,3,2,0
3,554,863,1.2697,2,3,2,0
3,584,893,1.227,2,3,2,0
1,23,23,1.0,1,1,0,0
1,53,53,1.0,1,1,0,0
1,83,83,1.0,1,1,0,0
1,113,113,1.0,1,1,0,0
1,143,143,1.0,1,1,0,0
1,173,173,1.0,1,1,0,0
1,203,203,1.0,1,1,0,0
1,233,233,1.0,1,1,0,0
1,263,263,1.0,1,1,0,0
2,27,293,2.0,2,2,0,0
2,57,323,2.0,2,2,0,0
2,87,353,2.0,2,2,0,0
2,117,383,1.9073,2,2,0,0
2,147,413,1.7688,2,2,0,0
2,177,443,1.649,2,2,0,0
2,207,473,1.5444,2,2,0,0
2,237,503,1.4523,2,2,0,0
1,330,330,1.0,1,1,0,0
1,360,360,1.0,1,1,0,0
1,390,390,0.9365,1,1,0,0
1,420,420,0.8696,1,1,0,0
1,450,450,0.8117,1,1,0,0
1,480,480,0.7609,1,1,0,0
1,510,510,0.7162,1,1,0,0
1,540,540,0.6764,1,1,0,0
1,570,570,0.6408,1,1,0,0
1,600,600,0.6088,1,1,0,0
1,630,630,0.5798,1,1,0,0
1,660,660,0.5534,1,1,0,0
1,690,690,0.5293,1,1,0,0
2,7,720,1.0146,2,2,0,0
2,37,750,0.974,2,2,0,0
2,67,780,0.9365,2,2,0,0
2,97,810,0.9019,2,2,0,0
2,127,840,0.8696,2,2,0,0
2,157,870,0.8397,2,2,0,0
1,107,107,1.0,1,1,0,0
1,137,137,1.0,1,1,0,0
1,167,167,1.0,1,1,0,0
1,197,197,1.0,1,1,0,0
1,227,227,1.0,1,1,0,0
1,257,257,1.0,1,1,0,0
1,287,287,1.0,1,1,0,0
1,317,317,1.0,1,1,0,0
1,347,347,1.0,1,1,0,0
1,377,377,0.9688,1,1,0,0
1,407,407,0.8974,1,1,0,0
2,27,437,1.6716,2,2,0,0
2,57,467,1.5642,2,2,0,0
2,87,497,1.4698,2,2,0,0
2,117,527,1.3861,2,2,0,0
2,147,557,1.3115,2,2,0,0
2,177,587,1.2445,2,2,0,0
2,207,617,1.184,2,2,0,0
2,237,647,1.1291,2,2,0,0
1,333,333,1.0,1,1,1,0
2,19,363,2.0,2,2,1,0
2,49,393,1.8588,2,2,1,0
2,79,423,1.727,2,2,1,0
2,109,453,1.6126,2,2,1,0
2,139,483,1.5124,2,2,1,0
2,169,513,1.424,2,2,1,0
2,199,543,1.3453,2,2,1,0
3,16,573,1.9123,3,3,1,0
