row_key,district_id,crime_head_id,month_index,month_of_year,lag_1,lag_2,lag_3,lag_12,roll_3,roll_6,roll_12,district_lag_1,head_share,std_6,std_12,accel_3_12,accel_1_12,head_state_lag_1,head_state_roll_3,state_lag_1,state_roll_3,head_state_share,district_roll_3,district_accel,detected_share_lag_1,detected_roll_6,population_m,literacy_pct,urban_pct,pop_density_k,days_in_month,target_spike
6-4-2024-04,6,4,24291,4,5,3,8,2,5.333,5.5,5.5,31,0.1613,2.5,2.179,0.9697,0.9091,210,222.0,1171,1186.33,0.1793,33.0,0.836,0.4,2.83,3.003,64.9,32.5,0.274,30,0
6-4-2024-07,6,4,24294,7,8,5,3,6,5.333,5.333,5.75,30,0.2667,2.055,2.165,0.9275,1.3913,214,224.0,1177,1207.33,0.1818,31.67,0.8054,0.625,2.33,3.003,64.9,32.5,0.274,31,0
6-4-2024-08,6,4,24295,8,7,8,5,8,6.667,5.167,5.833,30,0.2333,1.863,2.192,1.1429,1.2,189,215.67,1103,1183.33,0.1714,31.67,0.8219,0.4286,2.33,3.003,64.9,32.5,0.274,31,1
6-4-2024-09,6,4,24296,9,10,7,8,6,8.333,6.333,6.0,32,0.3125,2.285,2.415,1.3889,1.6667,224,209.0,1214,1164.67,0.1845,30.67,0.8972,0.7,3.33,3.003,64.9,32.5,0.274,30,0
6-4-2024-10,6,4,24297,10,3,10,7,9,6.667,6.0,5.75,25,0.12,2.582,2.554,1.1594,0.5217,229,214.0,1190,1169.0,0.1924,29.0,0.7282,1.0,3.5,3.003,64.9,32.5,0.274,31,0
6-4-2024-11,6,4,24298,11,4,3,10,2,5.667,6.167,5.333,50,0.08,2.409,2.392,1.0625,0.75,215,222.67,1701,1368.33,0.1264,35.67,1.4528,0.5,3.67,3.003,64.9,32.5,0.274,30,0
6-4-2025-01,6,4,24300,1,6,6,4,8,5.333,6.0,5.667,32,0.1875,2.236,2.173,0.9412,1.0588,238,218.33,1290,1578.33,0.1845,49.0,0.8972,0.6667,3.83,3.003,64.9,32.5,0.274,31,0
6-4-2025-02,6,4,24301,2,6,6,6,3,6.0,5.833,5.5,34,0.1765,2.192,2.062,1.0909,1.0909,229,223.0,1210,1414.67,0.1893,43.67,0.9577,0.6667,4.0,3.003,64.9,32.5,0.274,28,0
6-4-2025-03,6,4,24302,3,4,6,6,5,5.333,4.833,5.583,31,0.129,1.213,1.977,0.9552,0.7164,209,225.33,1077,1192.33,0.1941,32.33,0.8753,0.5,3.17,3.003,64.9,32.5,0.274,31,1
6-4-2025-04,6,4,24303,4,14,4,6,3,8.0,6.667,6.333,36,0.3889,3.399,3.037,1.2632,2.2105,221,219.67,1168,1151.67,0.1892,33.67,1.0047,0.6429,4.17,3.003,64.9,32.5,0.274,30,0
6-4-2025-05,6,4,24304,5,7,14,4,5,8.333,7.167,6.667,32,0.2188,3.184,2.867,1.25,1.05,211,213.67,1168,1137.67,0.1807,33.0,0.8889,0.5714,4.5,3.003,64.9,32.5,0.274,31,0
6-4-2025-06,6,4,24305,6,5,7,14,8,8.667,7.0,6.667,32,0.1562,3.266,2.867,1.3,0.75,194,208.67,1190,1175.33,0.163,33.33,0.8951,0.4,4.17,3.003,64.9,32.5,0.274,30,0
6-4-2025-07,6,4,24306,7,6,5,7,7,6.0,7.0,6.5,37,0.1622,3.266,2.843,0.9231,0.9231,214,206.33,1187,1181.67,0.1803,33.67,1.0183,0.6667,4.17,3.003,64.9,32.5,0.274,31,0
6-4-2025-08,6,4,24307,8,7,6,5,10,6.0,7.167,6.5,33,0.2121,3.236,2.843,0.9231,1.0769,214,207.33,1190,1189.0,0.1798,34.0,0.9021,0.4286,4.0,3.003,64.9,32.5,0.274,31,0
6-4-2025-09,6,4,24308,9,7,7,6,3,6.667,7.667,6.25,40,0.175,2.925,2.65,1.0667,1.12,237,221.67,1214,1197.0,0.1952,36.67,1.0738,0.4286,4.17,3.003,64.9,32.5,0.274,30,0
6-4-2025-10,6,4,24309,10,4,7,7,4,6.0,6.0,6.333,22,0.1818,1.155,2.56,0.9474,0.6316,215,222.0,1104,1169.33,0.1947,31.67,0.5946,0.5,3.0,3.003,64.9,32.5,0.274,31,1
6-4-2025-11,6,4,24310,11,13,4,7,6,8.0,7.0,7.083,61,0.2131,2.887,3.04,1.1294,1.8353,210,220.67,1707,1341.67,0.123,41.0,1.6088,0.2308,2.83,3.003,64.9,32.5,0.274,30,0
6-4-2025-12,6,4,24311,12,5,13,4,6,7.333,7.0,7.0,56,0.0893,2.887,3.082,1.0476,0.7143,185,203.33,1697,1502.67,0.109,46.33,1.5067,0.4,2.83,3.003,64.9,32.5,0.274,31,0
6-4-2026-01,6,4,24312,1,5,5,13,6,7.667,6.833,6.917,46,0.1087,2.967,3.121,1.1084,0.7229,229,208.0,1284,1562.67,0.1783,54.33,1.2,0.6,2.67,3.003,64.9,32.5,0.274,31,0
6-4-2026-02,6,4,24313,2,10,5,5,4,6.667,7.333,7.25,63,0.1587,3.197,3.218,0.9195,1.3793,390,268.0,2265,1748.67,0.1722,55.0,1.546,0.9,3.67,3.003,64.9,32.5,0.274,28,1
6-4-2026-03,6,4,24314,3,13,10,5,14,9.333,8.333,8.0,67,0.194,3.815,3.416,1.1667,1.625,375,331.33,2094,1881.0,0.1791,58.67,1.5314,0.5385,4.33,3.003,64.9,32.5,0.274,31,1
6-4-2026-04,6,4,24315,4,17,13,10,7,13.333,10.5,8.25,79,0.2152,4.387,3.918,1.6162,2.0606,465,410.0,2455,2271.33,0.1894,69.67,1.669,0.5882,5.67,3.003,64.9,32.5,0.274,30,0
6-4-2026-05,6,4,24316,5,11,17,13,5,13.667,10.167,8.583,65,0.1692,4.259,3.968,1.5922,1.2816,431,423.67,2324,2291.0,0.1855,70.33,1.2978,0.6364,6.33,3.003,64.9,32.5,0.274,31,0
6-4-2026-06,6,4,24317,6,16,11,17,6,14.667,12.0,9.5,81,0.1975,4.0,4.291,1.5439,1.6842,434,443.33,2456,2411.67,0.1767,75.0,1.4954,0.5,7.33,3.003,64.9,32.5,0.274,30,0
6-5-2026-02,6,5,24313,2,12,8,4,2,8.0,4.667,3.5,63,0.1905,4.269,3.279,2.2857,3.4286,175,122.33,2265,1748.67,0.0773,55.0,1.546,0.5,2.83,3.003,64.9,32.5,0.274,28,0
6-5-2026-03,6,5,24314,3,7,12,8,1,9.0,5.167,3.917,67,0.1045,4.337,3.378,2.2979,1.7872,161,150.67,2094,1881.0,0.0769,58.67,1.5314,0.7143,3.67,3.003,64.9,32.5,0.274,31,0
6-5-2026-04,6,5,24315,4,9,7,12,2,9.333,6.667,4.583,79,0.1139,3.815,3.523,2.0364,1.9636,185,173.67,2455,2271.33,0.0754,69.67,1.669,0.6667,4.67,3.003,64.9,32.5,0.274,30,0
6-5-2026-05,6,5,24316,5,6,9,7,3,7.333,7.667,4.917,65,0.0923,2.494,3.451,1.4915,1.2203,170,172.0,2324,2291.0,0.0731,70.33,1.2978,0.5,5.17,3.003,64.9,32.5,0.274,31,0
6-5-2026-06,6,5,24317,6,6,6,9,3,7.0,8.0,5.167,81,0.0741,2.082,3.412,1.3548,1.1613,179,178.0,2456,2411.67,0.0729,75.0,1.4954,0.5,5.0,3.003,64.9,32.5,0.274,30,0
7-1-2024-03,7,1,24290,3,8,1,6,4,5.0,5.167,5.333,37,0.2162,2.409,1.929,0.9375,1.5,168,162.33,1148,1225.0,0.1463,39.33,0.8117,0.5,2.67,1.228,84.0,96.0,6.082,31,0
7-1-2024-04,7,1,24291,4,7,8,1,5,5.333,5.333,5.583,50,0.14,2.494,1.935,0.9552,1.2537,170,161.33,1171,1186.33,0.1452,41.0,1.083,0.5714,3.0,1.228,84.0,96.0,6.082,30,1
7-1-2024-05,7,1,24292,5,10,7,8,5,8.333,6.5,6.0,44,0.2273,2.754,2.273,1.3889,1.6667,182,173.33,1175,1164.67,0.1549,43.67,0.9531,0.5,3.5,1.228,84.0,96.0,6.082,31,0
7-1-2024-06,7,1,24293,6,4,10,7,8,7.0,6.0,5.917,45,0.0889,2.887,2.326,1.1831,0.6761,174,175.33,1270,1205.33,0.137,46.33,0.9507,0.5,3.17,1.228,84.0,96.0,6.082,30,0
7-1-2024-07,7,1,24294,7,9,4,10,6,7.667,6.5,6.0,53,0.1698,3.096,2.415,1.2778,1.5,147,167.67,1177,1207.33,0.1249,47.33,1.1138,0.6667,3.67,1.228,84.0,96.0,6.082,31,0
7-1-2024-08,7,1,24295,8,6,9,4,5,6.333,7.333,6.0,50,0.12,1.972,2.415,1.0556,1.0,149,156.67,1103,1183.33,0.1351,49.33,1.0381,0.3333,3.83,1.228,84.0,96.0,6.082,31,0
7-1-2024-09,7,1,24296,9,5,6,9,6,6.667,6.833,6.0,36,0.1389,2.115,2.415,1.1111,0.8333,169,155.0,1214,1164.67,0.1392,46.33,0.7552,0.8,3.83,1.228,84.0,96.0,6.082,30,0
7-1-2024-10,7,1,24297,10,9,5,6,3,6.667,7.167,6.25,51,0.1765,2.267,2.554,1.0667,1.44,135,151.0,1190,1169.0,0.1134,45.67,1.0699,0.4444,3.83,1.228,84.0,96.0,6.082,31,0
7-1-2024-11,7,1,24298,11,2,9,5,7,5.333,5.833,6.167,53,0.0377,2.544,2.672,0.8649,0.3243,154,152.67,1701,1368.33,0.0905,46.67,1.1099,0.5,3.17,1.228,84.0,96.0,6.082,30,0
7-1-2024-12,7,1,24299,12,6,2,9,6,5.667,6.167,6.083,68,0.0882,2.409,2.66,0.9315,0.9863,175,154.67,1744,1545.0,0.1003,57.33,1.4366,0.3333,3.17,1.228,84.0,96.0,6.082,31,0
7-1-2025-02,7,1,24301,2,10,4,6,8,6.667,6.0,6.667,51,0.1961,2.769,2.494,1.0,1.5,162,162.67,1210,1414.67,0.1339,55.67,1.0444,0.6,3.17,1.228,84.0,96.0,6.082,28,0
7-1-2025-03,7,1,24302,3,7,10,4,7,7.0,6.333,6.583,44,0.1591,2.749,2.465,1.0633,1.0633,131,148.0,1077,1192.33,0.1216,47.67,0.8904,0.8571,3.5,1.228,84.0,96.0,6.082,31,0
7-1-2025-04,7,1,24303,4,7,7,10,10,8.0,6.0,6.583,36,0.1944,2.517,2.465,1.2152,1.0633,159,150.67,1168,1151.67,0.1361,43.67,0.7461,0.5714,3.5,1.228,84.0,96.0,6.082,30,0
7-1-2025-05,7,1,24304,5,4,7,7,4,6.0,6.333,6.083,41,0.0976,2.055,2.326,0.9863,0.6575,199,163.0,1168,1137.67,0.1704,40.33,0.8542,0.75,3.83,1.228,84.0,96.0,6.082,31,0
7-1-2025-06,7,1,24305,6,7,4,7,9,6.0,6.5,6.333,44,0.1591,2.062,2.248,0.9474,1.1053,183,180.33,1190,1175.33,0.1538,40.33,0.9183,0.2857,3.83,1.228,84.0,96.0,6.082,30,0
7-1-2025-07,7,1,24306,7,5,7,4,6,5.333,6.667,6.0,38,0.1316,1.886,2.121,0.8889,0.8333,149,177.0,1187,1181.67,0.1255,41.0,0.8143,1.0,4.33,1.228,84.0,96.0,6.082,31,0
7-1-2025-08,7,1,24307,8,5,5,7,5,5.667,5.833,5.917,38,0.1316,1.213,2.139,0.9577,0.8451,171,167.67,1190,1189.0,0.1437,40.0,0.8321,0.6,3.83,1.228,84.0,96.0,6.082,31,0
7-1-2025-09,7,1,24308,9,7,5,5,9,5.667,5.833,6.083,37,0.1892,1.213,2.139,0.9315,1.1507,146,155.33,1214,1197.0,0.1203,37.67,0.8087,0.5714,3.5,1.228,84.0,96.0,6.082,30,0
7-1-2025-10,7,1,24309,10,6,7,5,2,6.0,5.667,5.833,33,0.1818,1.106,1.951,1.0286,1.0286,155,157.33,1104,1169.33,0.1404,36.0,0.7458,0.1667,3.0,1.228,84.0,96.0,6.082,31,0
7-1-2025-11,7,1,24310,11,7,6,7,6,6.667,6.167,6.25,51,0.1373,0.898,1.588,1.0667,1.12,160,153.67,1707,1341.67,0.0937,40.33,1.1569,0.5714,3.17,1.228,84.0,96.0,6.082,30,0
7-1-2025-12,7,1,24311,12,5,7,6,4,6.0,5.833,6.167,64,0.0781,0.898,1.624,0.973,0.8108,157,157.33,1697,1502.67,0.0925,49.33,1.4629,0.4,3.17,1.228,84.0,96.0,6.082,31,0
7-1-2026-01,7,1,24312,1,7,5,7,10,6.333,6.167,6.417,44,0.1591,0.898,1.498,0.987,1.0909,152,156.33,1284,1562.67,0.1184,53.0,1.0134,0.5714,3.0,1.228,84.0,96.0,6.082,31,1
7-1-2026-02,7,1,24313,2,12,7,5,7,8.0,7.333,6.583,76,0.1579,2.211,1.935,1.2152,1.8228,331,213.33,2265,1748.67,0.1461,61.33,1.6703,0.6667,3.83,1.228,84.0,96.0,6.082,28,1
7-1-2026-03,7,1,24314,3,13,12,7,7,10.667,8.333,7.083,82,0.1585,3.037,2.629,1.5059,1.8353,291,258.0,2094,1881.0,0.139,67.33,1.6849,0.4615,4.17,1.228,84.0,96.0,6.082,31,0
7-1-2026-04,7,1,24315,4,6,13,12,4,10.333,8.333,7.0,77,0.0779,3.037,2.646,1.4762,0.8571,371,331.0,2455,2271.33,0.1511,78.33,1.4784,0.5,4.5,1.228,84.0,96.0,6.082,30,0
7-1-2026-05,7,1,24316,5,13,6,13,7,10.667,9.333,7.75,78,0.1667,3.399,2.947,1.3763,1.6774,331,331.0,2324,2291.0,0.1424,79.0,1.4139,0.5385,5.0,1.228,84.0,96.0,6.082,31,1
7-1-2026-06,7,1,24317,6,21,13,6,5,13.333,12.0,8.917,85,0.2471,4.899,4.681,1.4953,2.3551,356,352.67,2456,2411.67,0.145,80.0,1.4509,0.5238,6.5,1.228,84.0,96.0,6.082,30,0
7-2-2024-02,7,2,24289,2,16,17,37,11,23.333,22.167,17.333,36,0.4444,8.194,7.972,1.3462,0.9231,492,690.0,1240,1432.33,0.3968,51.33,0.7927,0.375,10.5,1.228,84.0,96.0,6.082,28,0
7-2-2024-03,7,2,24290,3,9,16,17,14,14.0,21.5,17.167,37,0.2432,9.032,8.122,0.8155,0.5243,425,477.67,1148,1225.0,0.3702,39.33,0.8117,0.4444,10.17,1.228,84.0,96.0,6.082,31,0
7-2-2024-04,7,2,24291,4,19,9,16,18,14.667,21.0,17.583,50,0.38,9.074,8.077,0.8341,1.0806,437,451.33,1171,1186.33,0.3732,41.0,1.083,0.5789,10.33,1.228,84.0,96.0,6.082,30,0
7-2-2024-05,7,2,24292,5,17,19,9,6,15.0,19.167,17.5,44,0.3864,8.572,8.078,0.8571,0.9714,421,427.67,1175,1164.67,0.3583,43.67,0.9531,0.8235,11.33,1.228,84.0,96.0,6.082,31,0
7-2-2024-06,7,2,24293,6,18,17,19,12,18.0,16.0,18.5,45,0.4,3.266,7.297,0.973,0.973,495,451.0,1270,1205.33,0.3898,46.33,0.9507,0.6667,9.67,1.228,84.0,96.0,6.082,30,0
7-2-2024-07,7,2,24294,7,25,18,17,14,20.0,17.333,19.583,53,0.4717,4.714,7.216,1.0213,1.2766,451,455.67,1177,1207.33,0.3832,47.33,1.1138,0.6,10.33,1.228,84.0,96.0,6.082,31,0
7-2-2024-08,7,2,24295,8,21,25,18,13,21.333,18.167,20.167,50,0.42,4.845,7.022,1.0579,1.0413,424,456.67,1103,1183.33,0.3844,49.33,1.0381,0.5714,11.33,1.228,84.0,96.0,6.082,31,0
7-2-2024-09,7,2,24296,9,14,21,25,22,20.0,19.0,20.25,36,0.3889,3.416,6.942,0.9877,0.6914,472,449.0,1214,1164.67,0.3888,46.33,0.7552,0.6429,12.17,1.228,84.0,96.0,6.082,30,0
7-2-2024-10,7,2,24297,10,22,14,21,28,19.0,19.5,20.25,51,0.4314,3.594,6.942,0.9383,1.0864,445,447.0,1190,1169.0,0.3739,45.67,1.0699,0.7273,13.0,1.228,84.0,96.0,6.082,31,1
7-2-2024-11,7,2,24298,11,36,22,14,37,24.0,22.667,20.917,53,0.6792,6.872,7.963,1.1474,1.7211,967,628.0,1701,1368.33,0.5685,46.67,1.1099,0.5,13.67,1.228,84.0,96.0,6.082,30,1
7-2-2024-12,7,2,24299,12,39,36,22,17,32.333,26.167,21.083,68,0.5735,8.707,8.311,1.5336,1.8498,992,801.33,1744,1545.0,0.5688,57.33,1.4366,0.3846,14.17,1.228,84.0,96.0,6.082,31,0
7-2-2025-01,7,2,24300,1,19,39,36,16,31.333,25.167,21.25,48,0.3958,9.118,8.247,1.4745,0.8941,553,837.33,1290,1578.33,0.4287,56.33,1.0088,0.5263,13.33,1.228,84.0,96.0,6.082,31,0
7-2-2025-02,7,2,24301,2,20,19,39,9,26.0,25.0,21.583,51,0.3922,9.201,8.108,1.2046,0.9266,452,665.67,1210,1414.67,0.3736,55.67,1.0444,0.55,13.17,1.228,84.0,96.0,6.082,28,0
7-2-2025-03,7,2,24302,3,16,20,19,19,18.333,25.333,22.167,44,0.3636,8.825,7.403,0.8271,0.7218,425,476.67,1077,1192.33,0.3946,47.67,0.8904,0.4375,12.83,1.228,84.0,96.0,6.082,31,0
7-2-2025-04,7,2,24303,4,10,16,20,17,15.333,23.333,21.417,36,0.2778,10.546,8.108,0.716,0.4669,407,428.0,1168,1151.67,0.3485,43.67,0.7461,0.6,11.17,1.228,84.0,96.0,6.082,30,0
7-2-2025-05,7,2,24304,5,19,10,16,18,15.0,20.5,21.583,41,0.4634,8.921,8.036,0.695,0.8803,426,419.33,1168,1137.67,0.3647,40.33,0.8542,0.6316,10.17,1.228,84.0,96.0,6.082,31,0
7-2-2025-06,7,2,24305,6,12,19,10,25,13.667,16.0,21.083,44,0.2727,3.786,8.421,0.6482,0.5692,427,420.0,1190,1175.33,0.3588,40.33,0.9183,0.25,8.17,1.228,84.0,96.0,6.082,30,0
7-2-2025-07,7,2,24306,7,12,12,19,21,14.333,14.833,20.0,38,0.3158,3.76,8.679,0.7167,0.6,450,434.33,1187,1181.67,0.3791,41.0,0.8143,0.3333,7.17,1.228,84.0,96.0,6.082,31,0
7-2-2025-08,7,2,24307,8,19,12,12,14,14.333,14.667,19.833,38,0.5,3.543,8.678,0.7227,0.958,440,439.0,1190,1189.0,0.3697,40.0,0.8321,0.4211,6.67,1.228,84.0,96.0,6.082,31,0
7-2-2025-09,7,2,24308,9,6,19,12,22,12.333,13.0,19.167,37,0.1622,4.69,9.379,0.6435,0.313,434,441.33,1214,1197.0,0.3575,37.67,0.8087,0.5,6.0,1.228,84.0,96.0,6.082,30,0
7-2-2025-10,7,2,24309,10,12,6,19,36,12.333,13.333,18.333,33,0.3636,4.534,9.534,0.6727,0.6545,394,422.67,1104,1169.33,0.3569,36.0,0.7458,0.5833,6.17,1.228,84.0,96.0,6.082,31,1
7-2-2025-11,7,2,24310,11,30,12,6,39,16.0,15.167,17.833,51,0.5882,7.625,8.716,0.8972,1.6822,979,602.33,1707,1341.67,0.5735,40.33,1.1569,0.4667,6.5,1.228,84.0,96.0,6.082,30,1
7-2-2025-12,7,2,24311,12,40,30,12,19,27.333,19.833,17.917,64,0.625,11.725,8.921,1.5256,2.2326,1016,796.33,1697,1502.67,0.5987,49.33,1.4629,0.55,9.67,1.228,84.0,96.0,6.082,31,0
7-2-2026-01,7,2,24312,1,13,40,30,20,27.667,20.0,17.417,44,0.2955,11.619,9.013,1.5885,0.7464,513,836.0,1284,1562.67,0.3995,53.0,1.0134,0.5385,10.17,1.228,84.0,96.0,6.082,31,0
7-2-2026-02,7,2,24313,2,29,13,40,16,27.333,21.667,18.167,76,0.3816,12.065,9.555,1.5046,1.5963,860,796.33,2265,1748.67,0.3797,61.33,1.6703,0.4483,11.0,1.228,84.0,96.0,6.082,28,0
7-2-2026-03,7,2,24314,3,28,29,13,10,23.333,25.333,19.167,82,0.3415,9.894,9.898,1.2174,1.4609,793,722.0,2094,1881.0,0.3787,67.33,1.6849,0.4286,12.5,1.228,84.0,96.0,6.082,31,0
7-2-2026-04,7,2,24315,4,31,28,29,19,29.333,28.5,20.917,77,0.4026,7.974,9.979,1.4024,1.4821,904,852.33,2455,2271.33,0.3682,78.33,1.4784,0.4516,13.67,1.228,84.0,96.0,6.082,30,0
7-2-2026-05,7,2,24316,5,27,31,28,12,28.667,28.0,21.583,78,0.3462,7.958,10.095,1.3282,1.251,870,855.67,2324,2291.0,0.3744,79.0,1.4139,0.5185,13.67,1.228,84.0,96.0,6.082,31,0
7-2-2026-06,7,2,24317,6,28,27,31,12,28.667,26.0,22.917,85,0.3294,5.944,9.793,1.2509,1.2218,953,909.0,2456,2411.67,0.388,80.0,1.4509,0.6429,13.0,1.228,84.0,96.0,6.082,30,0
7-3-2024-08,7,3,24295,8,7,6,2,4,5.0,4.667,4.25,50,0.14,1.972,1.92,1.1765,1.6471,94,95.33,1103,1183.33,0.0852,49.33,1.0381,0.5714,2.0,1.228,84.0,96.0,6.082,31,0
7-3-2024-09,7,3,24296,9,3,7,6,4,5.333,4.833,4.167,36,0.0833,1.772,1.951,1.28,0.72,95,98.0,1214,1164.67,0.0783,46.33,0.7552,1.0,2.17,1.228,84.0,96.0,6.082,30,0
7-3-2026-03,7,3,24314,3,8,7,3,4,6.0,4.167,3.833,82,0.0976,2.544,2.075,1.5652,2.087,164,156.0,2094,1881.0,0.0783,67.33,1.6849,0.625,2.67,1.228,84.0,96.0,6.082,31,0
7-3-2026-04,7,3,24315,4,7,8,7,2,7.333,5.167,4.083,77,0.0909,2.267,2.253,1.7959,1.7143,191,185.0,2455,2271.33,0.0778,78.33,1.4784,0.4286,3.17,1.228,84.0,96.0,6.082,30,0
7-3-2026-05,7,3,24316,5,5,7,8,3,6.667,5.667,4.333,78,0.0641,1.795,2.173,1.5385,1.1538,193,182.67,2324,2291.0,0.083,79.0,1.4139,0.6,3.67,1.228,84.0,96.0,6.082,31,0
7-3-2026-06,7,3,24317,6,4,5,7,2,5.333,5.667,4.417,85,0.0471,1.795,2.139,1.2075,0.9057,180,188.0,2456,2411.67,0.0733,80.0,1.4509,0.75,3.5,1.228,84.0,96.0,6.082,30,1
7-4-2024-02,7,4,24289,2,7,9,9,9,8.333,9.167,9.25,36,0.1944,1.213,1.588,0.9009,0.7568,220,220.33,1240,1432.33,0.1774,51.33,0.7927,0.7143,5.83,1.228,84.0,96.0,6.082,28,1
7-4-2024-03,7,4,24290,3,12,7,9,8,9.333,9.5,9.5,37,0.3243,1.607,1.756,0.9825,1.2632,236,228.0,1148,1225.0,0.2056,39.33,0.8117,0.5833,5.33,1.228,84.0,96.0,6.082,31,0
7-4-2024-04,7,4,24291,4,12,12,7,7,10.333,9.667,9.833,50,0.24,1.795,1.818,1.0508,1.2203,210,222.0,1171,1186.33,0.1793,41.0,1.083,0.5833,5.33,1.228,84.0,96.0,6.082,30,0
7-4-2024-05,7,4,24292,5,3,12,12,9,9.0,8.667,9.5,44,0.0682,3.091,2.533,0.9474,0.3158,214,220.0,1175,1164.67,0.1821,43.67,0.9531,0.0,4.67,1.228,84.0,96.0,6.082,31,0
7-4-2024-06,7,4,24293,6,12,3,12,10,9.0,9.167,9.75,45,0.2667,3.337,2.618,0.9231,1.2308,244,222.67,1270,1205.33,0.1921,46.33,0.9507,0.6667,5.17,1.228,84.0,96.0,6.082,30,0
7-4-2024-07,7,4,24294,7,6,12,3,13,7.0,8.667,9.417,53,0.1132,3.543,2.812,0.7434,0.6372,214,224.0,1177,1207.33,0.1818,47.33,1.1138,0.1667,4.67,1.228,84.0,96.0,6.082,31,0
7-4-2024-08,7,4,24295,8,8,6,12,10,8.667,8.833,9.0,50,0.16,3.484,2.614,0.963,0.8889,189,215.67,1103,1183.33,0.1714,49.33,1.0381,0.5,4.5,1.228,84.0,96.0,6.082,31,0
7-4-2024-09,7,4,24296,9,9,8,6,11,7.667,8.333,8.917,36,0.25,3.197,2.597,0.8598,1.0093,224,209.0,1214,1164.67,0.1845,46.33,0.7552,0.6667,4.33,1.228,84.0,96.0,6.082,30,1
7-4-2024-10,7,4,24297,10,11,9,8,9,9.333,8.167,8.917,51,0.2157,3.023,2.597,1.0467,1.2336,229,214.0,1190,1169.0,0.1924,45.67,1.0699,0.6364,4.33,1.228,84.0,96.0,6.082,31,0
7-4-2024-11,7,4,24298,11,5,11,9,9,8.333,8.5,8.583,53,0.0943,2.5,2.812,0.9709,0.5825,215,222.67,1701,1368.33,0.1264,46.67,1.1099,0.6,4.83,1.228,84.0,96.0,6.082,30,0
7-4-2024-12,7,4,24299,12,7,5,11,9,7.667,7.667,8.417,68,0.1029,1.972,2.842,0.9109,0.8317,202,215.33,1744,1545.0,0.1158,57.33,1.4366,0.7143,4.33,1.228,84.0,96.0,6.082,31,0
7-4-2025-01,7,4,24300,1,8,7,5,7,6.667,8.0,8.333,48,0.1667,1.826,2.838,0.8,0.96,238,218.33,1290,1578.33,0.1845,56.33,1.0088,0.625,5.0,1.228,84.0,96.0,6.082,31,1
7-4-2025-02,7,4,24301,2,12,8,7,12,9.0,8.667,8.75,51,0.2353,2.357,2.976,1.0286,1.3714,229,223.0,1210,1414.67,0.1893,55.67,1.0444,0.5833,5.5,1.228,84.0,96.0,6.082,28,0
7-4-2025-03,7,4,24302,3,5,12,8,12,8.333,8.0,8.167,44,0.1136,2.708,2.967,1.0204,0.6122,209,225.33,1077,1192.33,0.1941,47.67,0.8904,0.6,5.0,1.228,84.0,96.0,6.082,31,0
7-4-2025-04,7,4,24303,4,3,5,12,3,6.667,6.667,7.417,36,0.0833,2.867,3.04,0.8989,0.4045,221,219.67,1168,1151.67,0.1892,43.67,0.7461,1.0,4.33,1.228,84.0,96.0,6.082,30,0
7-4-2025-07,7,4,24306,7,7,6,5,8,6.0,6.333,7.167,38,0.1842,2.809,2.511,0.8372,0.9767,214,206.33,1187,1181.67,0.1803,41.0,0.8143,0.7143,4.33,1.228,84.0,96.0,6.082,31,0
7-4-2025-08,7,4,24307,8,3,7,6,9,5.333,4.833,6.75,38,0.0789,1.462,2.742,0.7901,0.4444,214,207.33,1190,1189.0,0.1798,40.0,0.8321,0.3333,3.33,1.228,84.0,96.0,6.082,31,0
7-4-2025-09,7,4,24308,9,7,3,7,11,5.667,5.167,6.583,37,0.1892,1.675,2.66,0.8608,1.0633,237,221.67,1214,1197.0,0.1952,37.67,0.8087,0.4286,3.33,1.228,84.0,96.0,6.082,30,0
7-4-2025-10,7,4,24309,10,7,7,3,5,5.667,5.833,6.25,33,0.2121,1.462,2.314,0.9067,1.12,215,222.0,1104,1169.33,0.1947,36.0,0.7458,0.4286,3.33,1.228,84.0,96.0,6.082,31,0
7-4-2025-11,7,4,24310,11,3,7,7,7,5.667,5.5,6.083,51,0.0588,1.803,2.465,0.9315,0.4932,210,220.67,1707,1341.67,0.123,40.33,1.1569,1.0,3.33,1.228,84.0,96.0,6.082,30,1
7-4-2025-12,7,4,24311,12,8,3,7,8,6.0,5.833,6.167,64,0.125,2.034,2.511,0.973,1.2973,185,203.33,1697,1502.67,0.109,49.33,1.4629,0.5,3.17,1.228,84.0,96.0,6.082,31,0
7-4-2026-01,7,4,24312,1,6,8,3,12,5.667,5.667,6.0,44,0.1364,1.972,2.449,0.9444,1.0,229,208.0,1284,1562.67,0.1783,53.0,1.0134,0.8333,3.17,1.228,84.0,96.0,6.082,31,1
7-4-2026-02,7,4,24313,2,14,6,8,5,9.333,7.5,6.167,76,0.1842,3.304,2.882,1.5135,2.2703,390,268.0,2265,1748.67,0.1722,61.33,1.6703,0.4286,4.0,1.228,84.0,96.0,6.082,28,1
7-4-2026-03,7,4,24314,3,17,14,6,3,12.333,9.167,7.167,82,0.2073,4.81,4.12,1.7209,2.3721,375,331.33,2094,1881.0,0.1791,67.33,1.6849,0.6471,5.33,1.228,84.0,96.0,6.082,31,1
