prior_cases,days_since_last,span_days,rate_per_yr,n_districts,n_heads,heinous,target_back_180
2,187,285,2.0,1,2,0,0
2,217,315,2.0,1,2,0,0
2,247,345,2.0,1,2,0,0
2,277,375,1.948,1,2,0,0
2,307,405,1.8037,1,2,0,0
2,337,435,1.6793,1,2,0,0
2,367,465,1.571,1,2,0,0
2,397,495,1.4758,1,2,0,0
2,427,525,1.3914,1,2,0,0
2,457,555,1.3162,1,2,0,0
2,487,585,1.2487,1,2,0,0
2,517,615,1.1878,1,2,0,0
2,547,645,1.1326,1,2,0,0
2,577,675,1.0822,1,2,0,0
2,607,705,1.0362,1,2,0,0
2,637,735,0.9939,1,2,0,0
2,667,765,0.9549,1,2,0,0
2,697,795,0.9189,1,2,0,0
2,727,825,0.8855,1,2,0,0
2,757,855,0.8544,1,2,0,0
2,787,885,0.8254,1,2,0,0
1,179,179,1.0,1,1,0,1
2,10,209,2.0,1,1,0,0
2,40,239,2.0,1,1,0,1
2,70,269,2.0,1,1,0,1
2,100,299,2.0,1,1,0,1
2,130,329,2.0,1,1,0,1
2,160,359,2.0,1,1,0,1
2,190,389,1.8779,1,1,0,1
3,12,419,2.6152,1,2,0,0
3,42,449,2.4404,1,2,0,0
3,72,479,2.2876,1,2,0,0
3,102,509,2.1528,1,2,0,0
3,132,539,2.0329,1,2,0,0
3,162,569,1.9257,1,2,0,0
3,192,599,1.8293,1,2,0,0
3,222,629,1.7421,1,2,0,0
3,252,659,1.6627,1,2,0,0
3,282,689,1.5903,1,2,0,0
3,312,719,1.524,1,2,0,0
3,342,749,1.463,1,2,0,0
3,372,779,1.4066,1,2,0,0
3,402,809,1.3544,1,2,0,0
3,432,839,1.306,1,2,0,0
3,462,869,1.2609,1,2,0,0
3,492,899,1.2189,1,2,0,0
1,43,43,1.0,1,1,0,1
1,73,73,1.0,1,1,0,1
1,103,103,1.0,1,1,0,1
1,133,133,1.0,1,1,0,1
1,163,163,1.0,1,1,0,1
2,12,193,2.0,1,1,0,0
2,42,223,2.0,1,1,0,1
2,72,253,2.0,1,1,0,1
2,102,283,2.0,1,1,0,1
2,132,313,2.0,1,1,0,1
2,162,343,2.0,1,1,0,1
2,192,373,1.9584,1,1,0,1
3,15,403,2.719,1,1,0,0
3,45,433,2.5306,1,1,0,0
3,75,463,2.3666,1,1,0,0
3,105,493,2.2226,1,1,0,0
3,135,523,2.0951,1,1,0,0
3,165,553,1.9815,1,1,0,0
3,195,583,1.8795,1,1,0,0
3,225,613,1.7875,1,1,0,0
3,255,643,1.7041,1,1,0,0
3,285,673,1.6282,1,1,0,0
3,315,703,1.5587,1,1,0,0
3,345,733,1.4949,1,1,0,0
3,375,763,1.4361,1,1,0,0
1,26,26,1.0,1,1,0,1
1,56,56,1.0,1,1,0,1
1,86,86,1.0,1,1,0,1
2,11,116,2.0,1,1,0,0
2,41,146,2.0,1,1,0,0
2,71,176,2.0,1,1,0,0
2,101,206,2.0,1,1,0,0
2,131,236,2.0,1,1,0,0
2,161,266,2.0,1,1,0,0
2,191,296,2.0,1,1,0,0
2,221,326,2.0,1,1,0,0
2,251,356,2.0,1,1,0,0
2,281,386,1.8925,1,1,0,0
2,311,416,1.756,1,1,0,0
2,341,446,1.6379,1,1,0,0
2,371,476,1.5347,1,1,0,0
2,401,506,1.4437,1,1,0,0
2,431,536,1.3629,1,1,0,0
2,461,566,1.2906,1,1,0,0
2,491,596,1.2257,1,1,0,0
2,521,626,1.1669,1,1,0,0
2,551,656,1.1136,1,1,0,0
2,581,686,1.0649,1,1,0,0
2,611,716,1.0203,1,1,0,0
2,641,746,0.9792,1,1,0,0
1,26,26,1.0,1,1,0,1
1,56,56,1.0,1,1,0,1
1,86,86,1.0,1,1,0,1
2,11,116,2.0,1,1,0,0
2,41,146,2.0,1,1,0,0
2,71,176,2.0,1,1,0,0
2,101,206,2.0,1,1,0,0
2,131,236,2.0,1,1,0,0
2,161,266,2.0,1,1,0,0
2,191,296,2.0,1,1,0,0
2,221,326,2.0,1,1,0,0
2,251,356,2.0,1,1,0,0
2,281,386,1.8925,1,1,0,0
2,311,416,1.756,1,1,0,0
2,341,446,1.6379,1,1,0,0
2,371,476,1.5347,1,1,0,0
2,401,506,1.4437,1,1,0,0
2,431,536,1.3629,1,1,0,0
2,461,566,1.2906,1,1,0,0
2,491,596,1.2257,1,1,0,0
2,521,626,1.1669,1,1,0,0
2,551,656,1.1136,1,1,0,0
2,581,686,1.0649,1,1,0,0
2,611,716,1.0203,1,1,0,0
2,641,746,0.9792,1,1,0,0
1,119,119,1.0,1,1,0,1
2,16,149,2.0,1,1,0,1
2,46,179,2.0,1,1,0,1
2,76,209,2.0,1,1,0,1
3,22,239,3.0,1,1,0,0
3,52,269,3.0,1,1,0,1
3,82,299,3.0,1,1,0,1
3,112,329,3.0,1,1,0,1
3,142,359,3.0,1,1,0,1
3,172,389,2.8168,1,1,0,1
3,202,419,2.6152,1,1,0,1
4,18,449,3.2539,1,1,1,1
4,48,479,3.0501,1,1,1,1
4,78,509,2.8703,1,1,1,1
4,108,539,2.7106,1,1,1,1
4,138,569,2.5677,1,1,1,1
5,18,599,3.0488,1,2,1,0
5,48,629,2.9034,1,2,1,0
5,78,659,2.7712,1,2,1,0
5,108,689,2.6506,1,2,1,0
5,138,719,2.54,1,2,1,0
5,168,749,2.4383,1,2,1,0
5,198,779,2.3444,1,2,1,0
5,228,809,2.2574,1,2,1,0
5,258,839,2.1767,1,2,1,0
1,119,119,1.0,1,1,0,1
1,149,149,1.0,1,1,0,1
1,179,179,1.0,1,1,0,1
1,209,209,1.0,1,1,0,1
2,22,239,2.0,1,1,0,0
2,52,269,2.0,1,1,0,0
2,82,299,2.0,1,1,0,0
2,112,329,2.0,1,1,0,0
2,142,359,2.0,1,1,0,0
2,172,389,1.8779,1,1,0,0
2,202,419,1.7434,1,1,0,1
2,232,449,1.6269,1,1,0,1
2,262,479,1.5251,1,1,0,1
2,292,509,1.4352,1,1,0,1
2,322,539,1.3553,1,1,0,1
2,352,569,1.2838,1,1,0,1
3,18,599,1.8293,1,2,0,0
3,48,629,1.7421,1,2,0,0
3,78,659,1.6627,1,2,0,0
3,108,689,1.5903,1,2,0,0
3,138,719,1.524,1,2,0,0
3,168,749,1.463,1,2,0,0
3,198,779,1.4066,1,2,0,0
3,228,809,1.3544,1,2,0,0
3,258,839,1.306,1,2,0,0
1,25,25,1.0,1,1,0,1
1,55,55,1.0,1,1,0,1
1,85,85,1.0,1,1,0,1
1,115,115,1.0,1,1,0,1
1,145,145,1.0,1,1,0,1
1,175,175,1.0,1,1,0,1
2,1,205,2.0,1,1,0,0
2,31,235,2.0,1,1,0,0
2,61,265,2.0,1,1,0,0
2,91,295,2.0,1,1,0,0
2,121,325,2.0,1,1,0,0
2,151,355,2.0,1,1,0,0
2,181,385,1.8974,1,1,0,0
2,211,415,1.7602,1,1,0,0
2,241,445,1.6416,1,1,0,0
2,271,475,1.5379,1,1,0,0
2,301,505,1.4465,1,1,0,0
2,331,535,1.3654,1,1,0,0
2,361,565,1.2929,1,1,0,0
2,391,595,1.2277,1,1,0,0
2,421,625,1.1688,1,1,0,0
2,451,655,1.1153,1,1,0,0
2,481,685,1.0664,1,1,0,0
2,23,142,2.0,1,2,0,0
2,53,172,2.0,1,2,0,0
2,83,202,2.0,1,2,0,0
2,113,232,2.0,1,2,0,0
2,143,262,2.0,1,2,0,0
2,173,292,2.0,1,2,0,0
2,203,322,2.0,1,2,0,0
2,233,352,2.0,1,2,0,0
2,263,382,1.9123,1,2,0,0
2,293,412,1.7731,1,2,0,0
2,323,442,1.6527,1,2,0,0
2,353,472,1.5477,1,2,0,0
2,383,502,1.4552,1,2,0,0
2,413,532,1.3731,1,2,0,0
2,443,562,1.2998,1,2,0,0
2,473,592,1.234,1,2,0,0
2,503,622,1.1744,1,2,0,0
2,533,652,1.1204,1,2,0,0
2,563,682,1.0711,1,2,0,0
2,593,712,1.026,1,2,0,0
2,623,742,0.9845,1,2,0,0
2,653,772,0.9462,1,2,0,0
2,683,802,0.9108,1,2,0,0
2,713,832,0.878,1,2,0,0
2,743,862,0.8474,1,2,0,0
2,23,142,2.0,1,2,0,0
2,53,172,2.0,1,2,0,0
2,83,202,2.0,1,2,0,0
2,113,232,2.0,1,2,0,0
2,143,262,2.0,1,2,0,0
2,173,292,2.0,1,2,0,0
2,203,322,2.0,1,2,0,0
2,233,352,2.0,1,2,0,0
2,263,382,1.9123,1,2,0,0
2,293,412,1.7731,1,2,0,0
2,323,442,1.6527,1,2,0,0
2,353,472,1.5477,1,2,0,0
2,383,502,1.4552,1,2,0,0
2,413,532,1.3731,1,2,0,0
2,443,562,1.2998,1,2,0,0
2,473,592,1.234,1,2,0,0
2,503,622,1.1744,1,2,0,0
2,533,652,1.1204,1,2,0,0
2,563,682,1.0711,1,2,0,0
2,593,712,1.026,1,2,0,0
2,623,742,0.9845,1,2,0,0
2,653,772,0.9462,1,2,0,0
2,683,802,0.9108,1,2,0,0
2,713,832,0.878,1,2,0,0
2,743,862,0.8474,1,2,0,0
1,25,25,1.0,1,1,1,1
1,55,55,1.0,1,1,1,1
2,1,85,2.0,1,1,1,0
2,31,115,2.0,1,1,1,0
2,61,145,2.0,1,1,1,0
2,91,175,2.0,1,1,1,0
2,121,205,2.0,1,1,1,0
2,151,235,2.0,1,1,1,0
2,181,265,2.0,1,1,1,0
2,211,295,2.0,1,1,1,0
2,241,325,2.0,1,1,1,0
2,271,355,2.0,1,1,1,0
2,301,385,1.8974,1,1,1,0
2,331,415,1.7602,1,1,1,0
1,25,25,1.0,1,1,1,1
1,55,55,1.0,1,1,1,1
2,1,85,2.0,1,1,1,0
2,31,115,2.0,1,1,1,0
2,61,145,2.0,1,1,1,0
2,91,175,2.0,1,1,1,0
2,121,205,2.0,1,1,1,0
2,151,235,2.0,1,1,1,0
2,181,265,2.0,1,1,1,0
2,211,295,2.0,1,1,1,0
2,241,325,2.0,1,1,1,0
2,271,355,2.0,1,1,1,0
2,301,385,1.8974,1,1,1,0
2,331,415,1.7602,1,1,1,0
1,6,6,1.0,1,1,0,1
1,36,36,1.0,1,1,0,1
1,66,66,1.0,1,1,0,1
2,23,96,2.0,1,2,0,0
2,53,126,2.0,1,2,0,0
2,83,156,2.0,1,2,0,0
2,113,186,2.0,1,2,0,0
2,143,216,2.0,1,2,0,0
2,173,246,2.0,1,2,0,0
2,203,276,2.0,1,2,0,0
2,233,306,2.0,1,2,0,0
2,263,336,2.0,1,2,0,0
2,293,366,1.9959,1,2,0,0
2,323,396,1.8447,1,2,0,0
2,353,426,1.7148,1,2,0,0
2,383,456,1.602,1,2,0,0
2,413,486,1.5031,1,2,0,0
1,6,6,1.0,1,1,0,1
1,36,36,1.0,1,1,0,1
1,66,66,1.0,1,1,0,1
2,23,96,2.0,1,2,0,0
2,53,126,2.0,1,2,0,0
2,83,156,2.0,1,2,0,0
2,113,186,2.0,1,2,0,0
2,143,216,2.0,1,2,0,0
2,173,246,2.0,1,2,0,0
2,203,276,2.0,1,2,0,0
2,233,306,2.0,1,2,0,0
2,263,336,2.0,1,2,0,0
2,293,366,1.9959,1,2,0,0
2,323,396,1.8447,1,2,0,0
2,353,426,1.7148,1,2,0,0
2,383,456,1.602,1,2,0,0
2,413,486,1.5031,1,2,0,0
2,112,204,2.0,1,2,0,0
2,142,234,2.0,1,2,0,0
2,172,264,2.0,1,2,0,0
2,202,294,2.0,1,2,0,0
2,232,324,2.0,1,2,0,0
2,262,354,2.0,1,2,0,0
2,292,384,1.9023,1,2,0,0
2,322,414,1.7645,1,2,0,0
2,352,444,1.6453,1,2,0,0
2,382,474,1.5411,1,2,0,0
2,412,504,1.4494,1,2,0,0
2,442,534,1.368,1,2,0,0
2,472,564,1.2952,1,2,0,0
2,502,594,1.2298,1,2,0,0
2,532,624,1.1707,1,2,0,0
2,562,654,1.117,1,2,0,0
2,592,684,1.068,1,2,0,0
2,622,714,1.0231,1,2,0,0
2,652,744,0.9819,1,2,0,0
2,682,774,0.9438,1,2,0,0
2,712,804,0.9086,1,2,0,0
2,742,834,0.8759,1,2,0,0
2,772,864,0.8455,1,2,0,0
2,802,894,0.8171,1,2,0,0
2,832,924,0.7906,1,2,0,0
2,112,204,2.0,1,2,0,0
2,142,234,2.0,1,2,0,0
2,172,264,2.0,1,2,0,0
2,202,294,2.0,1,2,0,0
2,232,324,2.0,1,2,0,0
2,262,354,2.0,1,2,0,0
2,292,384,1.9023,1,2,0,0
2,322,414,1.7645,1,2,0,0
2,352,444,1.6453,1,2,0,0
2,382,474,1.5411,1,2,0,0
2,412,504,1.4494,1,2,0,0
2,442,534,1.368,1,2,0,0
2,472,564,1.2952,1,2,0,0
2,502,594,1.2298,1,2,0,0
2,532,624,1.1707,1,2,0,0
2,562,654,1.117,1,2,0,0
2,592,684,1.068,1,2,0,0
2,622,714,1.0231,1,2,0,0
2,652,744,0.9819,1,2,0,0
2,682,774,0.9438,1,2,0,0
2,712,804,0.9086,1,2,0,0
2,742,834,0.8759,1,2,0,0
2,772,864,0.8455,1,2,0,0
2,802,894,0.8171,1,2,0,0
2,832,924,0.7906,1,2,0,0
1,8,8,1.0,1,1,1,0
1,38,38,1.0,1,1,1,0
1,68,68,1.0,1,1,1,0
1,98,98,1.0,1,1,1,1
1,128,128,1.0,1,1,1,1
1,158,158,1.0,1,1,1,1
1,188,188,1.0,1,1,1,1
1,218,218,1.0,1,1,1,1
1,248,248,1.0,1,1,1,1
2,8,278,2.0,1,1,1,1
2,38,308,2.0,1,1,1,1
2,68,338,2.0,1,1,1,1
2,98,368,1.9851,1,1,1,1
2,128,398,1.8354,1,1,1,1
3,21,428,2.5602,1,1,1,0
3,51,458,2.3925,1,1,1,0
3,81,488,2.2454,1,1,1,0
3,111,518,2.1153,1,1,1,0
3,141,548,1.9995,1,1,1,0
3,171,578,1.8958,1,1,1,0
3,201,608,1.8022,1,1,1,0
3,231,638,1.7175,1,1,1,0
3,261,668,1.6403,1,1,1,0
1,119,119,1.0,1,1,0,1
1,149,149,1.0,1,1,0,1
1,179,179,1.0,1,1,0,1
2,28,209,2.0,1,2,0,0
2,58,239,2.0,1,2,0,0
2,88,269,2.0,1,2,0,0
2,118,299,2.0,1,2,0,0
2,148,329,2.0,1,2,0,0
2,178,359,2.0,1,2,0,0
2,208,389,1.8779,1,2,0,0
2,238,419,1.7434,1,2,0,0
2,268,449,1.6269,1,2,0,0
2,298,479,1.5251,1,2,0,0
2,328,509,1.4352,1,2,0,0
2,358,539,1.3553,1,2,0,0
2,388,569,1.2838,1,2,0,0
2,418,599,1.2195,1,2,0,0
2,448,629,1.1614,1,2,0,0
2,478,659,1.1085,1,2,0,0
2,508,689,1.0602,1,2,0,0
2,538,719,1.016,1,2,0,0
2,568,749,0.9753,1,2,0,0
2,598,779,0.9377,1,2,0,0
2,628,809,0.903,1,2,0,0
2,658,839,0.8707,1,2,0,0
1,119,119,1.0,1,1,0,1
1,149,149,1.0,1,1,0,1
1,179,179,1.0,1,1,0,1
2,28,209,2.0,1,2,0,0
2,58,239,2.0,1,2,0,0
2,88,269,2.0,1,2,0,0
2,118,299,2.0,1,2,0,0
2,148,329,2.0,1,2,0,0
2,178,359,2.0,1,2,0,0
2,208,389,1.8779,1,2,0,0
2,238,419,1.7434,1,2,0,0
2,268,449,1.6269,1,2,0,0
2,298,479,1.5251,1,2,0,0
2,328,509,1.4352,1,2,0,0
2,358,539,1.3553,1,2,0,0
2,388,569,1.2838,1,2,0,0
2,418,599,1.2195,1,2,0,0
2,448,629,1.1614,1,2,0,0
2,478,659,1.1085,1,2,0,0
2,508,689,1.0602,1,2,0,0
2,538,719,1.016,1,2,0,0
2,568,749,0.9753,1,2,0,0
2,598,779,0.9377,1,2,0,0
2,628,809,0.903,1,2,0,0
2,658,839,0.8707,1,2,0,0
1,1,1,1.0,1,1,0,0
1,31,31,1.0,1,1,0,0
1,61,61,1.0,1,1,0,1
1,91,91,1.0,1,1,0,1
1,121,121,1.0,1,1,0,1
1,151,151,1.0,1,1,0,1
1,181,181,1.0,1,1,0,1
1,211,211,1.0,1,1,0,1
2,13,241,2.0,1,2,0,0
2,43,271,2.0,1,2,0,0
2,73,301,2.0,1,2,0,0
2,103,331,2.0,1,2,0,0
2,133,361,2.0,1,2,0,0
2,163,391,1.8683,1,2,0,0
2,193,421,1.7352,1,2,0,0
2,223,451,1.6197,1,2,0,0
2,253,481,1.5187,1,2,0,0
2,283,511,1.4295,1,2,0,0
2,313,541,1.3503,1,2,0,0
2,343,571,1.2793,1,2,0,0
2,373,601,1.2155,1,2,0,0
2,403,631,1.1577,1,2,0,0
2,433,661,1.1051,1,2,0,0
2,463,691,1.0572,1,2,0,0
2,493,721,1.0132,1,2,0,0
2,135,243,2.0,1,2,1,1
2,165,273,2.0,1,2,1,1
2,195,303,2.0,1,2,1,1
3,18,333,3.0,1,2,1,0
3,48,363,3.0,1,2,1,0
3,78,393,2.7882,1,2,1,0
3,108,423,2.5904,1,2,1,1
3,138,453,2.4189,1,2,1,1
3,168,483,2.2686,1,2,1,1
3,198,513,2.136,1,2,1,1
3,228,543,2.018,1,2,1,1
3,258,573,1.9123,1,2,1,1
4,29,603,2.4229,1,2,1,0
4,59,633,2.3081,1,2,1,0
4,89,663,2.2036,1,2,1,0
4,119,693,2.1082,1,2,1,0
4,149,723,2.0207,1,2,1,0
4,179,753,1.9402,1,2,1,0
4,209,783,1.8659,1,2,1,0
4,239,813,1.797,1,2,1,0
4,269,843,1.7331,1,2,1,0
4,299,873,1.6735,1,2,1,0
4,329,903,1.6179,1,2,1,0
4,359,933,1.5659,1,2,1,0
4,389,963,1.5171,1,2,1,0
2,135,243,2.0,1,2,1,1
2,165,273,2.0,1,2,1,1
2,195,303,2.0,1,2,1,1
3,18,333,3.0,1,2,1,0
3,48,363,3.0,1,2,1,0
3,78,393,2.7882,1,2,1,0
3,108,423,2.5904,1,2,1,1
3,138,453,2.4189,1,2,1,1
3,168,483,2.2686,1,2,1,1
3,198,513,2.136,1,2,1,1
3,228,543,2.018,1,2,1,1
3,258,573,1.9123,1,2,1,1
4,29,603,2.4229,1,2,1,0
4,59,633,2.3081,1,2,1,0
4,89,663,2.2036,1,2,1,0
4,119,693,2.1082,1,2,1,0
4,149,723,2.0207,1,2,1,0
4,179,753,1.9402,1,2,1,0
4,209,783,1.8659,1,2,1,0
4,239,813,1.797,1,2,1,0
4,269,843,1.7331,1,2,1,0
4,299,873,1.6735,1,2,1,0
4,329,903,1.6179,1,2,1,0
4,359,933,1.5659,1,2,1,0
4,389,963,1.5171,1,2,1,0
1,77,77,1.0,1,1,0,1
2,12,107,2.0,1,2,0,0
2,42,137,2.0,1,2,0,0
2,72,167,2.0,1,2,0,0
2,102,197,2.0,1,2,0,0
2,132,227,2.0,1,2,0,0
2,162,257,2.0,1,2,0,0
2,192,287,2.0,1,2,0,0
2,222,317,2.0,1,2,0,0
2,252,347,2.0,1,2,0,0
2,282,377,1.9377,1,2,0,0
2,312,407,1.7948,1,2,0,0
2,342,437,1.6716,1,2,0,0
2,372,467,1.5642,1,2,0,0
2,402,497,1.4698,1,2,0,0
2,432,527,1.3861,1,2,0,0
2,462,557,1.3115,1,2,0,0
2,492,587,1.2445,1,2,0,0
2,522,617,1.184,1,2,0,0
2,552,647,1.1291,1,2,0,0
2,582,677,1.079,1,2,0,0
2,612,707,1.0332,1,2,0,0
2,642,737,0.9912,1,2,0,0
2,672,767,0.9524,1,2,0,0
2,702,797,0.9166,1,2,0,0
2,31,164,2.0,1,1,0,0
2,61,194,2.0,1,1,0,0
2,91,224,2.0,1,1,0,0
2,121,254,2.0,1,1,0,0
2,151,284,2.0,1,1,0,0
2,181,314,2.0,1,1,0,0
2,211,344,2.0,1,1,0,0
2,241,374,1.9532,1,1,0,0
2,271,404,1.8082,1,1,0,0
2,301,434,1.6832,1,1,0,0
2,331,464,1.5744,1,1,0,0
2,361,494,1.4787,1,1,0,0
2,391,524,1.3941,1,1,0,0
2,421,554,1.3186,1,1,0,0
2,451,584,1.2509,1,1,0,0
2,481,614,1.1897,1,1,0,0
2,511,644,1.1343,1,1,0,0
2,541,674,1.0838,1,1,0,0
2,571,704,1.0376,1,1,0,0
2,601,734,0.9952,1,1,0,0
2,631,764,0.9562,1,1,0,0
2,661,794,0.92,1,1,0,0
2,691,824,0.8865,1,1,0,0
2,721,854,0.8554,1,1,0,0
2,751,884,0.8264,1,1,0,0
2,16,186,2.0,1,2,0,1
2,46,216,2.0,1,2,0,1
2,76,246,2.0,1,2,0,1
2,106,276,2.0,1,2,0,1
2,136,306,2.0,1,2,0,1
2,166,336,2.0,1,2,0,1
3,3,366,2.9939,1,2,0,0
3,33,396,2.767,1,2,0,0
3,63,426,2.5722,1,2,0,0
3,93,456,2.403,1,2,0,0
3,123,486,2.2546,1,2,0,0
3,153,516,2.1235,1,2,0,0
3,183,546,2.0069,1,2,0,0
3,213,576,1.9023,1,2,0,0
3,243,606,1.8082,1,2,0,0
3,273,636,1.7229,1,2,0,0
3,303,666,1.6453,1,2,0,0
3,333,696,1.5744,1,2,0,0
3,363,726,1.5093,1,2,0,0
3,393,756,1.4494,1,2,0,0
3,423,786,1.3941,1,2,0,0
3,453,816,1.3428,1,2,0,0
3,483,846,1.2952,1,2,0,0
3,513,876,1.2509,1,2,0,0
3,543,906,1.2094,1,2,0,0
1,89,89,1.0,1,1,0,0
1,119,119,1.0,1,1,0,0
1,149,149,1.0,1,1,0,0
1,179,179,1.0,1,1,0,0
1,209,209,1.0,1,1,0,0
1,239,239,1.0,1,1,0,0
1,269,269,1.0,1,1,0,0
1,299,299,1.0,1,1,0,0
1,329,329,1.0,1,1,0,0
1,359,359,1.0,1,1,0,0
1,389,389,0.9389,1,1,0,0
1,419,419,0.8717,1,1,0,0
1,449,449,0.8135,1,1,0,0
1,479,479,0.7625,1,1,0,0
1,509,509,0.7176,1,1,0,0
1,539,539,0.6776,1,1,0,0
1,569,569,0.6419,1,1,0,0
1,599,599,0.6098,1,1,0,0
1,629,629,0.5807,1,1,0,0
1,659,659,0.5542,1,1,0,0
1,689,689,0.5301,1,1,0,0
1,719,719,0.508,1,1,0,1
1,749,749,0.4877,1,1,0,1
1,779,779,0.4689,1,1,0,1
1,809,809,0.4515,1,1,0,1
1,125,125,1.0,1,1,0,1
1,155,155,1.0,1,1,0,1
1,185,185,1.0,1,1,0,1
1,215,215,1.0,1,1,0,1
1,245,245,1.0,1,1,0,1
2,15,275,2.0,1,2,0,1
2,45,305,2.0,1,2,0,1
2,75,335,2.0,1,2,0,1
2,105,365,2.0,1,2,0,1
2,135,395,1.8494,1,2,0,1
3,17,425,2.5782,1,3,0,0
3,47,455,2.4082,1,3,0,0
3,77,485,2.2593,1,3,0,0
3,107,515,2.1277,1,3,0,0
3,137,545,2.0106,1,3,0,0
3,167,575,1.9057,1,3,0,0
3,197,605,1.8112,1,3,0,0
3,227,635,1.7256,1,3,0,0
3,257,665,1.6477,1,3,0,0
3,287,695,1.5766,1,3,0,0
3,317,725,1.5114,1,3,0,0
3,347,755,1.4513,1,3,0,0
3,377,785,1.3959,1,3,0,0
3,407,815,1.3445,1,3,0,0
3,437,845,1.2967,1,3,0,0
1,125,125,1.0,1,1,0,1
1,155,155,1.0,1,1,0,1
1,185,185,1.0,1,1,0,1
1,215,215,1.0,1,1,0,1
1,245,245,1.0,1,1,0,1
2,15,275,2.0,1,2,0,1
2,45,305,2.0,1,2,0,1
2,75,335,2.0,1,2,0,1
2,105,365,2.0,1,2,0,1
2,135,395,1.8494,1,2,0,1
3,17,425,2.5782,1,3,0,0
3,47,455,2.4082,1,3,0,0
3,77,485,2.2593,1,3,0,0
3,107,515,2.1277,1,3,0,0
3,137,545,2.0106,1,3,0,0
3,167,575,1.9057,1,3,0,0
3,197,605,1.8112,1,3,0,0
3,227,635,1.7256,1,3,0,0
3,257,665,1.6477,1,3,0,0
3,287,695,1.5766,1,3,0,0
3,317,725,1.5114,1,3,0,0
3,347,755,1.4513,1,3,0,0
3,377,785,1.3959,1,3,0,0
3,407,815,1.3445,1,3,0,0
3,437,845,1.2967,1,3,0,0
1,16,16,1.0,1,1,0,0
1,46,46,1.0,1,1,0,0
1,76,76,1.0,1,1,0,1
1,106,106,1.0,1,1,0,1
1,136,136,1.0,1,1,0,1
1,166,166,1.0,1,1,0,1
1,196,196,1.0,1,1,0,1
1,226,226,1.0,1,1,0,1
2,14,256,2.0,1,2,0,0
2,44,286,2.0,1,2,0,0
2,74,316,2.0,1,2,0,0
2,104,346,2.0,1,2,0,0
2,134,376,1.9428,1,2,0,0
2,164,406,1.7993,1,2,0,0
2,194,436,1.6755,1,2,0,0
2,224,466,1.5676,1,2,0,0
2,254,496,1.4728,1,2,0,0
1,12,12,1.0,1,1,0,0
1,42,42,1.0,1,1,0,0
1,72,72,1.0,1,1,0,1
1,102,102,1.0,1,1,0,1
1,132,132,1.0,1,1,0,1
1,162,162,1.0,1,1,0,1
1,192,192,1.0,1,1,0,1
1,222,222,1.0,1,1,0,1
2,1,252,2.0,1,1,0,1
2,31,282,2.0,1,1,0,1
2,61,312,2.0,1,1,0,1
2,91,342,2.0,1,1,0,1
2,121,372,1.9637,1,1,0,1
3,10,402,2.7257,1,1,0,1
3,40,432,2.5365,1,1,0,1
3,70,462,2.3718,1,1,0,1
3,100,492,2.2271,1,1,0,1
3,130,522,2.0991,1,1,0,1
3,160,552,1.9851,1,1,0,1
1,15,15,1.0,1,1,0,0
1,45,45,1.0,1,1,0,0
1,75,75,1.0,1,1,0,1
1,105,105,1.0,1,1,0,1
1,135,135,1.0,1,1,0,1
1,165,165,1.0,1,1,0,1
1,195,195,1.0,1,1,0,1
1,225,225,1.0,1,1,0,1
2,0,255,2.0,1,1,0,1
2,30,285,2.0,1,1,0,1
2,60,315,2.0,1,1,0,1
2,90,345,2.0,1,1,0,1
2,120,375,1.948,1,1,0,1
3,10,405,2.7056,1,1,1,1
3,40,435,2.519,1,1,1,1
3,70,465,2.3565,1,1,1,1
3,100,495,2.2136,1,1,1,1
3,130,525,2.0871,1,1,1,1
3,160,555,1.9743,1,1,1,1
4,26,585,2.4974,1,2,1,0
4,56,615,2.3756,1,2,1,0
1,231,231,1.0,1,1,0,1
1,261,261,1.0,1,1,0,1
2,29,291,2.0,1,2,0,1
2,59,321,2.0,1,2,0,1
3,9,351,3.0,1,2,0,0
3,39,381,2.876,1,2,0,0
3,69,411,2.6661,1,2,0,0
3,99,441,2.4847,1,2,0,0
3,129,471,2.3264,1,2,0,0
3,159,501,2.1871,1,2,0,0
3,189,531,2.0636,1,2,0,0
3,219,561,1.9532,1,2,0,0
3,249,591,1.8541,1,2,0,0
3,279,621,1.7645,1,2,0,0
3,309,651,1.6832,1,2,0,0
3,339,681,1.609,1,2,0,0
3,369,711,1.5411,1,2,0,0
3,399,741,1.4787,1,2,0,0
3,429,771,1.4212,1,2,0,0
3,459,801,1.368,1,2,0,0
3,489,831,1.3186,1,2,0,0
3,519,861,1.2726,1,2,0,0
3,549,891,1.2298,1,2,0,0
3,579,921,1.1897,1,2,0,0
3,609,951,1.1522,1,2,0,0
1,12,12,1.0,1,1,0,1
1,42,42,1.0,1,1,0,1
1,72,72,1.0,1,1,0,1
1,102,102,1.0,1,1,0,1
1,132,132,1.0,1,1,0,1
1,162,162,1.0,1,1,0,1
2,11,192,2.0,1,2,0,1
2,41,222,2.0,1,2,0,1
2,71,252,2.0,1,2,0,1
2,101,282,2.0,1,2,0,1
2,131,312,2.0,1,2,0,1
3,26,342,3.0,1,3,0,1
3,56,372,2.9456,1,3,0,1
4,2,402,3.6343,1,4,0,0
4,32,432,3.3819,1,4,0,1
4,62,462,3.1623,1,4,0,1
4,92,492,2.9695,1,4,0,1
