CSID,CaseMasterID,csdate,cstype,PolicePersonID
31002,55977,2024-06-04 00:00:00,A,617
31003,55978,2024-11-11 00:00:00,A,1177
31004,55979,2023-12-30 00:00:00,A,692
31005,55981,2024-01-21 00:00:00,A,450
31006,55982,2025-02-25 00:00:00,A,151
31007,55983,2023-10-27 00:00:00,B,538
31008,55986,2025-02-28 00:00:00,A,494
31009,55987,2026-07-13 00:00:00,A,1018
31010,55991,2023-10-13 00:00:00,C,870
31011,55992,2023-10-24 00:00:00,A,304
31012,55993,2026-05-09 00:00:00,B,368
31013,55994,2026-07-13 00:00:00,A,984
31014,55995,2025-06-08 00:00:00,A,1280
31015,55996,2025-08-26 00:00:00,C,545
31016,55997,2024-11-02 00:00:00,A,563
31017,55998,2024-04-13 00:00:00,C,64
31018,56002,2026-07-13 00:00:00,C,192
31019,56003,2026-07-13 00:00:00,B,1055
31020,56004,2026-07-04 00:00:00,B,189
31021,56005,2026-07-13 00:00:00,A,582
31022,56006,2026-07-13 00:00:00,A,474
31023,56007,2024-10-15 00:00:00,A,1120
31024,56008,2024-01-09 00:00:00,A,95
31025,56011,2026-05-14 00:00:00,A,285
31026,56013,2024-12-11 00:00:00,A,715
31027,56015,2026-07-13 00:00:00,A,1018
31028,56016,2024-03-02 00:00:00,A,642
31029,56018,2024-04-12 00:00:00,A,600
31030,56019,2025-04-14 00:00:00,A,699
31031,56021,2026-05-23 00:00:00,A,836
31032,56022,2024-09-07 00:00:00,B,1286
31033,56023,2025-02-05 00:00:00,A,1325
31034,56024,2026-04-25 00:00:00,A,80
31035,56026,2024-05-19 00:00:00,A,1290
31036,56029,2023-12-11 00:00:00,A,250
31037,56030,2025-09-07 00:00:00,A,965
31038,56031,2025-08-14 00:00:00,B,8
31039,56032,2025-06-12 00:00:00,A,835
31040,56033,2024-08-28 00:00:00,C,365
31041,56035,2026-07-13 00:00:00,A,882
31042,56037,2026-07-13 00:00:00,A,1045
31043,56038,2023-06-14 00:00:00,A,258
31044,56040,2025-10-15 00:00:00,A,460
31045,56041,2026-07-13 00:00:00,A,1287
31046,56044,2023-04-23 00:00:00,A,805
31047,56045,2026-07-13 00:00:00,A,568
31048,56046,2025-05-13 00:00:00,A,294
31049,56048,2026-07-13 00:00:00,A,865
31050,56049,2023-12-03 00:00:00,A,248
31051,56051,2024-08-19 00:00:00,A,307
31052,56052,2023-09-07 00:00:00,A,1177
31053,56054,2024-07-08 00:00:00,A,1330
31054,56057,2024-11-11 00:00:00,B,1230
31055,56058,2025-05-24 00:00:00,A,1026
31056,56059,2023-08-27 00:00:00,A,800
31057,56061,2026-05-23 00:00:00,A,521
31058,56062,2026-06-25 00:00:00,A,979
31059,56067,2026-04-04 00:00:00,A,135
31060,56068,2024-06-08 00:00:00,C,1269
31061,56070,2025-03-01 00:00:00,A,266
31062,56071,2023-12-18 00:00:00,C,874
31063,56072,2026-02-16 00:00:00,A,259
31064,56073,2023-07-25 00:00:00,A,1153
31065,56074,2026-04-20 00:00:00,A,666
31066,56075,2024-10-29 00:00:00,C,749
31067,56078,2026-07-13 00:00:00,A,98
31068,56079,2026-07-13 00:00:00,C,190
31069,56081,2025-08-30 00:00:00,A,468
31070,56082,2024-04-30 00:00:00,A,410
31071,56083,2026-07-13 00:00:00,A,676
31072,56084,2026-06-02 00:00:00,A,211
31073,56085,2026-07-13 00:00:00,A,250
31074,56087,2025-04-19 00:00:00,A,1261
31075,56092,2025-02-22 00:00:00,C,85
31076,56093,2023-11-15 00:00:00,A,185
31077,56095,2025-05-27 00:00:00,A,712
31078,56096,2023-12-18 00:00:00,A,2
31079,56097,2023-06-13 00:00:00,A,98
31080,56098,2023-09-24 00:00:00,C,782
31081,56099,2026-03-15 00:00:00,A,285
31082,56100,2023-07-25 00:00:00,C,158
31083,56102,2024-02-07 00:00:00,A,1000
31084,56104,2023-10-14 00:00:00,A,852
31085,56105,2026-06-02 00:00:00,A,1102
31086,56107,2026-02-17 00:00:00,A,969
31087,56108,2024-05-12 00:00:00,A,268
31088,56113,2025-12-27 00:00:00,A,394
31089,56114,2024-01-13 00:00:00,A,568
31090,56117,2023-04-12 00:00:00,A,928
31091,56119,2024-11-14 00:00:00,A,125
31092,56121,2026-07-13 00:00:00,A,405
31093,56123,2026-07-13 00:00:00,C,455
31094,56125,2024-12-16 00:00:00,A,301
31095,56126,2023-10-04 00:00:00,A,1228
31096,56128,2026-07-13 00:00:00,C,304
31097,56130,2023-12-26 00:00:00,B,363
31098,56133,2024-09-17 00:00:00,A,755
31099,56134,2023-11-22 00:00:00,A,1221
31100,56136,2025-08-24 00:00:00,C,263
31101,56137,2024-07-27 00:00:00,A,293
31102,56138,2024-10-11 00:00:00,C,708
31103,56140,2026-07-13 00:00:00,C,1214
31104,56143,2024-04-16 00:00:00,A,1153
31105,56144,2024-07-11 00:00:00,C,942
31106,56145,2025-04-20 00:00:00,C,50
31107,56146,2024-11-13 00:00:00,A,785
31108,56147,2026-02-17 00:00:00,A,674
31109,56148,2026-07-13 00:00:00,B,414
31110,56149,2023-10-26 00:00:00,A,281
31111,56150,2025-04-27 00:00:00,A,102
31112,56151,2026-07-13 00:00:00,A,1308
31113,56152,2023-08-13 00:00:00,C,1139
31114,56154,2026-07-13 00:00:00,C,980
31115,56158,2026-06-25 00:00:00,A,572
31116,56160,2023-10-13 00:00:00,B,722
31117,56162,2025-07-17 00:00:00,A,1314
31118,56163,2026-07-13 00:00:00,A,1051
31119,56164,2025-07-25 00:00:00,A,999
31120,56168,2026-07-13 00:00:00,A,374
31121,56169,2026-07-13 00:00:00,C,1130
31122,56174,2025-09-17 00:00:00,A,1244
31123,56175,2024-01-10 00:00:00,A,1055
31124,56176,2026-06-13 00:00:00,A,1271
31125,56178,2023-09-02 00:00:00,A,224
31126,56179,2025-07-02 00:00:00,B,732
31127,56180,2026-07-06 00:00:00,A,1320
31128,56182,2025-03-22 00:00:00,A,220
31129,56184,2026-07-13 00:00:00,A,455
31130,56185,2025-07-28 00:00:00,C,680
31131,56189,2023-12-04 00:00:00,A,570
31132,56192,2023-07-09 00:00:00,A,749
31133,56193,2025-11-20 00:00:00,A,1189
31134,56194,2026-01-19 00:00:00,B,713
31135,56198,2026-07-13 00:00:00,A,913
31136,56200,2026-07-06 00:00:00,A,52
31137,56201,2026-07-13 00:00:00,A,455
31138,56203,2024-10-16 00:00:00,B,892
31139,56207,2025-11-17 00:00:00,A,736
31140,56209,2026-07-13 00:00:00,C,904
31141,56210,2026-03-07 00:00:00,A,1326
31142,56211,2026-04-27 00:00:00,A,1044
31143,56212,2026-07-13 00:00:00,A,611
31144,56218,2024-08-24 00:00:00,A,1250
31145,56220,2026-07-13 00:00:00,A,691
31146,56221,2023-07-24 00:00:00,A,904
31147,56223,2025-08-27 00:00:00,A,181
31148,56224,2023-08-15 00:00:00,A,1304
31149,56226,2025-09-19 00:00:00,A,399
31150,56227,2026-04-27 00:00:00,A,284
31151,56230,2024-07-24 00:00:00,A,1277
31152,56231,2024-01-15 00:00:00,A,312
31153,56234,2024-02-16 00:00:00,A,62
31154,56235,2026-07-13 00:00:00,A,1260
31155,56236,2024-11-03 00:00:00,A,143
31156,56241,2025-02-14 00:00:00,A,757
31157,56243,2023-05-23 00:00:00,C,544
31158,56246,2024-05-19 00:00:00,A,824
31159,56247,2024-04-03 00:00:00,C,520
31160,56249,2025-10-13 00:00:00,C,17
31161,56250,2023-04-23 00:00:00,A,745
31162,56251,2023-08-02 00:00:00,A,814
31163,56260,2026-02-26 00:00:00,B,290
31164,56261,2026-04-08 00:00:00,A,828
31165,56263,2026-07-13 00:00:00,B,666
31166,56264,2026-07-13 00:00:00,A,1173
31167,56265,2026-03-03 00:00:00,B,54
31168,56266,2026-07-13 00:00:00,A,507
31169,56270,2024-05-29 00:00:00,A,683
31170,56273,2026-07-13 00:00:00,A,829
31171,56274,2026-02-07 00:00:00,A,932
31172,56275,2023-12-06 00:00:00,A,460
31173,56276,2024-04-25 00:00:00,C,615
31174,56277,2025-08-30 00:00:00,A,943
31175,56278,2025-04-30 00:00:00,A,538
31176,56279,2024-12-13 00:00:00,A,508
31177,56280,2024-09-28 00:00:00,A,947
31178,56282,2025-12-24 00:00:00,C,59
31179,56285,2024-01-10 00:00:00,A,1328
31180,56290,2024-06-26 00:00:00,A,398
31181,56292,2026-03-20 00:00:00,A,587
31182,56293,2023-07-28 00:00:00,A,718
31183,56294,2024-07-18 00:00:00,C,313
31184,56295,2025-07-26 00:00:00,A,1253
31185,56298,2025-01-19 00:00:00,A,738
31186,56299,2026-07-13 00:00:00,A,519
31187,56301,2026-07-13 00:00:00,A,924
31188,56303,2023-06-21 00:00:00,B,713
31189,56305,2025-01-21 00:00:00,A,791
31190,56306,2024-05-22 00:00:00,A,703
31191,56310,2023-09-24 00:00:00,C,1049
31192,56313,2026-06-14 00:00:00,B,853
31193,56314,2026-02-23 00:00:00,A,778
31194,56318,2026-07-13 00:00:00,A,592
31195,56319,2026-06-09 00:00:00,A,684
31196,56324,2024-10-29 00:00:00,A,336
31197,56325,2025-04-11 00:00:00,B,471
31198,56326,2026-07-13 00:00:00,B,612
31199,56327,2024-12-21 00:00:00,A,10
31200,56328,2024-10-03 00:00:00,A,706
31201,56329,2026-07-13 00:00:00,A,1254
31202,56330,2025-12-18 00:00:00,C,942
31203,56331,2023-04-17 00:00:00,A,37
31204,56333,2025-02-02 00:00:00,A,289
31205,56336,2023-11-10 00:00:00,B,608
31206,56337,2026-07-13 00:00:00,A,597
31207,56339,2023-10-14 00:00:00,A,1209
31208,56340,2025-11-07 00:00:00,A,716
31209,56341,2026-04-03 00:00:00,C,1008
31210,56342,2026-07-13 00:00:00,A,963
31211,56343,2023-06-09 00:00:00,B,249
31212,56345,2024-03-11 00:00:00,A,741
31213,56346,2024-04-10 00:00:00,C,498
31214,56348,2023-02-22 00:00:00,A,492
31215,56350,2026-07-13 00:00:00,A,807
31216,56351,2026-07-13 00:00:00,A,737
31217,56353,2026-07-13 00:00:00,C,194
31218,56355,2023-09-05 00:00:00,B,405
31219,56357,2025-04-18 00:00:00,A,853
31220,56358,2026-06-29 00:00:00,A,402
31221,56361,2026-05-05 00:00:00,A,1329
31222,56363,2023-11-15 00:00:00,A,414
31223,56364,2024-04-23 00:00:00,A,927
31224,56367,2025-09-29 00:00:00,A,285
31225,56368,2026-07-13 00:00:00,C,1063
31226,56373,2026-07-13 00:00:00,C,280
31227,56375,2026-07-13 00:00:00,A,823
31228,56376,2026-04-26 00:00:00,A,332
31229,56378,2026-07-13 00:00:00,C,201
31230,56379,2024-02-18 00:00:00,A,1233
31231,56380,2024-06-18 00:00:00,C,125
31232,56383,2024-01-22 00:00:00,C,182
31233,56385,2025-12-18 00:00:00,A,1074
31234,56387,2023-05-12 00:00:00,A,229
31235,56388,2024-01-19 00:00:00,A,415
31236,56389,2024-02-01 00:00:00,A,1248
31237,56394,2023-05-25 00:00:00,A,53
31238,56395,2025-07-14 00:00:00,A,141
31239,56397,2024-09-28 00:00:00,A,1331
31240,56398,2023-06-11 00:00:00,C,412
31241,56399,2026-02-06 00:00:00,A,605
31242,56401,2024-02-05 00:00:00,A,92
31243,56402,2024-04-25 00:00:00,A,605
31244,56403,2026-07-03 00:00:00,A,405
31245,56404,2026-07-13 00:00:00,C,1134
31246,56405,2025-09-29 00:00:00,A,222
31247,56406,2025-01-19 00:00:00,A,1034
31248,56407,2026-07-13 00:00:00,C,705
31249,56408,2025-12-12 00:00:00,A,935
31250,56409,2026-04-05 00:00:00,A,177
31251,56412,2026-07-13 00:00:00,B,125
31252,56413,2024-04-29 00:00:00,A,339
31253,56416,2026-07-13 00:00:00,C,188
31254,56418,2023-07-08 00:00:00,B,1215
31255,56420,2026-03-29 00:00:00,A,1286
31256,56421,2026-01-15 00:00:00,A,822
31257,56422,2024-09-15 00:00:00,A,190
31258,56425,2024-04-27 00:00:00,A,1150
31259,56427,2026-07-13 00:00:00,A,1242
31260,56429,2025-11-30 00:00:00,A,454
31261,56430,2025-03-08 00:00:00,C,169
31262,56431,2025-02-26 00:00:00,A,720
31263,56436,2023-09-14 00:00:00,A,1106
31264,56437,2024-05-01 00:00:00,B,513
31265,56438,2026-07-13 00:00:00,C,399
31266,56439,2023-11-06 00:00:00,B,1048
31267,56440,2023-12-31 00:00:00,A,1188
31268,56442,2025-01-23 00:00:00,A,224
31269,56445,2026-07-08 00:00:00,A,23
31270,56447,2025-05-13 00:00:00,C,899
31271,56448,2024-04-09 00:00:00,C,526
31272,56451,2026-07-13 00:00:00,C,696
31273,56452,2025-02-16 00:00:00,A,88
31274,56454,2026-07-13 00:00:00,A,993
31275,56455,2025-02-09 00:00:00,C,676
31276,56456,2026-03-24 00:00:00,C,1123
31277,56457,2026-05-02 00:00:00,A,311
31278,56459,2024-06-07 00:00:00,A,1017
31279,56460,2023-11-02 00:00:00,A,146
31280,56462,2023-04-27 00:00:00,B,108
31281,56464,2026-07-13 00:00:00,A,825
31282,56465,2026-07-13 00:00:00,C,585
31283,56466,2026-07-13 00:00:00,A,302
31284,56469,2025-11-12 00:00:00,A,1187
31285,56471,2026-02-15 00:00:00,A,87
31286,56472,2024-07-07 00:00:00,C,587
31287,56474,2024-10-08 00:00:00,C,890
31288,56475,2024-10-22 00:00:00,A,98
31289,56476,2026-06-06 00:00:00,A,921
31290,56477,2024-04-25 00:00:00,C,941
31291,56479,2024-05-25 00:00:00,A,984
31292,56480,2026-06-15 00:00:00,C,830
31293,56481,2026-02-02 00:00:00,C,1239
31294,56482,2026-07-13 00:00:00,C,623
31295,56484,2026-05-16 00:00:00,A,157
31296,56485,2026-06-19 00:00:00,A,78
31297,56486,2026-04-29 00:00:00,A,540
31298,56488,2024-03-10 00:00:00,B,731
31299,56490,2026-06-05 00:00:00,A,810
31300,56492,2023-05-04 00:00:00,A,1184
31301,56493,2026-02-15 00:00:00,C,467
31302,56494,2024-06-03 00:00:00,C,101
31303,56499,2023-11-01 00:00:00,A,695
31304,56500,2023-10-03 00:00:00,A,1235
31305,56501,2024-05-28 00:00:00,A,260
31306,56503,2023-11-07 00:00:00,A,1147
31307,56504,2024-02-12 00:00:00,A,1223
31308,56505,2026-07-13 00:00:00,A,815
31309,56507,2025-06-10 00:00:00,A,1301
31310,56510,2023-08-01 00:00:00,A,524
31311,56511,2026-07-13 00:00:00,C,206
31312,56513,2026-03-06 00:00:00,A,1300
31313,56514,2026-02-18 00:00:00,A,177
31314,56515,2025-07-14 00:00:00,A,422
31315,56516,2024-10-29 00:00:00,C,278
31316,56518,2024-08-10 00:00:00,A,948
31317,56519,2026-06-01 00:00:00,A,186
31318,56523,2026-05-22 00:00:00,A,1229
31319,56524,2024-06-26 00:00:00,A,712
31320,56525,2023-08-24 00:00:00,C,712
31321,56526,2025-09-29 00:00:00,C,887
31322,56528,2023-05-06 00:00:00,A,1000
31323,56530,2024-06-05 00:00:00,A,603
31324,56531,2023-09-23 00:00:00,A,630
31325,56534,2026-07-13 00:00:00,B,604
31326,56537,2026-07-13 00:00:00,C,806
31327,56538,2024-02-05 00:00:00,A,1189
31328,56540,2024-09-12 00:00:00,C,734
31329,56541,2023-09-05 00:00:00,C,313
31330,56542,2025-10-05 00:00:00,C,404
31331,56546,2025-08-09 00:00:00,C,813
31332,56547,2024-05-07 00:00:00,A,21
31333,56548,2026-07-13 00:00:00,C,1077
31334,56550,2026-07-13 00:00:00,A,1192
31335,56551,2024-08-27 00:00:00,C,533
31336,56553,2025-01-30 00:00:00,A,153
31337,56556,2024-07-29 00:00:00,C,651
31338,56560,2026-06-07 00:00:00,C,346
31339,56561,2025-01-01 00:00:00,B,714
31340,56563,2024-06-09 00:00:00,A,267
31341,56564,2024-09-22 00:00:00,A,12
31342,56567,2024-08-10 00:00:00,C,1286
31343,56569,2024-04-09 00:00:00,A,5
31344,56575,2025-11-13 00:00:00,A,662
31345,56577,2025-11-14 00:00:00,A,841
31346,56579,2023-07-27 00:00:00,C,442
31347,56580,2025-10-23 00:00:00,B,357
31348,56582,2026-07-13 00:00:00,C,1061
31349,56584,2025-11-09 00:00:00,A,1272
31350,56586,2025-03-25 00:00:00,A,638
31351,56588,2026-07-04 00:00:00,A,1127
31352,56595,2025-11-12 00:00:00,B,93
31353,56597,2023-04-07 00:00:00,A,891
31354,56598,2025-10-07 00:00:00,A,24
31355,56601,2026-02-16 00:00:00,A,473
31356,56602,2026-07-13 00:00:00,A,380
31357,56605,2025-09-03 00:00:00,A,1304
31358,56606,2025-05-18 00:00:00,A,885
31359,56607,2024-05-29 00:00:00,A,1249
31360,56610,2026-07-13 00:00:00,A,540
31361,56612,2025-03-25 00:00:00,C,419
31362,56614,2023-12-03 00:00:00,A,745
31363,56617,2026-07-13 00:00:00,B,649
31364,56621,2024-01-16 00:00:00,A,768
31365,56627,2024-06-21 00:00:00,A,1118
31366,56629,2026-07-13 00:00:00,A,979
31367,56630,2023-05-31 00:00:00,A,938
31368,56631,2024-06-25 00:00:00,C,277
31369,56632,2024-11-05 00:00:00,C,616
31370,56633,2025-10-29 00:00:00,A,563
31371,56634,2026-03-19 00:00:00,A,348
31372,56636,2024-10-13 00:00:00,A,1130
31373,56637,2024-10-08 00:00:00,A,557
31374,56642,2025-05-04 00:00:00,A,1092
31375,56643,2026-06-15 00:00:00,A,237
31376,56644,2024-03-14 00:00:00,B,614
31377,56645,2025-11-17 00:00:00,C,648
31378,56646,2023-10-02 00:00:00,A,1267
31379,56649,2026-01-23 00:00:00,A,1024
31380,56650,2023-11-10 00:00:00,A,635
31381,56653,2024-03-21 00:00:00,A,605
31382,56654,2024-09-27 00:00:00,A,801
31383,56655,2024-05-31 00:00:00,C,840
31384,56656,2026-07-13 00:00:00,C,1156
31385,56657,2025-05-10 00:00:00,A,566
31386,56658,2026-07-13 00:00:00,C,868
31387,56659,2026-07-05 00:00:00,C,410
31388,56660,2026-06-04 00:00:00,A,316
31389,56661,2024-01-23 00:00:00,A,595
31390,56662,2025-02-25 00:00:00,A,639
31391,56663,2026-07-13 00:00:00,C,806
31392,56664,2026-03-16 00:00:00,A,1234
31393,56665,2024-12-28 00:00:00,A,432
31394,56666,2025-06-09 00:00:00,A,513
31395,56669,2026-07-13 00:00:00,A,569
31396,56671,2026-07-13 00:00:00,A,940
31397,56673,2023-07-07 00:00:00,A,344
31398,56674,2024-12-20 00:00:00,B,323
31399,56675,2025-05-12 00:00:00,A,710
31400,56677,2024-12-14 00:00:00,A,561
31401,56682,2023-09-29 00:00:00,A,801
31402,56683,2026-06-22 00:00:00,A,937
31403,56686,2024-01-11 00:00:00,A,1293
31404,56687,2025-01-15 00:00:00,A,331
31405,56688,2024-11-26 00:00:00,C,1261
31406,56689,2025-06-18 00:00:00,C,1141
31407,56694,2026-07-13 00:00:00,A,22
31408,56696,2024-03-01 00:00:00,C,1284
31409,56700,2023-06-09 00:00:00,A,997
31410,56704,2026-07-13 00:00:00,B,973
31411,56705,2025-11-23 00:00:00,A,1288
31412,56708,2025-12-26 00:00:00,A,1095
31413,56710,2026-07-13 00:00:00,A,483
31414,56711,2024-06-19 00:00:00,A,1037
31415,56713,2025-09-07 00:00:00,A,1210
31416,56715,2025-03-28 00:00:00,B,876
31417,56716,2023-05-03 00:00:00,B,1008
31418,56717,2025-07-28 00:00:00,A,509
31419,56718,2024-03-15 00:00:00,B,582
31420,56719,2024-10-25 00:00:00,A,79
31421,56720,2023-06-09 00:00:00,B,330
31422,56721,2025-04-27 00:00:00,A,78
31423,56723,2023-11-13 00:00:00,A,190
31424,56725,2024-05-12 00:00:00,A,890
31425,56727,2023-09-26 00:00:00,A,530
31426,56728,2025-07-26 00:00:00,A,1228
31427,56729,2023-10-25 00:00:00,B,788
31428,56730,2026-06-29 00:00:00,A,493
31429,56733,2024-01-09 00:00:00,B,1108
31430,56736,2026-05-30 00:00:00,A,1324
31431,56741,2024-12-22 00:00:00,A,423
31432,56745,2024-09-26 00:00:00,B,273
31433,56746,2024-02-27 00:00:00,C,1331
31434,56749,2026-07-13 00:00:00,A,290
31435,56752,2026-05-22 00:00:00,A,801
31436,56754,2025-03-06 00:00:00,A,1204
31437,56756,2024-06-25 00:00:00,C,1026
31438,56757,2026-07-13 00:00:00,C,84
31439,56759,2023-09-27 00:00:00,A,220
31440,56762,2025-08-23 00:00:00,A,87
31441,56765,2026-01-17 00:00:00,B,701
31442,56767,2023-10-29 00:00:00,A,1069
31443,56770,2023-05-10 00:00:00,A,740
31444,56771,2023-07-09 00:00:00,A,335
31445,56772,2024-09-17 00:00:00,C,240
31446,56773,2025-07-09 00:00:00,B,1179
31447,56774,2026-07-13 00:00:00,C,555
31448,56775,2026-07-13 00:00:00,A,970
31449,56777,2023-09-18 00:00:00,A,1140
31450,56778,2026-05-26 00:00:00,B,230
31451,56779,2025-07-13 00:00:00,C,301
31452,56781,2024-01-18 00:00:00,C,717
31453,56785,2026-07-13 00:00:00,B,415
31454,56788,2025-04-30 00:00:00,C,931
31455,56792,2026-07-13 00:00:00,A,733
31456,56794,2026-07-13 00:00:00,A,953
31457,56795,2026-05-17 00:00:00,C,171
31458,56796,2026-07-13 00:00:00,A,1164
31459,56798,2026-05-12 00:00:00,A,794
31460,56799,2026-07-13 00:00:00,A,896
31461,56800,2026-01-10 00:00:00,B,1312
31462,56801,2024-07-20 00:00:00,A,541
31463,56804,2026-03-27 00:00:00,A,389
31464,56805,2024-08-02 00:00:00,A,1189
31465,56807,2025-05-02 00:00:00,A,1188
31466,56809,2026-02-14 00:00:00,A,807
31467,56810,2024-07-15 00:00:00,C,624
31468,56815,2023-05-04 00:00:00,A,414
31469,56816,2025-06-16 00:00:00,C,560
31470,56819,2025-10-25 00:00:00,A,530
31471,56820,2026-03-22 00:00:00,B,162
31472,56826,2026-07-13 00:00:00,C,739
31473,56828,2025-11-16 00:00:00,A,594
31474,56829,2026-02-02 00:00:00,A,783
31475,56831,2026-07-13 00:00:00,C,1032
31476,56832,2025-06-20 00:00:00,A,1303
31477,56834,2023-11-24 00:00:00,A,631
31478,56838,2025-01-13 00:00:00,C,1117
31479,56842,2024-09-30 00:00:00,C,1055
31480,56844,2023-10-07 00:00:00,A,1198
31481,56845,2025-06-09 00:00:00,A,258
31482,56847,2025-10-30 00:00:00,A,83
31483,56848,2024-06-14 00:00:00,A,434
31484,56851,2026-07-13 00:00:00,A,1207
31485,56852,2023-11-16 00:00:00,A,986
31486,56853,2026-07-13 00:00:00,C,772
31487,56859,2026-02-24 00:00:00,A,2
31488,56861,2026-01-26 00:00:00,A,62
31489,56868,2026-07-03 00:00:00,A,739
31490,56869,2026-05-15 00:00:00,A,844
31491,56871,2026-07-13 00:00:00,B,466
31492,56874,2026-07-13 00:00:00,A,129
31493,56875,2025-07-27 00:00:00,A,795
31494,56877,2026-01-13 00:00:00,A,1168
31495,56878,2024-12-06 00:00:00,A,1168
31496,56879,2023-10-27 00:00:00,A,248
31497,56881,2026-01-11 00:00:00,C,195
31498,56882,2026-07-13 00:00:00,A,469
31499,56883,2023-05-14 00:00:00,A,587
31500,56885,2023-05-14 00:00:00,A,947
31501,56888,2023-03-06 00:00:00,A,63
31502,56889,2026-02-28 00:00:00,A,1148
31503,56890,2024-02-08 00:00:00,A,728
31504,56891,2026-07-13 00:00:00,A,657
31505,56894,2026-07-13 00:00:00,A,228
31506,56895,2025-11-27 00:00:00,A,1109
31507,56897,2024-06-06 00:00:00,A,45
31508,56898,2023-07-30 00:00:00,A,1233
31509,56899,2025-06-29 00:00:00,A,396
31510,56900,2024-03-08 00:00:00,C,237
31511,56901,2025-01-16 00:00:00,C,433
31512,56902,2024-01-15 00:00:00,C,1118
31513,56903,2024-04-13 00:00:00,A,194
31514,56904,2024-03-26 00:00:00,C,814
31515,56906,2025-11-19 00:00:00,C,70
31516,56911,2026-07-13 00:00:00,A,217
31517,56912,2024-03-12 00:00:00,A,1272
31518,56913,2026-05-03 00:00:00,B,127
31519,56914,2025-05-21 00:00:00,A,736
31520,56918,2024-01-28 00:00:00,A,603
31521,56919,2026-07-02 00:00:00,A,782
31522,56920,2024-07-08 00:00:00,A,949
31523,56921,2024-10-29 00:00:00,A,600
31524,56923,2026-07-13 00:00:00,A,302
31525,56924,2026-07-13 00:00:00,A,591
31526,56927,2024-06-19 00:00:00,A,919
31527,56929,2025-08-20 00:00:00,A,799
31528,56932,2026-01-26 00:00:00,C,540
31529,56937,2026-02-05 00:00:00,A,1195
31530,56938,2025-07-12 00:00:00,A,633
31531,56939,2024-03-06 00:00:00,A,737
31532,56940,2026-07-13 00:00:00,A,174
31533,56941,2023-12-15 00:00:00,A,871
31534,56946,2024-03-27 00:00:00,A,187
31535,56947,2025-03-06 00:00:00,A,707
31536,56948,2024-12-27 00:00:00,A,734
31537,56950,2026-07-13 00:00:00,A,759
31538,56951,2025-05-15 00:00:00,A,468
31539,56953,2025-09-12 00:00:00,A,211
31540,56954,2025-08-10 00:00:00,C,857
31541,56959,2023-10-22 00:00:00,A,2
31542,56960,2026-07-13 00:00:00,B,478
31543,56961,2024-03-08 00:00:00,A,635
31544,56962,2026-07-13 00:00:00,C,514
31545,56963,2026-04-13 00:00:00,B,99
31546,56966,2024-12-25 00:00:00,A,953
31547,56968,2026-07-13 00:00:00,A,24
31548,56970,2026-07-07 00:00:00,C,97
31549,56971,2023-11-10 00:00:00,A,1062
31550,56973,2026-07-13 00:00:00,A,515
31551,56974,2024-01-28 00:00:00,A,1177
31552,56976,2025-11-21 00:00:00,A,304
31553,56977,2026-07-13 00:00:00,A,169
31554,56979,2024-10-13 00:00:00,A,49
31555,56980,2024-12-17 00:00:00,A,252
31556,56981,2026-07-13 00:00:00,A,43
31557,56982,2026-07-13 00:00:00,C,69
31558,56983,2026-07-13 00:00:00,A,652
31559,56986,2026-07-13 00:00:00,A,712
31560,56987,2026-07-13 00:00:00,A,955
31561,56988,2024-01-26 00:00:00,A,616
31562,56989,2026-07-13 00:00:00,A,426
31563,56990,2024-10-26 00:00:00,A,14
31564,56991,2026-05-19 00:00:00,A,1052
31565,56992,2025-02-09 00:00:00,A,523
31566,56993,2025-07-22 00:00:00,A,130
31567,56997,2023-07-29 00:00:00,A,1070
31568,56999,2024-03-01 00:00:00,A,190
31569,57000,2026-07-13 00:00:00,A,716
31570,57001,2026-03-30 00:00:00,A,521
31571,57003,2023-08-29 00:00:00,A,316
31572,57007,2025-05-20 00:00:00,A,150
31573,57008,2024-08-25 00:00:00,C,1152
31574,57011,2026-05-23 00:00:00,A,830
31575,57013,2025-11-12 00:00:00,A,529
31576,57014,2026-07-13 00:00:00,A,930
31577,57016,2025-10-27 00:00:00,A,1324
31578,57017,2026-07-13 00:00:00,A,799
31579,57019,2024-02-10 00:00:00,C,584
31580,57020,2024-07-22 00:00:00,C,339
