CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
54105,ITA,66C,1,1
54106,MVA,185,1,1
54107,IPC,323,1,1
54107,IPC,325,2,2
54107,BNS,115,3,3
54108,IPC,379,1,1
54108,BNS,303,2,2
54109,IPC,379,1,1
54109,BNS,303,2,2
54110,IPC,323,1,1
54111,IPC,498A,1,1
54112,IPC,363,1,1
54113,IPC,379,1,1
54113,BNS,303,2,2
54114,IPC,354,1,1
54114,ITA,67,2,2
54115,IPC,323,1,1
54116,IPC,420,1,1
54117,IPC,363,1,1
54118,IPC,420,1,1
54118,ITA,66D,2,2
54118,BNS,318,3,3
54119,ITA,67,1,1
54120,IPC,420,1,1
54121,IPC,379,1,1
54121,BNS,303,2,2
54122,IPC,465,1,1
54123,ITA,66C,1,1
54123,ITA,66D,2,2
54124,ITA,67,1,1
54124,ITA,66D,2,2
54125,IPC,379,1,1
54125,IPC,392,2,2
54126,IPC,363,1,1
54127,IPC,379,1,1
54127,BNS,303,2,2
54128,IPC,379,1,1
54129,IPC,354,1,1
54130,IPC,354,1,1
54131,MVA,279,1,1
54132,IPC,420,1,1
54133,IPC,302,1,1
54133,BNS,103,2,2
54134,IPC,392,1,1
54135,IPC,457,1,1
54135,IPC,380,2,2
54136,IPC,420,1,1
54136,ITA,66D,2,2
54137,IPC,379,1,1
54138,IPC,354,1,1
54139,IPC,457,1,1
54139,IPC,380,2,2
54140,IPC,379,1,1
54141,IPC,457,1,1
54142,IPC,379,1,1
54143,IPC,457,1,1
54143,IPC,380,2,2
54144,IPC,354,1,1
54145,IPC,323,1,1
54145,BNS,115,2,2
54146,IPC,354,1,1
54147,IPC,406,1,1
54148,IPC,457,1,1
54148,IPC,380,2,2
54149,IPC,420,1,1
54150,IPC,420,1,1
54150,ITA,66D,2,2
54151,IPC,420,1,1
54152,IPC,379,1,1
54153,IPC,323,1,1
54153,BNS,115,2,2
54154,IPC,420,1,1
54155,IPC,420,1,1
54156,IPC,420,1,1
54157,IPC,379,1,1
54158,IPC,379,1,1
54158,BNS,303,2,2
54159,IPC,457,1,1
54160,IPC,379,1,1
54161,IPC,302,1,1
54161,BNS,103,2,2
54162,IPC,323,1,1
54163,IPC,323,1,1
54164,IPC,420,1,1
54165,IPC,420,1,1
54165,BNS,318,2,2
54166,MVA,279,1,1
54167,IPC,379,1,1
54167,BNS,303,2,2
54168,IPC,420,1,1
54168,BNS,318,2,2
54169,IPC,379,1,1
54169,BNS,303,2,2
54170,IPC,420,1,1
54170,ITA,66D,2,2
54171,IPC,379,1,1
54172,IPC,379,1,1
54173,IPC,420,1,1
54173,BNS,318,2,2
54174,IPC,323,1,1
54174,IPC,325,2,2
54175,IPC,420,1,1
54175,ITA,66D,2,2
54176,IPC,420,1,1
54176,BNS,318,2,2
54177,IPC,420,1,1
54177,ITA,66D,2,2
54177,BNS,318,3,3
54178,IPC,354,1,1
54179,IPC,379,1,1
54180,IPC,379,1,1
54180,BNS,303,2,2
54181,IPC,379,1,1
54182,IPC,498A,1,1
54183,IPC,363,1,1
54184,IPC,465,1,1
54185,IPC,379,1,1
54185,BNS,303,2,2
54186,IPC,395,1,1
54187,KPA,110,1,1
54188,IPC,379,1,1
54189,IPC,323,1,1
54189,IPC,325,2,2
54189,BNS,115,3,3
54190,IPC,392,1,1
54191,IPC,363,1,1
54192,IPC,379,1,1
54193,IPC,323,1,1
54194,MVA,279,1,1
54195,IPC,323,1,1
54195,IPC,325,2,2
54195,BNS,115,3,3
54196,IPC,354,1,1
54196,ITA,67,2,2
54197,ITA,67,1,1
54197,ITA,66D,2,2
54198,IPC,420,1,1
54198,ITA,66D,2,2
54198,BNS,318,3,3
54199,IPC,465,1,1
54200,IPC,323,1,1
54200,IPC,325,2,2
54201,ITA,66C,1,1
54202,IPC,420,1,1
54202,ITA,66D,2,2
54203,IPC,363,1,1
54204,IPC,392,1,1
54204,BNS,309,2,2
54205,IPC,498A,1,1
54206,IPC,379,1,1
54207,IPC,363,1,1
54208,IPC,420,1,1
54208,ITA,66D,2,2
54209,KPA,110,1,1
54210,KPA,110,1,1
54211,IPC,379,1,1
54211,BNS,303,2,2
54212,ITA,67,1,1
54213,MVA,185,1,1
54214,KPA,110,1,1
54215,IPC,457,1,1
54216,IPC,379,1,1
54217,IPC,379,1,1
54218,IPC,363,1,1
54219,IPC,323,1,1
54219,IPC,325,2,2
54219,BNS,115,3,3
54220,IPC,457,1,1
54221,IPC,379,1,1
54221,BNS,303,2,2
54222,IPC,420,1,1
54222,ITA,66D,2,2
54223,IPC,420,1,1
54224,IPC,379,1,1
54224,BNS,303,2,2
54225,ITA,66C,1,1
54225,ITA,66D,2,2
54226,IPC,363,1,1
54227,IPC,379,1,1
54228,IPC,323,1,1
54228,IPC,325,2,2
54229,IPC,379,1,1
54229,BNS,303,2,2
54230,IPC,420,1,1
54230,ITA,66D,2,2
54230,BNS,318,3,3
54231,IPC,323,1,1
54231,BNS,115,2,2
54232,IPC,379,1,1
54233,IPC,323,1,1
54233,BNS,115,2,2
54234,IPC,392,1,1
54235,IPC,379,1,1
54235,BNS,303,2,2
54236,IPC,379,1,1
54236,BNS,303,2,2
54237,IPC,379,1,1
54237,BNS,303,2,2
54238,IPC,323,1,1
54239,IPC,323,1,1
54240,NDPS,20,1,1
54241,IPC,457,1,1
54242,IPC,379,1,1
54243,IPC,354,1,1
54243,ITA,67,2,2
54244,IPC,379,1,1
54244,BNS,303,2,2
54245,IPC,379,1,1
54246,IPC,379,1,1
54246,BNS,303,2,2
54247,IPC,379,1,1
54247,BNS,303,2,2
54248,IPC,379,1,1
54249,IPC,457,1,1
54249,IPC,380,2,2
54250,IPC,420,1,1
54251,IPC,457,1,1
54251,IPC,380,2,2
54252,IPC,323,1,1
54253,IPC,354,1,1
54253,ITA,67,2,2
54254,IPC,498A,1,1
54255,IPC,379,1,1
54256,IPC,379,1,1
54256,BNS,303,2,2
54257,IPC,465,1,1
54258,IPC,379,1,1
54258,BNS,303,2,2
54259,IPC,363,1,1
54260,IPC,323,1,1
54260,BNS,115,2,2
54261,IPC,392,1,1
54262,IPC,379,1,1
54263,ITA,67,1,1
54263,ITA,66D,2,2
54264,IPC,498A,1,1
54265,IPC,379,1,1
54266,NDPS,22,1,1
54267,IPC,465,1,1
54268,IPC,354,1,1
54269,IPC,457,1,1
54270,ITA,66C,1,1
54271,IPC,379,1,1
54272,IPC,323,1,1
54272,IPC,325,2,2
54272,BNS,115,3,3
54273,IPC,420,1,1
54274,IPC,420,1,1
54275,IPC,420,1,1
54275,BNS,318,2,2
54276,IPC,379,1,1
54277,MVA,279,1,1
54278,MVA,185,1,1
54279,IPC,363,1,1
54280,IPC,420,1,1
54280,ITA,66D,2,2
54280,BNS,318,3,3
54281,IPC,420,1,1
54281,ITA,66D,2,2
54281,BNS,318,3,3
54282,IPC,354,1,1
54282,ITA,67,2,2
54283,MVA,279,1,1
54284,IPC,420,1,1
54284,ITA,66D,2,2
54285,IPC,323,1,1
54285,IPC,325,2,2
54285,BNS,115,3,3
54286,NDPS,20,1,1
54287,IPC,457,1,1
54287,IPC,380,2,2
54288,IPC,457,1,1
54288,IPC,380,2,2
54289,IPC,379,1,1
54289,BNS,303,2,2
54290,KPA,110,1,1
54291,IPC,457,1,1
54292,IPC,457,1,1
54293,ITA,66C,1,1
54294,IPC,354,1,1
54295,IPC,420,1,1
54296,IPC,323,1,1
54296,IPC,325,2,2
54296,BNS,115,3,3
54297,MVA,279,1,1
54298,IPC,379,1,1
54299,IPC,379,1,1
54299,BNS,303,2,2
54300,IPC,420,1,1
54300,ITA,66D,2,2
54300,BNS,318,3,3
54301,IPC,420,1,1
54302,KPA,110,1,1
54303,IPC,323,1,1
54303,BNS,115,2,2
54304,IPC,323,1,1
54304,IPC,325,2,2
54304,BNS,115,3,3
54305,IPC,354,1,1
54306,IPC,420,1,1
54306,ITA,66D,2,2
54307,NDPS,22,1,1
54308,IPC,379,1,1
54309,IPC,354,1,1
54310,IPC,420,1,1
54311,IPC,379,1,1
54312,IPC,392,1,1
54313,IPC,363,1,1
54314,IPC,379,1,1
54315,IPC,420,1,1
54315,BNS,318,2,2
54316,IPC,354,1,1
54317,IPC,323,1,1
54317,IPC,325,2,2
54317,BNS,115,3,3
54318,IPC,420,1,1
54318,BNS,318,2,2
54319,ITA,67,1,1
54320,IPC,395,1,1
54321,IPC,379,1,1
54322,IPC,379,1,1
54323,IPC,420,1,1
54323,ITA,66D,2,2
54323,BNS,318,3,3
54324,IPC,379,1,1
54324,BNS,303,2,2
54325,IPC,379,1,1
54326,IPC,420,1,1
54326,BNS,318,2,2
54327,ITA,66C,1,1
54327,ITA,66D,2,2
54328,IPC,379,1,1
54328,IPC,392,2,2
54329,IPC,379,1,1
54330,IPC,395,1,1
54331,IPC,323,1,1
54332,ITA,66C,1,1
54333,IPC,457,1,1
54334,IPC,379,1,1
54335,IPC,379,1,1
54335,BNS,303,2,2
54336,IPC,420,1,1
54336,BNS,318,2,2
54337,MVA,279,1,1
54338,ITA,66C,1,1
54339,IPC,379,1,1
54339,BNS,303,2,2
54340,IPC,363,1,1
54341,IPC,420,1,1
54342,IPC,379,1,1
54342,IPC,392,2,2
54343,IPC,379,1,1
54344,IPC,379,1,1
54344,IPC,392,2,2
54345,IPC,379,1,1
54346,IPC,498A,1,1
54347,IPC,379,1,1
54347,IPC,392,2,2
54348,IPC,498A,1,1
54349,MVA,279,1,1
54350,IPC,379,1,1
54350,BNS,303,2,2
54351,IPC,323,1,1
54352,MVA,279,1,1
54353,IPC,395,1,1
54354,IPC,465,1,1
54355,IPC,420,1,1
54356,IPC,323,1,1
54356,BNS,115,2,2
54357,IPC,363,1,1
54358,IPC,392,1,1
54358,BNS,309,2,2
54359,IPC,379,1,1
54359,BNS,303,2,2
54360,IPC,323,1,1
54360,IPC,325,2,2
54361,IPC,420,1,1
54361,ITA,66D,2,2
54362,IPC,354,1,1
54363,IPC,379,1,1
54364,IPC,457,1,1
54365,IPC,457,1,1
54365,IPC,380,2,2
54366,IPC,379,1,1
54366,BNS,303,2,2
54367,IPC,457,1,1
54367,IPC,380,2,2
54368,IPC,379,1,1
54369,IPC,420,1,1
54370,IPC,379,1,1
54370,BNS,303,2,2
54371,IPC,379,1,1
54372,IPC,457,1,1
54373,MVA,279,1,1
54374,IPC,392,1,1
54374,BNS,309,2,2
54375,IPC,420,1,1
54376,MVA,279,1,1
54377,IPC,420,1,1
54377,ITA,66D,2,2
54377,BNS,318,3,3
54378,MVA,185,1,1
54379,IPC,420,1,1
54380,IPC,379,1,1
54381,IPC,420,1,1
54382,MVA,279,1,1
54383,IPC,379,1,1
54383,BNS,303,2,2
54384,IPC,379,1,1
54385,MVA,185,1,1
54386,IPC,420,1,1
54387,ITA,67,1,1
54387,ITA,66D,2,2
54388,IPC,457,1,1
54389,IPC,302,1,1
54389,BNS,103,2,2
54390,IPC,379,1,1
54391,IPC,498A,1,1
54392,IPC,379,1,1
54393,MVA,279,1,1
54394,IPC,420,1,1
54394,ITA,66D,2,2
54394,BNS,318,3,3
54395,IPC,379,1,1
54396,IPC,457,1,1
54396,IPC,380,2,2
54397,IPC,379,1,1
54397,BNS,303,2,2
54398,IPC,379,1,1
54399,IPC,379,1,1
54399,BNS,303,2,2
54400,IPC,323,1,1
54401,MVA,185,1,1
54402,IPC,420,1,1
54402,ITA,66D,2,2
54403,NDPS,22,1,1
54404,IPC,323,1,1
54405,ITA,67,1,1
54405,ITA,66D,2,2
54406,IPC,457,1,1
54406,IPC,380,2,2
54407,IPC,379,1,1
54407,BNS,303,2,2
54408,IPC,379,1,1
54408,IPC,392,2,2
54409,MVA,185,1,1
54410,ITA,67,1,1
54410,ITA,66D,2,2
54411,IPC,379,1,1
54412,ITA,67,1,1
54413,IPC,420,1,1
54414,IPC,379,1,1
54415,IPC,379,1,1
54416,MVA,279,1,1
54417,IPC,379,1,1
54417,BNS,303,2,2
54418,IPC,379,1,1
54418,BNS,303,2,2
54419,MVA,185,1,1
54420,IPC,498A,1,1
54421,IPC,354,1,1
54421,ITA,67,2,2
54422,ITA,66C,1,1
54422,ITA,66D,2,2
54423,IPC,420,1,1
54424,IPC,457,1,1
54425,IPC,420,1,1
54426,IPC,363,1,1
54427,IPC,379,1,1
54428,IPC,379,1,1
54428,BNS,303,2,2
54429,IPC,302,1,1
54430,IPC,379,1,1
54430,BNS,303,2,2
54431,IPC,379,1,1
54432,IPC,498A,1,1
54433,IPC,379,1,1
54434,ITA,66C,1,1
54434,ITA,66D,2,2
54435,IPC,323,1,1
54436,NDPS,20,1,1
54437,IPC,498A,1,1
54438,IPC,379,1,1
54438,BNS,303,2,2
54439,IPC,354,1,1
54440,ITA,66C,1,1
54441,IPC,379,1,1
54442,IPC,420,1,1
54442,BNS,318,2,2
54443,IPC,392,1,1
54444,IPC,379,1,1
54445,IPC,363,1,1
54446,IPC,420,1,1
54446,ITA,66D,2,2
54446,BNS,318,3,3
54447,IPC,354,1,1
54448,IPC,379,1,1
54449,IPC,420,1,1
54450,IPC,379,1,1
54451,IPC,379,1,1
54452,IPC,420,1,1
54452,ITA,66D,2,2
54452,BNS,318,3,3
54453,IPC,457,1,1
54453,IPC,380,2,2
54454,IPC,302,1,1
54455,IPC,323,1,1
54456,IPC,420,1,1
54457,IPC,392,1,1
54457,BNS,309,2,2
54458,IPC,392,1,1
54459,IPC,379,1,1
54459,BNS,303,2,2
54460,IPC,420,1,1
54460,BNS,318,2,2
54461,ITA,66C,1,1
54461,ITA,66D,2,2
54462,IPC,323,1,1
54463,IPC,354,1,1
54463,ITA,67,2,2
54464,IPC,420,1,1
54465,IPC,498A,1,1
54466,IPC,379,1,1
54466,BNS,303,2,2
54467,KPA,110,1,1
54468,IPC,457,1,1
54469,IPC,420,1,1
54469,ITA,66D,2,2
54470,IPC,363,1,1
54471,NDPS,20,1,1
54472,IPC,323,1,1
54472,BNS,115,2,2
54473,IPC,379,1,1
54473,BNS,303,2,2
54474,IPC,392,1,1
54474,BNS,309,2,2
54475,IPC,420,1,1
54475,BNS,318,2,2
54476,IPC,420,1,1
54477,IPC,379,1,1
54478,IPC,363,1,1
54479,IPC,354,1,1
54480,ITA,67,1,1
54481,IPC,379,1,1
54482,IPC,379,1,1
54482,BNS,303,2,2
54483,IPC,302,1,1
54484,NDPS,20,1,1
54485,IPC,323,1,1
54485,IPC,325,2,2
54486,IPC,379,1,1
54487,NDPS,20,1,1
54488,IPC,363,1,1
54489,IPC,457,1,1
54490,IPC,420,1,1
54491,IPC,457,1,1
54492,IPC,363,1,1
54493,IPC,379,1,1
54494,IPC,498A,1,1
54495,IPC,498A,1,1
54496,IPC,420,1,1
54496,ITA,66D,2,2
54497,IPC,457,1,1
54497,IPC,380,2,2
54498,IPC,379,1,1
54498,BNS,303,2,2
54499,IPC,379,1,1
54500,IPC,379,1,1
54500,BNS,303,2,2
54501,IPC,323,1,1
54501,BNS,115,2,2
54502,IPC,457,1,1
54503,IPC,379,1,1
54504,IPC,323,1,1
54505,IPC,323,1,1
54505,IPC,325,2,2
54505,BNS,115,3,3
54506,IPC,457,1,1
54506,IPC,380,2,2
54507,IPC,406,1,1
54508,IPC,354,1,1
54509,IPC,307,1,1
54510,IPC,379,1,1
54511,IPC,498A,1,1
54512,IPC,363,1,1
54513,IPC,379,1,1
54513,BNS,303,2,2
54514,IPC,354,1,1
54515,IPC,498A,1,1
54516,ITA,66C,1,1
54516,ITA,66D,2,2
54517,MVA,279,1,1
54518,IPC,379,1,1
54519,IPC,392,1,1
54520,KPA,110,1,1
54521,IPC,379,1,1
54522,IPC,420,1,1
54522,ITA,66D,2,2
54523,IPC,420,1,1
54523,ITA,66D,2,2
54523,BNS,318,3,3
54524,IPC,379,1,1
54525,IPC,406,1,1
54526,IPC,379,1,1
54526,BNS,303,2,2
54527,IPC,498A,1,1
54528,IPC,323,1,1
54529,IPC,354,1,1
54530,IPC,457,1,1
54530,IPC,380,2,2
54531,IPC,457,1,1
54532,IPC,457,1,1
54533,IPC,379,1,1
54534,IPC,379,1,1
54534,BNS,303,2,2
54535,KPA,110,1,1
54536,IPC,420,1,1
54536,ITA,66D,2,2
54537,IPC,379,1,1
54537,BNS,303,2,2
54538,IPC,457,1,1
54538,IPC,380,2,2
54539,KPA,110,1,1
54540,IPC,323,1,1
54541,IPC,379,1,1
54541,IPC,392,2,2
54542,IPC,457,1,1
54542,IPC,380,2,2
54543,IPC,379,1,1
54544,IPC,420,1,1
54544,ITA,66D,2,2
54544,BNS,318,3,3
54545,IPC,302,1,1
54546,IPC,379,1,1
54547,IPC,379,1,1
54548,IPC,379,1,1
54549,IPC,379,1,1
54549,IPC,392,2,2
54550,IPC,323,1,1
54551,IPC,457,1,1
54552,IPC,379,1,1
54553,IPC,323,1,1
54553,IPC,325,2,2
54554,IPC,379,1,1
54555,IPC,363,1,1
54556,IPC,379,1,1
54557,IPC,379,1,1
54558,IPC,363,1,1
54559,IPC,457,1,1
54560,IPC,323,1,1
54560,IPC,325,2,2
54560,BNS,115,3,3
54561,IPC,379,1,1
54561,BNS,303,2,2
54562,IPC,420,1,1
54563,IPC,420,1,1
54563,ITA,66D,2,2
54563,BNS,318,3,3
54564,IPC,379,1,1
54565,IPC,420,1,1
54565,ITA,66D,2,2
54566,NDPS,20,1,1
54567,MVA,279,1,1
54568,IPC,457,1,1
54569,IPC,457,1,1
54569,IPC,380,2,2
54570,IPC,323,1,1
54570,BNS,115,2,2
54571,IPC,379,1,1
54571,IPC,392,2,2
54572,IPC,420,1,1
54573,IPC,420,1,1
54573,BNS,318,2,2
54574,IPC,379,1,1
54574,BNS,303,2,2
54575,IPC,457,1,1
54576,IPC,323,1,1
54576,IPC,325,2,2
54576,BNS,115,3,3
54577,IPC,457,1,1
54577,IPC,380,2,2
54578,IPC,379,1,1
54578,IPC,392,2,2
54579,IPC,379,1,1
54580,IPC,420,1,1
54581,IPC,420,1,1
54581,ITA,66D,2,2
54581,BNS,318,3,3
54582,IPC,420,1,1
54583,MVA,279,1,1
54584,IPC,379,1,1
54584,IPC,392,2,2
54585,IPC,420,1,1
54585,ITA,66D,2,2
54586,IPC,379,1,1
54586,BNS,303,2,2
54587,IPC,379,1,1
54587,BNS,303,2,2
54588,IPC,323,1,1
54588,IPC,325,2,2
54589,IPC,379,1,1
54590,IPC,457,1,1
54591,NDPS,20,1,1
54592,IPC,323,1,1
54592,BNS,115,2,2
54593,MVA,279,1,1
54594,NDPS,20,1,1
54595,IPC,379,1,1
54595,BNS,303,2,2
54596,IPC,420,1,1
54596,ITA,66D,2,2
54597,IPC,379,1,1
54597,BNS,303,2,2
54598,IPC,420,1,1
54598,ITA,66D,2,2
54598,BNS,318,3,3
54599,IPC,379,1,1
54599,BNS,303,2,2
54600,IPC,354,1,1
54601,IPC,379,1,1
54602,IPC,457,1,1
54602,IPC,380,2,2
54603,IPC,420,1,1
54603,ITA,66D,2,2
54604,MVA,279,1,1
54605,IPC,457,1,1
54605,IPC,380,2,2
54606,IPC,323,1,1
54607,IPC,392,1,1
54607,BNS,309,2,2
54608,MVA,279,1,1
54609,IPC,379,1,1
54610,KPA,110,1,1
54611,IPC,363,1,1
54612,IPC,420,1,1
54612,BNS,318,2,2
54613,IPC,323,1,1
54613,BNS,115,2,2
54614,IPC,379,1,1
54615,IPC,379,1,1
54616,IPC,363,1,1
54617,IPC,457,1,1
54618,IPC,379,1,1
54619,IPC,420,1,1
54619,ITA,66D,2,2
54620,IPC,363,1,1
54621,IPC,379,1,1
54622,KPA,110,1,1
54623,IPC,457,1,1
54623,IPC,380,2,2
54624,IPC,379,1,1
54625,ITA,66C,1,1
54625,ITA,66D,2,2
54626,ITA,67,1,1
54626,ITA,66D,2,2
54627,IPC,406,1,1
54628,IPC,457,1,1
54629,IPC,420,1,1
54630,IPC,379,1,1
54630,BNS,303,2,2
54631,ITA,67,1,1
54632,IPC,379,1,1
54632,BNS,303,2,2
54633,IPC,379,1,1
54634,IPC,323,1,1
54634,BNS,115,2,2
54635,MVA,185,1,1
54636,IPC,457,1,1
54637,NDPS,20,1,1
54638,IPC,379,1,1
54639,IPC,379,1,1
54640,IPC,420,1,1
54640,ITA,66D,2,2
54641,IPC,420,1,1
54641,ITA,66D,2,2
54641,BNS,318,3,3
54642,IPC,379,1,1
54643,IPC,363,1,1
54644,IPC,379,1,1
54644,IPC,392,2,2
54645,IPC,379,1,1
54645,BNS,303,2,2
54646,IPC,498A,1,1
54647,IPC,323,1,1
54647,BNS,115,2,2
54648,IPC,363,1,1
54649,IPC,457,1,1
54649,IPC,380,2,2
54650,IPC,323,1,1
54651,IPC,457,1,1
54652,IPC,457,1,1
54652,IPC,380,2,2
54653,KPA,110,1,1
54654,IPC,379,1,1
54654,BNS,303,2,2
54655,IPC,323,1,1
54655,IPC,325,2,2
54656,IPC,323,1,1
54656,IPC,325,2,2
54656,BNS,115,3,3
54657,IPC,406,1,1
54658,IPC,379,1,1
54659,IPC,323,1,1
54659,IPC,325,2,2
54660,IPC,379,1,1
54660,BNS,303,2,2
54661,IPC,379,1,1
54661,BNS,303,2,2
54662,KPA,110,1,1
54663,IPC,379,1,1
54664,IPC,379,1,1
54665,IPC,457,1,1
54665,IPC,380,2,2
54666,ITA,66C,1,1
54666,ITA,66D,2,2
54667,IPC,379,1,1
54668,IPC,379,1,1
54668,BNS,303,2,2
54669,IPC,420,1,1
54670,IPC,323,1,1
54671,IPC,379,1,1
54671,BNS,303,2,2
54672,IPC,379,1,1
54673,IPC,323,1,1
54673,BNS,115,2,2
54674,IPC,420,1,1
54675,IPC,457,1,1
54675,IPC,380,2,2
54676,IPC,420,1,1
54677,IPC,379,1,1
54678,IPC,379,1,1
54678,BNS,303,2,2
54679,MVA,279,1,1
54680,IPC,379,1,1
54681,IPC,379,1,1
54681,BNS,303,2,2
54682,IPC,323,1,1
54682,BNS,115,2,2
54683,IPC,323,1,1
54684,IPC,498A,1,1
54685,KPA,110,1,1
54686,IPC,323,1,1
54687,IPC,379,1,1
54687,BNS,303,2,2
54688,IPC,379,1,1
54689,IPC,420,1,1
54689,ITA,66D,2,2
54689,BNS,318,3,3
54690,IPC,392,1,1
54691,IPC,420,1,1
54691,ITA,66D,2,2
54691,BNS,318,3,3
54692,KPA,110,1,1
54693,IPC,354,1,1
54694,IPC,354,1,1
54695,IPC,420,1,1
54696,IPC,457,1,1
54697,IPC,363,1,1
54698,IPC,379,1,1
54698,IPC,392,2,2
54699,IPC,363,1,1
54700,IPC,420,1,1
54700,ITA,66D,2,2
54700,BNS,318,3,3
54701,ITA,67,1,1
54701,ITA,66D,2,2
54702,IPC,420,1,1
54702,ITA,66D,2,2
54703,IPC,457,1,1
54704,IPC,420,1,1
54705,IPC,379,1,1
54705,BNS,303,2,2
54706,IPC,465,1,1
54707,IPC,392,1,1
54707,BNS,309,2,2
54708,IPC,379,1,1
54708,BNS,303,2,2
54709,IPC,323,1,1
54710,ITA,66C,1,1
54710,ITA,66D,2,2
54711,IPC,498A,1,1
54712,IPC,379,1,1
54713,IPC,420,1,1
54713,ITA,66D,2,2
54714,IPC,379,1,1
54714,BNS,303,2,2
54715,IPC,420,1,1
54716,IPC,363,1,1
54717,IPC,392,1,1
54717,BNS,309,2,2
54718,IPC,457,1,1
54718,IPC,380,2,2
54719,IPC,457,1,1
54720,IPC,323,1,1
54720,BNS,115,2,2
54721,IPC,457,1,1
54722,IPC,498A,1,1
54723,IPC,323,1,1
54723,IPC,325,2,2
54724,MVA,279,1,1
54725,IPC,363,1,1
54726,ITA,66C,1,1
54727,IPC,392,1,1
54727,BNS,309,2,2
54728,IPC,457,1,1
54729,IPC,457,1,1
54730,IPC,465,1,1
54731,IPC,457,1,1
54732,IPC,379,1,1
54733,MVA,279,1,1
54734,MVA,279,1,1
54735,KPA,110,1,1
54736,IPC,420,1,1
54737,IPC,420,1,1
54738,IPC,457,1,1
54739,IPC,457,1,1
54740,IPC,498A,1,1
54741,IPC,379,1,1
54741,BNS,303,2,2
54742,IPC,465,1,1
54743,IPC,379,1,1
54743,BNS,303,2,2
54744,IPC,379,1,1
54745,IPC,323,1,1
54745,IPC,325,2,2
54746,IPC,420,1,1
54747,IPC,379,1,1
54748,IPC,379,1,1
54748,IPC,392,2,2
54749,IPC,379,1,1
54749,IPC,392,2,2
54750,IPC,323,1,1
54750,BNS,115,2,2
54751,IPC,379,1,1
54751,BNS,303,2,2
54752,IPC,323,1,1
54752,BNS,115,2,2
54753,IPC,323,1,1
54753,IPC,325,2,2
54754,IPC,323,1,1
54754,IPC,325,2,2
54755,IPC,379,1,1
54755,BNS,303,2,2
54756,IPC,392,1,1
54757,IPC,379,1,1
54758,IPC,420,1,1
54758,ITA,66D,2,2
54758,BNS,318,3,3
54759,IPC,379,1,1
54759,IPC,392,2,2
54760,KPA,110,1,1
54761,IPC,379,1,1
54761,BNS,303,2,2
54762,IPC,465,1,1
54763,IPC,457,1,1
54764,KPA,110,1,1
54765,IPC,420,1,1
54766,IPC,465,1,1
54767,IPC,323,1,1
54768,MVA,279,1,1
54769,ITA,66C,1,1
54769,ITA,66D,2,2
54770,IPC,302,1,1
54771,IPC,379,1,1
54771,IPC,392,2,2
54772,IPC,354,1,1
54773,IPC,323,1,1
54773,IPC,325,2,2
54773,BNS,115,3,3
54774,MVA,279,1,1
54775,IPC,420,1,1
54775,ITA,66D,2,2
54776,IPC,354,1,1
54776,ITA,67,2,2
54777,IPC,323,1,1
54778,IPC,420,1,1
54779,ITA,66C,1,1
54780,IPC,465,1,1
54781,IPC,379,1,1
54782,ITA,66C,1,1
54782,ITA,66D,2,2
54783,ITA,67,1,1
54783,ITA,66D,2,2
54784,IPC,323,1,1
54785,IPC,379,1,1
54786,IPC,379,1,1
54787,IPC,379,1,1
54787,BNS,303,2,2
54788,IPC,379,1,1
54789,IPC,354,1,1
54790,IPC,323,1,1
54790,IPC,325,2,2
54791,IPC,457,1,1
54792,IPC,379,1,1
54793,IPC,392,1,1
54793,BNS,309,2,2
54794,IPC,379,1,1
54795,IPC,323,1,1
54795,IPC,325,2,2
54796,IPC,323,1,1
54797,IPC,354,1,1
54798,IPC,323,1,1
54799,IPC,420,1,1
54800,ITA,67,1,1
54801,IPC,379,1,1
54801,BNS,303,2,2
54802,IPC,323,1,1
54802,IPC,325,2,2
54803,IPC,363,1,1
54804,IPC,420,1,1
54805,IPC,379,1,1
54806,IPC,457,1,1
54806,IPC,380,2,2
54807,IPC,420,1,1
54808,IPC,457,1,1
54809,IPC,420,1,1
54810,IPC,354,1,1
54811,MVA,279,1,1
54812,ITA,66C,1,1
54813,IPC,379,1,1
54814,IPC,379,1,1
54814,BNS,303,2,2
54815,IPC,379,1,1
54816,IPC,420,1,1
54817,NDPS,22,1,1
54818,IPC,465,1,1
54819,MVA,185,1,1
54820,IPC,323,1,1
54821,IPC,420,1,1
54821,ITA,66D,2,2
54821,BNS,318,3,3
54822,IPC,379,1,1
54823,IPC,379,1,1
54824,IPC,420,1,1
54824,ITA,66D,2,2
54825,IPC,379,1,1
54825,BNS,303,2,2
54826,IPC,363,1,1
54827,IPC,457,1,1
54827,IPC,380,2,2
54828,IPC,420,1,1
54828,BNS,318,2,2
54829,IPC,379,1,1
54830,IPC,379,1,1
54830,BNS,303,2,2
54831,IPC,420,1,1
54832,IPC,457,1,1
54833,IPC,323,1,1
54834,IPC,323,1,1
54834,IPC,325,2,2
54834,BNS,115,3,3
54835,IPC,498A,1,1
54836,IPC,379,1,1
54837,IPC,392,1,1
54838,IPC,379,1,1
54839,IPC,323,1,1
54840,IPC,379,1,1
54840,BNS,303,2,2
54841,IPC,420,1,1
54841,ITA,66D,2,2
54842,IPC,354,1,1
54843,IPC,323,1,1
54843,IPC,325,2,2
54843,BNS,115,3,3
